dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 1 0 0.51334876 0.48665124 1.0 0.99999994 0.018628681 5.7463307 5.152468 0.019138979 0.03757612 0.018628681 0.03950753 0.03855329 0.040440403 0.03855329 0.021964775 0.020122722 0.021062847 0.042247493 0.02059787 0.021062847 0.02059787 0.022832882 0.023670768 0.022402817 0.021518288 0.022402817 0.020122722 0.06475272 0.021062847 0.02059787 0.022832882 0.040440403 0.021062847 0.019138979 0.020122722 0.02059787 0.019636689 0.020122722 0.040440403 0.019138979 0.019138979 0.019138979 0.020122722 0.019138979 0.03950753 0.018628681 5.7463307 5.152468 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 0 0 0.4020067 0.5979934 1.0 1.0 0.020378228 5.6168275 5.1512947 0.01959385 0.04240285 0.04240285 0.043263968 0.04283663 0.04368512 0.04283663 0.020754086 0.019991761 0.020378228 0.04450978 0.02018637 0.020378228 0.02018637 0.021120086 0.021476885 0.020938275 0.020567436 0.020938275 0.019991761 0.020938275 0.020378228 0.02018637 0.021120086 0.04368512 0.020378228 0.01959385 0.019991761 0.02018637 0.019794295 0.019991761 0.04368512 0.01959385 0.01959385 0.01959385 0.019991761 0.01959385 0.043263968 0.020378228 5.6168275 5.1512947 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 1 0 0.4273231 0.5726769 1.0 1.0 0.020594876 5.6015706 5.1666512 0.019192126 0.03824403 0.03824403 0.039070122 0.038660035 0.03947452 0.038660035 0.020402355 0.019606685 0.04026709 0.050974656 0.019809628 0.020009821 0.019809628 0.02078502 0.026283206 0.020594876 0.025580777 0.020594876 0.019606685 0.020594876 0.020009821 0.025292443 0.02078502 0.03947452 0.025437158 0.019192126 0.019606685 0.019809628 0.01940089 0.019606685 0.03947452 0.019192126 0.019192126 0.019192126 0.019606685 0.019192126 0.039070122 0.020594876 5.6015706 5.1666512 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.5171551 0.48284492 1.0 1.0 0.02412582 5.373278 5.234314 0.022666754 0.022666754 0.022666754 0.025506783 0.02412582 0.026821213 0.02412582 0.030446148 0.025506783 0.029284466 0.029284466 0.026821213 0.02807807 0.026821213 0.032653496 0.034729548 0.031567838 0.029284466 0.031567838 0.025506783 0.032653496 0.02807807 0.026821213 0.031567838 0.026821213 0.02807807 0.022666754 0.02412582 0.025506783 0.022666754 0.02412582 0.025506783 0.021114182 0.021114182 0.021114182 0.02412582 0.021114182 0.022666754 0.02412582 5.373278 5.234314 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 1 0 0.37174156 0.62825847 0.99999994 1.0 0.016097408 5.957028 4.5834713 0.016939728 0.016939728 0.016939728 0.018439865 0.017716635 0.019118084 0.017716635 0.020942004 0.018439865 0.0203645 0.0203645 0.019118084 0.019757904 0.019118084 0.022022596 0.023020297 0.021493776 0.0203645 0.043532327 0.018439865 0.022022596 0.019757904 0.019118084 0.021493776 0.019118084 0.019757904 0.016939728 0.2804211 0.018439865 0.016939728 0.017716635 0.018439865 0.016097408 0.016097408 0.016097408 0.017716635 0.016097408 0.016939728 0.016097408 5.957028 4.5834713 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 0 0 0.22805475 0.77194524 1.0 1.0 0.01962851 5.670905 4.8453937 0.018810803 0.018810803 0.018810803 0.01962851 0.01923436 0.019997558 0.01923436 0.02098484 0.01962851 0.020673247 0.020673247 0.019997558 0.020344896 0.019997558 0.021564817 0.02209634 0.021281514 0.020673247 0.021281514 0.01962851 0.021564817 0.020344896 0.019997558 0.021281514 0.019997558 0.020344896 0.018810803 0.14497009 0.01962851 0.018810803 0.01923436 0.01962851 0.018352259 0.13893077 0.018352259 0.01923436 0.018352259 0.018810803 0.01962851 5.670905 4.8453937 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 1 0 0.3627165 0.6372835 1.0 1.0 0.017581295 5.829815 5.0247 0.018285098 0.018285098 0.018285098 0.01956543 0.01894427 0.020153746 0.01894427 0.021759175 0.01956543 0.021247562 0.03719975 0.020153746 0.02071334 0.020153746 0.022723429 0.02362069 0.02225048 0.021247562 0.02225048 0.01956543 0.03777777 0.02071334 0.03680546 0.02225048 0.020153746 0.02071334 0.018285098 0.08487366 0.01956543 0.018285098 0.01894427 0.08742574 0.017581295 0.079319656 0.017581295 0.01894427 0.017581295 0.018285098 0.017581295 5.829815 5.0247 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 0 0 0.28719875 0.7128012 1.0 1.0 0.018064316 5.790714 4.973967 0.01848439 0.01848439 0.01848439 0.019259894 0.018882021 0.019620216 0.018882021 0.020612868 0.019259894 0.020295262 0.020295262 0.019620216 0.019964818 0.019620216 0.021213958 0.02177552 0.020918772 0.020295262 0.020918772 0.019259894 0.021213958 0.019964818 0.019620216 0.020918772 0.019620216 0.019964818 0.01848439 0.08479643 0.019259894 0.01848439 0.018882021 0.086382814 0.018064316 0.08138207 0.08138207 0.018882021 0.018064316 0.01848439 0.018064316 5.790714 4.973967 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 0 0 0.31151333 0.68848664 1.0 0.99999994 0.019344002 5.69197 5.0217543 0.0187645 0.0187645 0.0187645 0.019344002 0.01905912 0.019619904 0.01905912 0.020399993 0.019344002 0.020147342 0.020147342 0.019619904 0.019887486 0.019619904 0.020885523 0.02134731 0.020645913 0.020147342 0.020645913 0.019344002 0.020885523 0.019887486 0.019619904 0.020645913 0.019619904 0.019887486 0.0187645 0.07141616 0.019344002 0.0187645 0.01905912 0.07243477 0.0692767 0.0692767 0.0692767 0.01905912 0.018459287 0.0187645 0.019344002 5.69197 5.0217543 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 1 0 0.46938372 0.5306163 1.0 1.0 0.021818396 5.518311 5.1203694 0.018892769 0.018892769 0.018892769 0.01977877 0.019341506 0.020205371 0.019341506 0.02142799 0.01977877 0.021029372 0.021029372 0.020205371 0.020622024 0.020205371 0.022201058 0.05680374 0.021818396 0.021029372 0.021818396 0.01977877 0.022201058 0.020622024 0.020205371 0.021818396 0.020205371 0.020622024 0.018892769 0.049871866 0.050947532 0.018892769 0.019341506 0.050947532 0.04763783 0.04763783 0.04763783 0.042100225 0.018431647 0.018892769 0.021818396 5.518311 5.1203694 
