dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 1 0 0.7254179 0.27458215 1.0 0.99999994 0.01410487 6.147663 4.91821 0.01410487 0.023823632 0.01410487 0.029760612 0.026854407 0.032562967 0.023823632 0.02591078 0.020338874 0.024108695 0.037913635 0.02225405 0.02225405 0.020338874 0.027666582 0.029381154 0.02591078 0.02225405 0.027666582 0.01628145 0.17710452 0.020338874 0.018352728 0.024108695 0.032562967 0.02225405 0.01628145 0.018352728 0.020338874 0.01628145 0.018352728 0.029760612 0.01410487 0.01410487 0.01410487 0.018352728 0.01410487 0.023823632 0.01410487 6.147663 4.91821 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 0 0 0.4162283 0.5837717 1.0 1.0 0.022434078 5.478164 5.151517 0.017140372 0.03904088 0.03904088 0.043652836 0.0414369 0.045721263 0.03904088 0.02329983 0.020545218 0.022434078 0.049505614 0.021518726 0.021518726 0.020545218 0.024122665 0.024907907 0.02329983 0.021518726 0.024122665 0.0183746 0.022434078 0.020545218 0.019502288 0.022434078 0.045721263 0.021518726 0.0183746 0.019502288 0.020545218 0.0183746 0.019502288 0.043652836 0.017140372 0.017140372 0.017140372 0.019502288 0.017140372 0.03904088 0.022434078 5.478164 5.151517 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 1 0 0.5272603 0.4727398 1.0 1.0 0.02154405 5.5365667 5.129341 0.015319996 0.029559515 0.029559515 0.034050703 0.031876117 0.03610732 0.029559515 0.022602614 0.019272609 0.03993413 0.07320777 0.020436648 0.020436648 0.019272609 0.023618478 0.04262385 0.022602614 0.04021559 0.023618478 0.016730608 0.02154405 0.019272609 0.038961653 0.02154405 0.03610732 0.04021559 0.016730608 0.0180418 0.019272609 0.016730608 0.0180418 0.034050703 0.015319996 0.015319996 0.015319996 0.0180418 0.015319996 0.029559515 0.02154405 5.5365667 5.129341 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.6061272 0.39387274 1.0 1.0 0.019212097 5.7018414 5.13632 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.03925014 0.03925014 0.03925014 0.05399192 0.03925014 0.03925014 0.03925014 0.05399192 0.03925014 0.03925014 0.03925014 0.03925014 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 0.019212097 5.7018414 5.13632 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 0 0 0.26961872 0.7303813 1.0 1.0 0.018682491 5.7421694 4.7957516 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.025123239 0.025123239 0.025123239 0.028833024 0.025123239 0.025123239 0.025123239 0.028833024 0.025123239 0.025123239 0.025123239 0.025123239 0.018682491 0.018682491 0.018682491 0.224039 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 0.018682491 5.7421694 4.7957516 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 0 0 0.2795865 0.72041345 1.0 1.0 0.017364612 5.847706 4.791406 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.02312402 0.02312402 0.02312402 0.026558692 0.02312402 0.02312402 0.02312402 0.026558692 0.02312402 0.02312402 0.02312402 0.02312402 0.017364612 0.017364612 0.017364612 0.14944601 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 0.14944601 0.017364612 0.017364612 0.017364612 0.017364612 0.017364612 5.847706 4.791406 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 0 0 0.30625007 0.69374996 1.0 1.0 0.016845731 5.8914733 4.8508215 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 0.022572286 0.022572286 0.022572286 0.026143279 0.022572286 0.022572286 0.022572286 0.026143279 0.022572286 0.022572286 0.022572286 0.022572286 0.016845731 0.016845731 0.016845731 0.11151301 0.016845731 0.016845731 0.016845731 0.11151301 0.016845731 0.11151301 0.016845731 0.016845731 0.016845731 0.016845731 0.016845731 5.8914733 4.8508215 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 0 0 0.3315718 0.66842824 1.0 1.0 0.016625436 5.910464 4.909212 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.016625436 0.022339473 0.022339473 0.022339473 0.026051175 0.022339473 0.022339473 0.022339473 0.026051175 0.022339473 0.022339473 0.022339473 0.022339473 0.016625436 0.016625436 0.016625436 0.08968581 0.016625436 0.016625436 0.016625436 0.08968581 0.016625436 0.08968581 0.08968581 0.016625436 0.016625436 0.016625436 0.016625436 5.910464 4.909212 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 0 0 0.35339633 0.64660376 1.0 0.99999994 0.016551964 5.916854 4.9590535 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.016551964 0.022196772 0.022196772 0.022196772 0.025998147 0.022196772 0.022196772 0.022196772 0.025998147 0.022196772 0.022196772 0.022196772 0.022196772 0.016551964 0.016551964 0.016551964 0.07568891 0.016551964 0.016551964 0.016551964 0.07568891 0.07568891 0.07568891 0.07568891 0.016551964 0.016551964 0.016551964 0.016551964 5.916854 4.9590535 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 0 0 0.37188193 0.6281181 1.0 1.0 0.022084301 5.500835 5.000827 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.016565656 0.022084301 0.022084301 0.022084301 0.025921363 0.022084301 0.022084301 0.022084301 0.025921363 0.022084301 0.022084301 0.022084301 0.022084301 0.016565656 0.016565656 0.016565656 0.06600019 0.06600019 0.016565656 0.016565656 0.06600019 0.06600019 0.06600019 0.06600019 0.016565656 0.016565656 0.016565656 0.022084301 5.500835 5.000827 
