dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 0 0 0.66458875 0.33541122 1.0 1.0 0.018085644 5.789011 5.0438633 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.047924627 0.018085644 0.070021845 0.018085644 0.047924627 0.018085644 0.018085644 0.018085644 0.047924627 0.047924627 0.018085644 0.018085644 0.070021845 0.047924627 0.018085644 0.018085644 0.018085644 0.047924627 0.047924627 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 0.018085644 5.789011 5.0438633 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 0 0 0.75974244 0.24025762 1.0 1.0 0.016182832 5.949392 4.816527 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.06709023 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.10689423 0.016182832 0.06709023 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.016182832 0.06709023 0.10689423 0.06709023 0.016182832 5.949392 4.816527 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 0 0 0.69111705 0.308883 1.0 1.0 0.017578779 5.8300214 4.991692 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.052536327 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.017578779 0.07870939 0.017578779 0.017578779 0.017578779 0.017578779 0.07870939 0.017578779 0.017578779 0.052536327 0.052536327 0.017578779 0.052536327 0.017578779 0.017578779 0.017578779 0.052536327 0.017578779 0.017578779 0.052536327 0.017578779 5.8300214 4.991692 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 0 0 0.6704982 0.3295018 1.0 1.0 0.018338602 5.7689724 5.035224 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.053045917 0.053045917 0.018338602 0.018338602 0.018338602 0.053045917 0.07852011 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 0.053045917 0.053045917 0.053045917 0.018338602 0.053045917 0.018338602 0.018338602 0.018338602 0.018338602 0.018338602 5.7689724 5.035224 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 0 0 0.8117205 0.1882795 0.99999994 1.0 0.016931353 5.8841586 4.660432 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.13580081 0.016931353 0.13580081 0.13580081 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 0.016931353 5.8841586 4.660432 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 0 0 0.4528685 0.54713154 1.0 0.99999994 0.017587258 5.8293257 4.630413 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.049327277 0.017587258 0.049327277 0.049327277 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.017587258 0.25405145 0.017587258 5.8293257 4.630413 
701 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 0 0 0.7315177 0.26848236 0.99999994 1.0 0.017295016 5.8535 4.9024453 0.017295016 0.017295016 0.017295016 0.017295016 0.068011366 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.068011366 0.017295016 0.068011366 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.10650284 0.017295016 0.017295016 0.068011366 0.017295016 0.017295016 0.017295016 0.068011366 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 5.8535 4.9024453 
701 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 0 0 0.61005735 0.38994268 1.0 1.0 0.019359352 5.6908255 5.1313815 0.019359352 0.019359352 0.019359352 0.04190079 0.019359352 0.04190079 0.04190079 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 0.04190079 0.04190079 0.04190079 0.019359352 0.019359352 0.019359352 0.019359352 0.04190079 0.019359352 0.05828971 0.019359352 0.019359352 0.04190079 0.019359352 0.04190079 0.019359352 0.019359352 0.04190079 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 0.019359352 5.6908255 5.1313815 
701 3 4 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 -1 23 72 0 0 0.64706975 0.35293016 1.0 1.0 0.018727535 5.738695 5.075993 0.018727535 0.048366986 0.018727535 0.048366986 0.069965325 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.048366986 0.018727535 0.048366986 0.018727535 0.048366986 0.018727535 0.048366986 0.018727535 0.018727535 0.048366986 0.018727535 0.048366986 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 0.018727535 5.738695 5.075993 
