dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 1 0 0.923373 0.07662701 1.0 1.0 0.007306863 7.096532 3.6333098 3.7994495e-4 5.07578e-4 0.0042094267 3.7994495e-4 0.0034625246 9.856219e-4 0.010981647 0.007306863 0.002259367 0.22114441 0.18266284 0.08647101 0.0011873269 0.030830331 0.065440424 0.0015236349 0.057093423 0.0036236146 0.099997774 0.02417008 0.0018661886 0.040584847 0.0029753575 0.022516945 0.0042623333 0.014698269 0.07834127 8.7684987e-4 0.011566995 0.002536701 0.0064340928 0.002591858 4.441435e-4 9.967836e-4 5.703596e-4 4.441435e-4 5.07578e-4 6.41112e-4 3.7994495e-4 3.7994495e-4 3.7994495e-4 5.07578e-4 3.7994495e-4 4.992389e-4 0.007306863 7.096532 3.6333098 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 1 0 0.98833096 0.011669061 1.0 1.0 2.8178302e-4 11.793128 2.7393744 6.372696e-5 8.688683e-5 8.3618966e-4 6.372696e-5 0.10577188 0.00750597 0.4227969 0.1013174 4.295937e-4 0.18677557 0.0075282776 0.04795634 1.9358768e-4 0.0070452145 0.015767284 2.8178302e-4 0.033753593 7.122714e-4 0.010985188 0.019646745 3.5009463e-4 0.009455372 5.767937e-4 0.00503298 8.4744365e-4 0.0031882348 0.0052092467 1.5598351e-4 0.002467091 4.862702e-4 0.0011814757 4.9759576e-4 7.5317446e-5 1.7892502e-4 9.843799e-5 7.5317446e-5 8.688683e-5 1.0009525e-4 6.372696e-5 6.372696e-5 6.372696e-5 8.688683e-5 6.372696e-5 7.6585464e-5 2.8178302e-4 11.793128 2.7393744 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 1 0 0.9683211 0.031678926 0.99999994 1.0 0.021837812 5.517028 3.2202296 2.920643e-4 3.957155e-4 0.0036376757 2.920643e-4 0.0029639069 7.325705e-4 0.009943521 0.0068173856 0.0018942328 0.04290175 8.3798304e-4 0.05221113 8.905234e-4 0.02935444 0.093568206 0.0013594315 0.4321569 0.0031086733 0.04536086 0.022741988 0.0015501017 0.068471335 0.0025281636 0.050827548 0.0036856364 0.013498998 0.021837812 7.020408e-4 0.040581964 0.0021387667 0.0052394746 0.03275328 3.4401807e-4 8.0306025e-4 4.471922e-4 3.4401807e-4 3.957155e-4 4.666393e-4 2.920643e-4 2.920643e-4 2.920643e-4 3.957155e-4 2.920643e-4 3.5897843e-4 0.021837812 5.517028 3.2202296 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.9593969 0.04060312 0.99999994 1.0 0.0024917233 8.64864 3.531109 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 4.795357e-4 0.0019991486 2.1270798e-4 0.0051427456 2.1270798e-4 0.0114407325 0.0065617845 0.0011233783 0.0653766 3.472368e-4 0.033264387 0.0011233783 0.033264387 0.1428106 0.0019991486 0.12738407 0.003947473 0.17438185 0.087861754 0.01293093 0.15837246 0.0051427456 0.06719048 0.002369001 0.020062769 0.027972406 3.472368e-4 0.0024917233 2.1270798e-4 9.962661e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 2.1270798e-4 0.0024917233 8.64864 3.531109 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 1 0 0.9782132 0.02178681 1.0 1.0 4.1472198e-5 14.557496 2.6444921 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 9.499812e-5 4.0728433e-4 4.1472198e-5 0.0010673216 4.1472198e-5 0.00241193 0.0013683517 2.2629219e-4 0.01426196 6.835513e-5 0.0071611246 2.2629219e-4 0.0071611246 0.031635348 4.0728433e-4 0.02815488 8.150167e-4 0.03878062 0.019278558 0.0027326467 0.117114894 0.0010673216 0.014665531 4.8424324e-4 0.12805372 0.44793123 6.835513e-5 0.1334499 4.1472198e-5 2.0021484e-4 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 4.1472198e-5 14.557496 2.6444921 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 0 0 0.86189556 0.13810445 1.0 1.0 4.2086266e-4 11.214362 3.6988938 4.2086266e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 8.3501416e-4 0.0029297655 4.2086266e-4 0.0068119103 4.2086266e-4 0.013947245 0.008473139 0.0017572748 0.066687666 6.334853e-4 0.03635134 0.0017572748 0.03635134 0.13453808 0.0029297655 0.12140891 0.0053763445 0.16097672 0.08696639 0.015566507 0.147637 0.0068119103 0.068347156 0.0034079244 0.023087634 0.031113986 6.334853e-4 0.0054246117 4.2086266e-4 0.0015806543 4.2086266e-4 4.2086266e-4 4.2086266e-4 9.235878e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 4.2086266e-4 11.214362 3.6988938 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 0 0 0.87915385 0.12084616 1.0 1.0 4.119359e-4 11.245293 3.676966 4.119359e-4 4.119359e-4 4.119359e-4 4.119359e-4 4.119359e-4 4.119359e-4 7.920236e-4 0.0027661282 4.119359e-4 0.0065034553 4.119359e-4 0.013481607 0.008118564 0.0016544499 0.066428386 6.061584e-4 0.035781756 0.0016544499 0.035781756 0.1358929 0.0027661282 0.12238134 0.005114241 0.16317958 0.08708432 0.0150772 0.14939973 0.0065034553 0.06811447 0.00322256 0.022528054 0.030534228 6.061584e-4 0.0047310507 4.119359e-4 0.0014882153 4.119359e-4 8.14268e-4 4.119359e-4 8.14268e-4 4.119359e-4 4.119359e-4 4.119359e-4 4.119359e-4 4.119359e-4 11.245293 3.676966 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 0 0 0.8931393 0.10686069 1.0 1.0 4.1322247e-4 11.240793 3.6612425 4.1322247e-4 4.1322247e-4 4.1322247e-4 4.1322247e-4 4.1322247e-4 4.1322247e-4 7.6743955e-4 0.0026470765 4.1322247e-4 0.006267685 4.1322247e-4 0.01311486 0.007844916 0.0015834025 0.066184916 5.935495e-4 0.035311732 0.0015834025 0.035311732 0.13692354 0.0026470765 0.12310619 0.0049161827 0.16489254 0.087133095 0.014690108 0.15075792 0.006267685 0.06789133 0.003086204 0.022077894 0.030060628 5.935495e-4 0.0042779585 4.1322247e-4 0.0014252963 4.1322247e-4 7.523987e-4 4.1322247e-4 7.523987e-4 7.523987e-4 4.1322247e-4 4.1322247e-4 4.1322247e-4 4.1322247e-4 11.240793 3.6612425 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 0 0 0.9036584 0.09634165 1.0 1.0 4.252122e-4 11.19953 3.652051 4.252122e-4 4.252122e-4 4.252122e-4 4.252122e-4 4.252122e-4 4.252122e-4 7.606223e-4 0.002570194 4.252122e-4 0.0061022723 4.252122e-4 0.012847023 0.00765029 0.0015423239 0.06596984 5.954746e-4 0.03494925 0.0015423239 0.03494925 0.13762689 0.002570194 0.12358592 0.004779607 0.16609824 0.087124065 0.014405879 0.15170194 0.0061022723 0.06769038 0.0029963283 0.021740733 0.029699592 5.954746e-4 0.0039872634 4.252122e-4 0.0013902421 4.252122e-4 7.245823e-4 7.245823e-4 7.245823e-4 7.245823e-4 4.252122e-4 4.252122e-4 4.252122e-4 4.252122e-4 11.19953 3.652051 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 0 0 0.9115466 0.08845342 1.0 1.0 0.002941014 8.409471 3.6480427 4.466352e-4 4.466352e-4 4.466352e-4 4.466352e-4 4.466352e-4 4.466352e-4 7.680447e-4 0.002524768 4.466352e-4 0.0059888875 4.466352e-4 0.012652709 0.007514136 0.0015240047 0.065777816 6.09424e-4 0.034668334 0.0015240047 0.034668334 0.13808051 0.002524768 0.1238795 0.004688517 0.16691412 0.08707278 0.014198229 0.15232873 0.0059888875 0.06750778 0.002941014 0.021488272 0.029423526 6.09424e-4 0.0037979372 7.1985385e-4 0.001376464 4.466352e-4 7.1985385e-4 7.1985385e-4 7.1985385e-4 7.1985385e-4 4.466352e-4 4.466352e-4 4.466352e-4 0.002941014 8.409471 3.6480427 
