dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 2 0 0.98972577 0.01027425 1.0 1.0 0.14250764 2.8108888 2.655107 3.538124e-5 3.615934e-5 8.7239925e-5 3.771502e-5 0.002010309 6.19461e-5 0.009610686 0.14250764 0.009568102 0.471668 0.12394579 0.04757065 0.08689734 0.011946605 0.026210615 0.00405358 0.0023168386 0.025117572 0.005840531 0.0024394784 0.001052807 0.003959804 7.842188e-4 0.0046394626 0.0020869425 0.0029907199 0.005415061 0.0010250066 0.0030865716 6.106852e-4 0.0011266628 4.926983e-4 1.8242544e-4 1.885448e-4 4.858752e-5 4.9363087e-5 4.237818e-5 3.989061e-5 3.538124e-5 3.538124e-5 3.538124e-5 3.693727e-5 3.538124e-5 3.7520975e-5 0.14250764 2.8108888 2.655107 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 3 0 0.9805628 0.019437203 1.0 1.0 3.0887904e-4 11.66067 2.9480543 3.9449616e-5 4.0309067e-5 9.6462085e-5 4.202689e-5 0.1090901 0.103618406 0.13447328 0.07012836 2.3358047e-4 0.38133582 0.08237787 0.029744746 0.027188053 8.2134735e-4 0.0064097284 3.0887904e-4 0.013719878 7.9462747e-4 0.0022526197 0.007012234 0.0011375656 0.0064191828 8.4966776e-4 0.004944612 0.002240718 0.0032004106 0.0037895322 0.0011078018 0.003302018 6.6318543e-4 0.0012316307 5.3611974e-4 2.003369e-4 2.0699382e-4 5.4015607e-5 5.4869768e-5 4.717225e-5 4.497689e-5 3.9449616e-5 3.9449616e-5 3.9449616e-5 4.116816e-5 3.9449616e-5 4.2329106e-5 3.0887904e-4 11.66067 2.9480543 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 1 0 0.927219 0.072781056 1.0 1.0 0.021090189 5.567284 3.6985273 2.8144772e-4 2.8724226e-4 6.5551477e-4 2.9880414e-4 8.16867e-4 5.168538e-4 0.001805405 0.0014823875 0.0069287084 0.009434061 0.0010817851 0.059901804 0.009166008 0.1649363 0.02825119 0.07621617 0.27713868 0.04054492 0.08244002 0.019675227 0.037696417 0.025727618 0.007735735 0.034039143 0.01283206 0.022736324 0.021090189 0.011665577 0.020901112 0.004057974 0.007826756 0.005993312 0.0013083322 0.0013494046 3.7883298e-4 3.844952e-4 3.3328542e-4 3.4221448e-4 2.8144772e-4 2.8144772e-4 2.8144772e-4 2.930277e-4 2.8144772e-4 3.231335e-4 0.021090189 5.567284 3.6985273 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.8465101 0.15348999 1.0 1.0 0.005904614 7.4039416 4.446408 4.1541483e-4 4.5416687e-4 0.002528293 5.299588e-4 0.003350745 0.0015303732 0.008038004 0.005904614 0.006692248 0.025730865 0.004163465 0.02300431 0.013482631 0.021619145 0.047495093 0.00880781 0.056657616 0.02098771 0.05270615 0.06005268 0.028895503 0.09121396 0.022285214 0.10453774 0.052462503 0.071610264 0.0829721 0.028224183 0.073586576 0.017814968 0.030247739 0.014699463 0.005735144 0.005904614 9.864427e-4 0.0010197427 7.116889e-4 5.671112e-4 3.7599474e-4 3.7599474e-4 3.7599474e-4 4.5416687e-4 3.7599474e-4 4.1541483e-4 0.005904614 7.4039416 4.446408 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 1 0 0.8268258 0.1731742 1.0 1.0 8.554661e-5 13.51293 3.760329 9.429695e-5 1.0288013e-4 5.5031857e-4 1.1961929e-4 7.2457653e-4 3.370179e-4 0.0017031588 0.001260124 0.0014240635 0.005306542 8.9578726e-4 0.0047566094 0.0028226597 0.0044766585 0.009656419 0.0018623074 0.011472132 0.004348905 0.010689987 0.012143128 0.0059431414 0.041953225 0.0046113255 0.029049492 0.02394159 0.035005845 0.04426362 0.010959211 0.10193818 0.06977168 0.11768892 0.13933207 0.11529778 0.17781375 2.1946276e-4 0.0066366233 1.5954168e-4 1.2780378e-4 8.554661e-5 8.554661e-5 8.554661e-5 1.0288013e-4 8.554661e-5 9.429695e-5 8.554661e-5 13.51293 3.760329 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 0 0 0.59292006 0.40708 1.0 1.0 0.002176015 8.844095 4.8153124 0.0018168908 0.0019109816 0.005737963 0.0020902478 0.0069554574 0.004092312 0.01273566 0.010281141 0.011213727 0.02867523 0.00807554 0.026515745 0.018258812 0.025389573 0.04402547 0.013572024 0.049810257 0.024869094 0.04735268 0.05188103 0.031097732 0.069516234 0.02593371 0.076479234 0.047199387 0.0586837 0.06505658 0.030590752 0.059812807 0.022178736 0.032108393 0.019393465 0.010075807 0.03132693 0.0030699584 0.003136265 0.0024982793 0.002176015 0.0017193275 0.0055204914 0.0017193275 0.0019109816 0.0017193275 0.0018168908 0.002176015 8.844095 4.8153124 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 1 0 0.8211358 0.17886421 1.0 1.0 3.2929494e-4 11.568332 4.0629377 3.5545375e-4 3.8119935e-4 0.0017476624 4.3160276e-4 0.0022813487 0.0010943781 0.005272305 0.003919511 0.004420331 0.016224023 0.0028054158 0.014556859 0.008683007 0.0137076955 0.029378073 0.005757791 0.11242882 0.013320074 0.032496933 0.036878485 0.018152537 0.055304844 0.014116216 0.06312151 0.03235132 0.043739885 0.12489886 0.017743984 0.12038716 0.011366974 0.16827111 0.009439105 0.0038115184 0.006090501 7.349856e-4 7.5706176e-4 5.5250846e-4 7.441186e-4 3.2929494e-4 5.50179e-4 3.2929494e-4 3.8119935e-4 3.2929494e-4 3.5545375e-4 3.2929494e-4 11.568332 4.0629377 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 0 0 0.66212374 0.33787626 0.99999994 1.0 0.0014844624 9.3958435 4.7448378 0.0015538498 0.0016216908 0.0047849645 0.0017532267 0.0058821132 0.003356494 0.011393774 0.009002712 0.009903596 0.028030928 0.0069150743 0.025691781 0.016973047 0.024480749 0.04519577 0.012222326 0.051866516 0.023923192 0.04902078 0.05427724 0.030679895 0.075230986 0.025065107 0.08368783 0.04884383 0.062274333 0.069865875 0.030123431 0.0636126 0.021063892 0.031792387 0.018147245 0.00880571 0.019114425 0.002512817 0.0025662002 0.0020621773 0.003979027 0.0014844624 0.0032888956 0.0032888956 0.0016216908 0.0014844624 0.0015538498 0.0014844624 9.3958435 4.7448378 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 0 0 0.6830581 0.31694186 0.99999994 1.0 0.0026487429 8.560476 4.749928 0.0018352433 0.0018905743 0.0047129123 0.001999052 0.0057417513 0.0034004229 0.011047374 0.008725017 0.009597073 0.027620643 0.0067214915 0.025261348 0.016541546 0.024042796 0.045112006 0.011857413 0.051975746 0.023482481 0.049043886 0.05446358 0.030300647 0.07622522 0.02463052 0.08506761 0.048861764 0.06274155 0.07063193 0.029736977 0.064130336 0.02061661 0.03142859 0.017707825 0.008534855 0.016690813 0.0026487429 0.0026955456 0.0022591222 0.0040141414 0.0034999554 0.0034999554 0.0034999554 0.0018905743 0.0017791267 0.0018352433 0.0026487429 8.560476 4.749928 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 1 0 0.7981145 0.20188546 0.99999994 1.0 0.008160781 6.937077 4.3384624 4.8336122e-4 5.004309e-4 0.0014549493 5.341393e-4 0.0018325109 9.936108e-4 0.0039367084 0.002987974 0.0033397812 0.01148532 0.0022028876 0.010347469 0.006309292 0.009766656 0.02037462 0.0042760265 0.024041347 0.009501232 0.022464434 0.025391277 0.01279781 0.09178435 0.010046186 0.042752635 0.022366991 0.029956022 0.03440296 0.012520076 0.03073223 0.008160781 0.12248055 0.041965965 0.13991117 0.09945232 0.056606304 0.038707152 6.161898e-4 8.2965946e-4 7.0687954e-4 7.0687954e-4 7.0687954e-4 0.0386166 4.6613757e-4 4.8336122e-4 0.008160781 6.937077 4.3384624 
