dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 5 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 -1 23 96 2 0 0.9861343 0.013865745 0.99999994 1.0 0.0016956455 9.203949 2.991406 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 2.951065e-4 0.0026364718 2.951065e-4 7.188733e-4 0.07726848 0.014430683 0.004997605 0.0016956455 0.02063732 1.5224244e-4 0.076750994 0.02074454 0.17254677 0.13298443 0.0069343867 0.31290078 0.0020837558 0.12194979 0.015238581 2.951065e-4 0.00829359 1.5224244e-4 0.0014176689 4.3696252e-4 1.5224244e-4 0.0012505221 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 1.5224244e-4 0.0016956455 9.203949 2.991406 
701 3 6 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 120 1 0 0.9979596 0.0020403396 1.0 1.0 2.1295568e-4 12.19716 2.2590785 1.0899308e-4 1.0899308e-4 2.1295568e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 2.1295568e-4 0.0016635141 4.2059357e-4 0.002387476 1.0899308e-4 0.002284084 0.015279197 0.0039374246 0.07356035 0.0029043048 0.05476722 0.166726 0.09302764 0.5413144 0.004247245 0.017029926 2.1295568e-4 0.0049699834 0.0026975975 0.004143976 0.0028009554 2.1295568e-4 0.0026975975 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 1.0899308e-4 2.1295568e-4 12.19716 2.2590785 
701 3 7 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 -1 23 144 1 0 0.99451804 0.005482006 1.0 1.0 0.0044745337 7.804047 2.6132882 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 0.0018514391 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 0.0077412073 0.0011930972 0.005782395 0.0018514391 0.014903675 0.0044745337 0.0018514391 0.023343576 0.003164531 0.06471038 0.031118883 0.17398736 0.08017722 0.021397674 0.047931205 0.4942176 0.0044745337 0.0011930972 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 5.32628e-4 0.0018514391 5.32628e-4 5.32628e-4 0.0044745337 7.804047 2.6132882 
701 3 8 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 -1 23 168 1 0 0.9589416 0.04105842 1.0 1.0 0.0595117 4.070683 3.5429227 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 0.0023307106 0.0015257429 7.0106576e-4 7.0106576e-4 0.0039080535 7.0106576e-4 7.0106576e-4 0.004685683 0.0054577976 0.043897793 0.049514495 0.08204535 0.17181188 0.1337699 0.19300558 0.09252629 0.055103987 0.0595117 0.017412866 0.0015257429 0.0015257429 0.00925896 0.05044787 7.0106576e-4 7.0106576e-4 0.0039080535 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 7.0106576e-4 0.0595117 4.070683 3.5429227 
701 3 9 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 -1 23 192 2 0 0.998775 0.0012249489 1.0 1.0 0.026279178 5.249936 2.0977411 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 6.212808e-5 6.212808e-5 7.26773e-4 3.3160537e-5 4.090981e-4 2.6460883e-4 0.0010731288 0.107795514 4.090981e-4 0.0038119317 8.4224367e-4 0.015353341 0.23188818 0.022743413 0.02895217 9.865548e-4 0.026279178 0.52498406 0.0021979804 0.029577263 3.3160537e-5 5.246424e-4 9.10784e-5 9.10784e-5 1.4894745e-4 6.212808e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 3.3160537e-5 0.026279178 5.249936 2.0977411 
701 3 10 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 216 1 0 0.98454326 0.015456701 1.0 1.0 0.07649718 3.7084496 3.0404644 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 2.6075565e-4 1.2889848e-4 0.0015677684 2.6075565e-4 0.0055474555 1.2889848e-4 5.215976e-4 0.0014218614 0.0047245882 0.024373578 7.803122e-4 0.031637233 0.06083347 0.07649718 0.32593107 0.044828776 0.17073885 0.087236084 0.12600844 0.019144695 0.002692467 0.01163577 1.2889848e-4 2.6075565e-4 1.2889848e-4 2.6075565e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 1.2889848e-4 0.07649718 3.7084496 3.0404644 
701 3 11 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 240 2 0 0.986088 0.013912044 0.99999994 1.0 0.16291912 2.617772 2.9880188 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 2.7200818e-4 1.2829021e-4 0.007915606 8.3885744e-4 0.00815165 2.7200818e-4 0.003343121 0.11702903 0.023011986 0.2629148 0.0025237275 0.16291912 0.1818924 0.061033633 0.10508493 5.5650156e-4 0.042910583 5.5650156e-4 0.001119852 0.012448722 4.146064e-4 1.2829021e-4 1.2829021e-4 0.0018398146 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 1.2829021e-4 0.16291912 2.617772 2.9880188 
701 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 3 0 0.9631889 0.03681117 1.0 1.0 0.084702194 3.561457 2.8411515 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 3.5754658e-4 1.7160254e-4 0.0060950546 0.0015596912 0.01177018 3.5754658e-4 0.006447681 0.05093013 0.02213467 0.28211844 0.0027605647 0.25557435 0.17302606 0.084702194 0.060815286 0.0012108439 0.0268194 0.0033007783 0.0021443027 0.002353558 0.0010350258 1.7160254e-4 1.7160254e-4 5.396792e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 1.7160254e-4 0.084702194 3.561457 2.8411515 
701 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 3 0 0.99521023 0.004789788 1.0 1.0 2.880509e-4 11.761389 2.5535874 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 2.880509e-4 4.5984506e-4 0.0026633036 2.880509e-4 0.0088727735 2.880509e-4 0.0040197996 0.10102503 0.004359402 0.18901494 0.008445479 0.30006462 0.26752433 0.034662012 0.07143265 6.3132326e-4 0.0026633036 1.1572715e-4 1.1572715e-4 2.880509e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 1.1572715e-4 2.880509e-4 11.761389 2.5535874 
701 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 1 0 0.9948474 0.0051526376 1.0 1.0 0.11670996 3.0990005 2.5876186 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 6.381814e-4 1.2869945e-4 2.3095816e-4 5.3655426e-4 8.41195e-4 0.005779404 3.3297457e-4 0.0118928375 0.008688595 0.026267424 0.08405369 0.036521688 0.11670996 0.5025088 0.11661109 0.020484407 0.024373792 0.021482024 4.3482665e-4 0.010391493 0.0028622441 0.0036680757 4.3482665e-4 1.2869945e-4 0.001347716 2.3095816e-4 1.2869945e-4 2.3095816e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 1.2869945e-4 0.11670996 3.0990005 2.5876186 
701 4 1 "Webern_froh_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 4 2 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.9728575 0.027142573 1.0 1.0 0.05196945 4.2661924 3.321714 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 0.00137586 2.874578e-4 5.092358e-4 0.0011612042 0.0018025013 0.011867572 7.282584e-4 0.024034603 0.017681316 0.05196945 0.16268073 0.07199991 0.22443782 0.027783806 0.22406624 0.040903013 0.048482638 0.04284998 9.4542926e-4 0.021063223 0.005969404 0.007403927 9.4542926e-4 2.874578e-4 0.002857938 5.092358e-4 2.874578e-4 5.092358e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 2.874578e-4 0.05196945 4.2661924 3.321714 
701 4 3 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.97049147 0.029508587 1.0 1.0 5.0117355e-4 10.962401 3.3623822 2.6127917e-4 2.6127917e-4 5.0117355e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 5.0117355e-4 0.005463612 9.714621e-4 0.0052571055 2.6127917e-4 0.010248095 0.08426675 0.01027702 0.24653046 0.006360738 0.14887275 0.15372339 0.0747678 0.09923158 0.009205117 0.058535844 5.0117355e-4 0.015848527 0.024661921 0.010710589 0.014748383 5.0117355e-4 0.012827749 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 2.6127917e-4 5.0117355e-4 10.962401 3.3623822 
701 4 4 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 1 0 0.9946211 0.0053789606 1.0 1.0 0.0031673864 8.302491 2.6058667 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 0.0018530068 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 0.007748909 0.0011940531 0.005787973 0.0018530068 0.014919517 0.4949224 0.0018530068 0.023369472 0.0031673864 0.06478903 0.031154335 0.17421666 0.08027645 0.021421218 0.047987964 0.0031673864 0.0044787317 0.0011940531 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 5.330104e-4 0.0018530068 5.330104e-4 5.330104e-4 0.0031673864 8.302491 2.6058667 
701 4 5 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.9942985 0.0057014804 1.0 1.0 0.0073576937 7.0865307 2.6294274 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0073576937 0.0011440978 0.105349414 0.0042581568 0.0073576937 0.06567274 0.10230092 0.5054592 0.019697636 0.09010153 0.047317334 0.0042581568 0.0042581568 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0011440978 0.0073576937 7.0865307 2.6294274 
701 4 6 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 1 0 0.99597454 0.0040254463 1.0 1.0 2.8614418e-4 11.77097 2.4916933 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 7.544776e-4 0.0012215488 0.0040134415 2.8614418e-4 0.0035489134 0.0012215488 0.0030841385 0.2545368 0.0040134415 0.19582228 0.02296889 0.09557304 0.3503766 0.013274942 0.035408318 0.0016878805 0.0040134415 2.8614418e-4 2.8614418e-4 7.544776e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 2.8614418e-4 11.77097 2.4916933 
701 4 7 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 0 0 0.9714432 0.028556883 1.0 1.0 0.07316977 3.7726088 3.3428812 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 0.0014505663 3.6519775e-4 0.005621696 0.010365941 0.0014505663 0.0418337 0.0010929959 0.07316977 0.07380446 0.13694602 0.22627749 0.0021584537 0.19551073 0.007326015 0.07697552 0.06840434 7.318842e-4 0.033093452 0.0014505663 0.021656873 0.0076653846 7.318842e-4 0.004247302 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 3.6519775e-4 0.07316977 3.7726088 3.3428812 
701 4 8 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 1 0 0.9766743 0.02332572 1.0 1.0 0.0333722 4.9052095 3.2462056 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 0.0010693207 2.0654185e-4 3.5293118e-4 0.0014927464 0.0017733763 0.005902772 3.5293118e-4 0.008774866 0.05562394 0.0333722 0.29663244 0.017029896 0.1796512 0.04376277 0.09233267 0.12846954 0.014000066 0.062514156 4.9783953e-4 0.013333216 0.019055093 0.0060388045 0.0055234213 2.0654185e-4 0.0044010016 0.0033307546 6.4173265e-4 3.5293118e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 2.0654185e-4 0.0333722 4.9052095 3.2462056 
701 4 9 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 2 0 0.9930791 0.006920907 1.0 1.0 4.3734242e-4 11.158949 2.700473 8.9014455e-4 4.3734242e-4 8.9014455e-4 4.3734242e-4 8.9014455e-4 4.3734242e-4 0.002689195 0.0013412695 0.0013412695 0.117149964 0.02001461 0.21054123 0.0013412695 0.09116841 0.39537114 0.031343266 0.07263471 8.9014455e-4 0.021782551 0.0013412695 0.0013412695 0.011599837 0.0035849465 0.0013412695 4.3734242e-4 8.9014455e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 4.3734242e-4 11.158949 2.700473 
701 4 10 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 0 0 0.9794277 0.020572301 1.0 1.0 0.19476803 2.3601713 3.1829457 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 8.3800184e-4 0.005144709 8.3800184e-4 0.002029033 0.0012375172 0.01392104 0.01392104 0.005144709 0.033384822 4.342667e-4 0.097157046 0.052965254 0.24367674 0.20156512 0.010507078 0.19476803 0.0035942108 0.05075751 0.037835363 8.3800184e-4 0.014299195 4.342667e-4 0.0039829593 0.0012375172 4.342667e-4 0.0012375172 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 4.342667e-4 0.19476803 2.3601713 3.1829457 
701 4 11 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 1 0 0.98448044 0.015519541 1.0 1.0 0.10814077 3.2090178 3.0444226 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 0.0012749615 2.4347483e-4 0.0047588516 1.3112627e-4 0.0015605546 0.0060504917 0.0050389096 0.022601131 0.0015605546 0.02680028 0.013112804 0.10814077 0.18034738 0.08286577 0.19869004 0.015604109 0.27226588 0.014752582 0.008185113 0.027955426 1.3112627e-4 0.0019942005 3.5498018e-4 0.0023993799 5.7645387e-4 2.4347483e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 1.3112627e-4 0.10814077 3.2090178 3.0444226 
701 4 12 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 2 0 0.98819757 0.011802433 0.99999994 1.0 3.199896e-5 14.931615 2.9126086 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 6.211269e-5 3.199896e-5 3.199896e-5 0.0014500746 2.1084354e-4 0.0036765945 6.211269e-5 0.002586189 0.128038 0.021046946 0.18739282 0.0073465025 0.12812649 0.267669 0.053867083 0.12374402 0.0030449403 0.06406464 6.211269e-5 0.0011740804 0.003665602 4.169181e-4 0.0014367356 3.199896e-5 1.21860314e-4 6.211269e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 3.199896e-5 14.931615 2.9126086 
701 4 13 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 0 0 0.79795796 0.20204206 1.0 1.0 0.043315504 4.5289726 4.8728485 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.043315504 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.043315504 0.11501149 0.043315504 0.1361351 0.0692373 0.043315504 0.043315504 0.011992085 0.011992085 0.011992085 0.011992085 0.011992085 0.043315504 0.011992085 0.011992085 0.043315504 4.5289726 4.8728485 
701 4 14 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 1 0 0.9755151 0.024484826 1.0 1.0 0.0037807196 8.047123 2.7113261 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 6.993426e-4 1.454897e-4 2.581401e-4 5.899608e-4 9.168784e-4 0.0060678376 3.6952723e-4 0.012312501 0.009050231 0.028915627 0.083774954 0.036994994 0.11567937 0.014238789 0.11548734 0.020984346 0.024884451 0.021985987 4.8006454e-4 0.010786426 0.0030464062 0.0037807196 4.8006454e-4 1.454897e-4 0.001455579 2.581401e-4 1.454897e-4 0.48373806 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 1.454897e-4 0.0037807196 8.047123 2.7113261 
701 4 15 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 1 0 0.99836916 0.001630865 1.0 1.0 1.512406e-4 12.690866 2.1862261 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 3.576981e-4 1.512406e-4 1.512406e-4 1.512406e-4 3.576981e-4 1.512406e-4 0.0026225203 3.576981e-4 9.7610615e-4 0.0011820681 0.0036505405 0.007553423 7.7007303e-4 0.033639304 0.1424896 0.018630644 0.45424452 0.007758726 0.28425297 0.019655626 0.013504245 0.003239398 1.512406e-4 9.7610615e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 1.512406e-4 12.690866 2.1862261 
701 4 16 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 0 0 0.9603597 0.039640315 1.0 1.0 0.011840896 6.400078 3.540359 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0035553598 0.0010675358 0.0010675358 0.050964978 0.0059660594 0.06617434 0.017592318 0.1394692 0.23681973 0.060760945 0.16036841 0.011840896 0.100442536 0.024393035 0.0047670724 0.043292284 0.0035553598 0.022136085 0.0023259716 0.0010675358 0.015302795 0.0023259716 0.0023259716 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.0010675358 0.011840896 6.400078 3.540359 
701 5 1 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 5 2 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 24 0 0 0.981563 0.018437028 1.0 1.0 2.487996e-4 11.972728 3.1243584 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 4.8079452e-4 4.8079452e-4 0.005621338 2.487996e-4 0.003186235 0.0020686924 0.008254889 0.022103375 0.003186235 0.028742382 0.0065013347 0.11308109 0.16370215 0.16638999 0.21093926 0.007598216 0.19198865 0.011959455 0.01672211 0.025105698 2.487996e-4 0.004074772 7.1061525e-4 7.1061525e-4 0.0011663805 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 2.487996e-4 11.972728 3.1243584 
701 5 3 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 48 0 0 0.83350796 0.16649206 1.0 1.0 0.013252685 6.2375712 4.736801 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.099643245 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.099643245 0.013252685 0.013252685 0.013252685 0.17096291 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.013252685 0.099643245 0.013252685 0.013252685 0.013252685 0.013252685 6.2375712 4.736801 
701 5 4 "Webern_qrt_V1_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 72 0 0 0.9837245 0.016275484 1.0 1.0 2.3707823e-4 12.042349 3.0683239 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 5.017636e-4 2.3707823e-4 7.6403766e-4 2.3707823e-4 0.007642559 2.3707823e-4 0.0010247997 0.0028281535 0.0071389684 0.018374117 0.0015432412 0.03194765 0.03955256 0.08260478 0.32242662 0.08623253 0.19753945 0.048597977 0.108431116 0.019117955 0.0053714444 0.011903869 2.3707823e-4 5.017636e-4 2.3707823e-4 5.017636e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 2.3707823e-4 12.042349 3.0683239 
