dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 1 1 0.8154106 0.18458931 1.0 1.0 0.054382976 4.200701 3.4686563 1.6910206e-4 0.00301667 0.006116854 0.021332175 0.0018657729 0.033910174 0.043474976 0.054382976 0.2244278 0.10367474 0.2035322 0.04506912 0.11020722 0.033054586 0.028985979 0.04136387 9.4500877e-4 0.01775007 0.0047327043 0.009300594 0.00380286 4.968441e-4 0.0051978924 3.569714e-4 2.6688536e-4 2.6688536e-4 4.9684494e-4 1.3374345e-4 9.609169e-5 1.3374345e-4 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 1.8932317e-4 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 9.609169e-5 0.054382976 4.200701 3.4686563 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 2 0 0.9359466 0.064053364 1.0 1.0 0.010951867 6.5126796 3.3710296 2.3985402e-4 0.0010979882 0.020331658 0.06717077 0.054468673 0.2224336 0.058866918 0.1831621 0.092403874 0.11591825 0.07486174 0.019759713 0.047366224 5.882862e-4 0.011998895 0.010951867 0.0071153836 0.003703573 5.916636e-4 0.005349746 2.9512003e-4 1.3005926e-4 1.3005926e-4 2.218474e-4 5.318001e-5 3.2969303e-5 1.6902016e-4 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 5.9995997e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 3.2969303e-5 0.010951867 6.5126796 3.3710296 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 3 0 0.9636564 0.03634359 1.0 1.0 8.056051e-5 13.599568 3.2197332 2.4347091e-5 3.768297e-5 0.0043628025 0.01610876 0.0022588393 0.0024121653 0.0027301 0.031337522 0.0027806691 3.0417123e-4 0.14318176 0.008881631 0.16118267 0.070534244 0.25625634 0.14146543 0.015030297 0.069308914 0.00876099 0.037484627 0.015871596 1.3641319e-4 0.0028160461 0.0010175396 0.0016869027 5.473208e-4 8.056051e-5 7.603947e-4 0.0022546898 4.2513522e-5 4.2513522e-5 6.639563e-5 2.3033508e-5 1.8079358e-5 2.3033508e-5 1.8079358e-5 1.8079358e-5 1.8079358e-5 1.8079358e-5 1.8079358e-5 2.4347091e-5 1.8079358e-5 1.8079358e-5 1.8079358e-5 8.056051e-5 13.599568 3.2197332 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 0 0 0.96723264 0.03276737 1.0 1.0 6.299454e-4 10.632485 3.4102886 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 6.334135e-5 8.808448e-5 8.808448e-5 8.808448e-5 8.808448e-5 1.125911e-4 1.125911e-4 8.808448e-5 1.6109624e-4 3.2764234e-4 0.002925735 2.804381e-4 0.001131031 0.002838255 0.0054321717 0.013174751 0.0014680827 0.024325626 0.032019265 0.05801416 0.19831109 0.088537544 0.20329264 0.07586664 0.14439224 0.04410448 0.028889613 0.04683336 6.299454e-4 0.014108411 0.008405215 0.0027068628 3.9802724e-4 6.299454e-4 10.632485 3.4102886 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 1 0 0.9895614 0.010438686 1.0 1.0 0.15771915 2.66457 2.863495 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 2.0640955e-5 3.5520843e-5 3.5520843e-5 3.5520843e-5 3.5520843e-5 5.0333194e-5 5.0333194e-5 3.5520843e-5 7.982927e-5 1.8232515e-4 0.0018466462 1.5312445e-4 6.8854756e-4 0.0017896954 0.0034918215 0.008666726 9.0398797e-4 0.016243692 0.04044241 0.05837378 0.15771915 0.15433663 0.3279082 0.14551659 0.029871421 0.019371027 0.031764615 0.15771915 2.66457 2.863495 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 2 0 0.9685133 0.031486686 1.0 1.0 0.026096683 5.2599897 2.7763016 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 2.058978e-5 3.2600045e-5 3.2600045e-5 3.2600045e-5 3.2600045e-5 4.4464672e-5 4.4464672e-5 3.2600045e-5 6.790722e-5 1.4827147e-4 0.0016872643 1.2550227e-4 8.651183e-4 0.0015027409 0.0035542026 0.010541622 8.442638e-4 0.018179731 0.015776249 0.048606988 0.41493222 0.10671038 0.15290257 0.037017595 0.11173914 0.026096683 0.034784734 4.1416974e-4 0.0129211815 0.026096683 5.2599897 2.7763016 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 2 0 0.96174777 0.038252242 1.0 1.0 0.13417754 2.897785 2.8999996 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 4.1009143e-6 7.2175308e-6 7.2175308e-6 7.2175308e-6 7.2175308e-6 1.0279703e-5 1.0279703e-5 7.2175308e-6 1.6303828e-5 3.6829042e-5 0.004511339 3.1943686e-4 0.0014918385 6.175481e-4 0.008948938 0.019720744 0.04310161 0.027673544 0.0038368844 0.117354095 0.13417754 0.26545715 0.22011165 0.12019608 0.009164668 0.023129318 0.13417754 2.897785 2.8999996 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 3 1 0.92025375 0.07974628 0.99999994 1.0 0.018749364 5.7370143 3.2315564 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 3.0643278e-5 4.9033442e-5 4.9033442e-5 4.9033442e-5 4.9033442e-5 6.682935e-5 6.682935e-5 4.9033442e-5 1.01299695e-4 2.1563642e-4 0.0026364408 1.836707e-4 0.0016272906 0.0019737994 0.004504509 0.013276323 0.0011437922 0.023430314 0.018749364 0.06748303 0.227535 0.14434181 0.17089286 0.041343667 0.12147745 0.03038982 0.039657366 0.08813676 0.018749364 5.7370143 3.2315564 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 3 0 0.98080206 0.019197902 1.0 1.0 0.02218321 5.494388 2.7235415 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 2.2893244e-6 3.2995242e-6 3.2995242e-6 3.2995242e-6 3.2995242e-6 4.3036066e-6 4.3036066e-6 3.2995242e-6 6.2988593e-6 1.3201532e-5 6.3579244e-4 1.1238816e-5 4.6985595e-5 1.19807984e-4 0.0014922825 0.001072964 6.128381e-5 0.02218321 0.001462719 0.31330305 0.01204302 0.03876046 0.19873948 0.2080505 0.07248544 0.0020235998 0.0875197 0.025253179 8.3053316e-4 2.037921e-4 0.012747576 8.7900646e-4 0.02218321 5.494388 2.7235415 
