dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.9966669 0.003333068 1.0 1.0 4.7783705e-4 11.031194 2.4257116 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 0.0011284717 4.7783705e-4 0.0017777734 0.0011284717 0.0011284717 0.002426264 4.7783705e-4 0.003074169 0.0056618913 0.0011284717 0.011471257 4.7783705e-4 0.057098765 0.16334553 0.044908214 0.23870975 0.0017777734 0.4261707 0.0011284717 0.002426264 0.020489037 4.7783705e-4 0.003074169 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 4.7783705e-4 11.031194 2.4257116 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 0 0 0.9994686 5.313994e-4 1.0 1.0 0.0025649644 8.606846 1.8602442 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 4.7541922e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 1.2686751e-4 0.0015204016 1.2686751e-4 0.0032612048 1.2686751e-4 0.003957366 0.0025649644 0.0015204016 0.07905301 0.001868622 0.2833049 0.10963104 0.50586975 0.0029130955 0.0025649644 8.606846 1.8602442 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 1 0 0.99364305 0.0063569658 1.0 1.0 0.20597965 2.2794263 2.659039 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 2.0388326e-4 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 9.108308e-5 4.2838062e-4 3.1626225e-4 0.0024304125 9.108308e-5 0.002319618 3.1626225e-4 0.004089081 0.0053025377 3.1626225e-4 0.19445623 0.03156388 0.20597965 0.21642256 9.867577e-4 0.17662393 0.0034262575 0.14669724 4.2838062e-4 0.0053025377 2.0388326e-4 0.20597965 2.2794263 2.659039 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.99580795 0.004192096 0.99999994 1.0 5.9279853e-5 14.042099 2.5048566 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 5.9279853e-5 1.2089102e-4 1.2089102e-4 5.9279853e-5 1.8236387e-4 5.9279853e-5 1.2089102e-4 1.8236387e-4 3.6633227e-4 5.9279853e-5 1.2089102e-4 0.008071196 5.9279853e-5 0.0031851695 5.9279853e-5 0.0010992478 0.088874094 4.2755503e-4 0.39068562 0.0011555126 0.1882909 0.14050238 0.007820077 0.12818219 0.0014554112 0.020407956 0.0012164538 0.016107444 5.9279853e-5 5.9279853e-5 14.042099 2.5048566 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 0 0 0.9942354 0.0057646255 1.0 1.0 0.13459672 2.8932848 2.641932 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.0034372385 0.025481593 0.0034372385 0.025481593 0.025481593 0.0034372385 0.0034372385 0.0034372385 0.091058865 0.0034372385 0.5672846 0.13459672 0.13459672 2.8932848 2.641932 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 0 0.97672755 0.023272472 1.0 1.0 0.53669614 0.8978226 2.723004 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.0035578515 0.025461506 0.0035578515 0.025461506 0.025461506 0.0035578515 0.0035578515 0.0035578515 0.088969275 0.0035578515 0.53669614 0.16275173 0.53669614 0.8978226 2.723004 
701 3 1 "Schoenberg_RI" NA 0 0 1 0 NA 0 0 0 NA NA 65 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 3 2 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 -1 23 24 0 0 0.9772164 0.022783583 1.0 1.0 0.0035668064 8.131151 3.2301953 2.5291942e-4 2.5291942e-4 4.979142e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 4.979142e-4 0.005761026 2.5291942e-4 0.0016936642 7.4000395e-4 0.015846651 0.0023999389 9.802264e-4 0.07670502 0.0034505767 0.055428907 0.02942823 0.1662141 0.23971084 0.0035668064 0.19537114 0.008391282 0.105794035 0.020879345 6.1923673e-4 0.04011639 9.802264e-4 0.010549209 4.979142e-4 9.802264e-4 0.007250485 2.5291942e-4 3.7589108e-4 3.7589108e-4 9.802264e-4 3.7589108e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 2.5291942e-4 0.0035668064 8.131151 3.2301953 
701 3 3 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 -1 23 48 1 0 0.9925348 0.0074652247 1.0 1.0 0.013825182 6.1765575 2.7386544 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.004646345 0.0015615358 0.004646345 0.004646345 0.0015615358 0.0015615358 0.0015615358 0.013825182 0.048994966 0.0015615358 0.34754372 0.0640813 0.34456733 0.07552856 0.013825182 0.0015615358 0.0015615358 0.004646345 0.0015615358 0.013825182 0.0015615358 0.0015615358 0.004646345 0.0015615358 0.004646345 0.0015615358 0.0015615358 0.004646345 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.0015615358 0.013825182 6.1765575 2.7386544 
701 3 4 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 -1 23 72 1 0 0.9905199 0.009480105 1.0 1.0 0.08623197 3.5356333 2.8211453 1.11246016e-4 1.11246016e-4 1.11246016e-4 1.11246016e-4 1.7798606e-4 1.7798606e-4 1.11246016e-4 2.4448146e-4 1.11246016e-4 1.7798606e-4 2.4448146e-4 4.4305905e-4 1.11246016e-4 1.7798606e-4 0.004927332 1.11246016e-4 0.0020133934 1.11246016e-4 0.0012308236 0.06397948 0.23586118 0.27506292 7.065164e-4 0.10460747 0.08623197 0.0072454363 0.0753022 4.4305905e-4 0.12901907 2.4448146e-4 7.722169e-4 0.0071811522 1.7798606e-4 2.4448146e-4 1.7798606e-4 9.6901355e-4 1.11246016e-4 1.11246016e-4 1.7798606e-4 1.11246016e-4 1.11246016e-4 1.11246016e-4 1.11246016e-4 1.11246016e-4 0.08623197 3.5356333 2.8211453 
701 3 5 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 -1 23 96 1 0 0.99534696 0.0046530208 1.0 1.0 0.0067511247 7.210656 2.5450377 1.4500902e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 2.6030335e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 8.1988506e-4 3.7535094e-4 0.0038556608 1.4500902e-4 0.0053752908 3.7535094e-4 0.0067511247 0.0074597863 3.7535094e-4 0.1310004 0.033574115 0.31648687 0.12841369 0.0027034467 0.3089816 0.004551858 0.03167434 0.0036708592 4.9023126e-4 0.0061555775 2.6030335e-4 0.0020481204 6.049846e-4 1.4500902e-4 6.049846e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 3.7535094e-4 1.4500902e-4 1.4500902e-4 1.4500902e-4 0.0067511247 7.210656 2.5450377 
701 3 6 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 120 2 0 0.99921 7.8999664e-4 1.0 1.0 1.4607541e-4 12.740999 1.9691187 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 3.6978602e-4 7.145506e-5 7.424065e-4 7.145506e-5 8.9140725e-4 6.678976e-4 3.6978602e-4 0.031102704 4.4432748e-4 0.060630254 2.9523266e-4 0.08476212 0.35770264 6.678976e-4 0.43879342 1.4607541e-4 0.0028272315 5.933819e-4 7.145506e-5 0.015721772 2.206642e-4 9.658999e-4 1.4607541e-4 2.206642e-4 1.4607541e-4 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 7.145506e-5 1.4607541e-4 12.740999 1.9691187 
701 3 7 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 -1 23 144 1 0 0.9973072 0.0026928652 1.0 1.0 0.0062721916 7.316815 2.3536503 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 0.0014531552 6.4725836e-4 0.0022577757 0.0014531552 0.0014531552 0.003061606 6.4725836e-4 0.00386486 0.0062721916 0.0014531552 0.014281698 6.4725836e-4 0.07094033 0.13541283 0.05579782 0.094036184 0.0022577757 0.55516285 0.0014531552 0.003061606 0.025474655 6.4725836e-4 0.00386486 6.4725836e-4 6.4725836e-4 6.4725836e-4 6.4725836e-4 0.0014531552 6.4725836e-4 6.4725836e-4 0.0062721916 7.316815 2.3536503 
701 3 8 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 -1 23 168 1 0 0.9872019 0.01279804 1.0 1.0 0.17974022 2.4760149 2.9540024 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 0.0013894828 8.8581286e-4 3.7815992e-4 0.001890742 0.003881566 0.0013894828 3.7815992e-4 0.005858588 3.7815992e-4 0.036929466 0.005858588 0.1620426 0.069039196 0.009298676 0.2559583 0.0023902631 0.17974022 0.16794446 3.7815992e-4 0.003881566 3.7815992e-4 0.07989207 3.7815992e-4 8.8581286e-4 3.7815992e-4 0.0013894828 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 3.7815992e-4 0.17974022 2.4760149 2.9540024 
701 3 9 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 -1 23 192 2 0 0.99560636 0.004393624 0.99999994 1.0 0.058687784 4.090796 2.5228245 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 0.0012475742 2.3953395e-5 6.2017854e-5 1.3786062e-4 0.0012475742 0.005095088 6.2017854e-5 0.0048528397 0.0012663221 0.021298192 0.22317953 0.0038646262 0.35315105 0.038578898 0.058687784 0.22323604 0.0034727748 0.049667925 6.2017854e-5 0.0027631968 2.3240071e-4 0.004685098 0.0013225587 2.3953395e-5 0.0012475742 4.3004875e-5 8.100473e-5 2.3953395e-5 2.3953395e-5 2.3953395e-5 0.058687784 4.090796 2.5228245 
701 3 10 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 216 2 0 0.9959686 0.004031416 1.0 1.0 0.0082946895 6.9135966 2.491448 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 6.777965e-5 9.923002e-4 6.777965e-5 1.382408e-4 6.777965e-5 5.590089e-4 0.0016199381 6.777965e-5 0.0056903483 2.0854983e-4 0.009014402 0.032782562 0.0082946895 0.24724482 0.0014248013 0.082193606 0.22178815 0.33870667 0.025496706 1.382408e-4 0.013190152 6.777965e-5 0.0016338725 0.0059260186 6.777965e-5 4.189817e-4 1.382408e-4 9.0851105e-4 6.777965e-5 6.777965e-5 6.777965e-5 0.0082946895 6.9135966 2.491448 
701 3 11 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 240 2 0 0.9999995 4.6988796e-7 1.0 1.0 0.017873893 5.806002 0.6810013 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 3.520029e-4 3.520029e-4 5.866714e-4 0.04274871 3.520029e-4 0.010912073 0.002464018 0.017873893 0.9080469 0.0010560083 0.009034729 1.1733437e-4 1.1733437e-4 0.0010560083 1.1733437e-4 5.866714e-4 5.866714e-4 1.1733437e-4 5.866714e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 1.1733437e-4 0.017873893 5.806002 0.6810013 
701 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 2 0 0.98139507 0.018604938 1.0 1.0 0.005473843 7.51323 2.5816092 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 0.0018622925 0.008698802 0.003074462 0.013746637 0.0018622925 0.06068241 0.019258415 0.1322054 0.38451555 0.005473843 0.077586785 6.3358305e-4 6.3358305e-4 0.26343587 6.3358305e-4 0.003074462 0.003074462 6.3358305e-4 0.003074462 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 6.3358305e-4 0.005473843 7.51323 2.5816092 
701 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 1 0 0.9999624 3.7621718e-5 1.0 1.0 0.0016576657 9.236631 1.2738419 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 0.0016576657 2.5608006e-4 2.5608006e-4 2.5608006e-4 6.0648593e-4 0.0027088185 2.5608006e-4 0.0016576657 0.0016576657 6.0648593e-4 0.014971661 0.0013072763 0.08784317 0.029686516 0.7986342 0.038094863 9.568837e-4 0.008314778 0.0013072763 2.5608006e-4 0.0013072763 9.568837e-4 6.0648593e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 2.5608006e-4 6.0648593e-4 2.5608006e-4 0.0016576657 9.236631 1.2738419 
701 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 1 0 0.98066276 0.019337269 1.0 1.0 0.10118974 3.3048651 3.1315749 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 1.6938038e-4 3.2332112e-4 9.1440736e-5 9.1440736e-5 0.0010778552 3.2332112e-4 0.016618608 1.6938038e-4 0.0038020113 9.281636e-4 0.025430623 0.16915037 0.0032178506 0.10118974 0.13437179 0.13409999 0.13607046 9.281636e-4 0.14408253 3.2332112e-4 0.0048927325 1.6938038e-4 0.0021901997 0.11776982 9.1440736e-5 7.026978e-4 9.1440736e-5 1.6938038e-4 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 9.1440736e-5 0.10118974 3.3048651 3.1315749 
701 4 1 "Webern_froh_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 4 2 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.9760211 0.023978926 1.0 1.0 0.111231804 3.1683586 3.2576835 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 0.006906801 1.5629915e-4 3.765157e-4 8.083133e-4 0.006906801 0.027401134 3.765157e-4 0.026123911 0.0070083556 0.111231804 0.16521607 0.02089993 0.2758822 0.019019704 0.12392703 0.006601917 0.018821528 0.12231827 3.765157e-4 0.015045707 0.0013400647 0.025140388 0.0073128026 1.5629915e-4 0.006906801 2.6698288e-4 4.8525952e-4 4.8525952e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 1.5629915e-4 0.111231804 3.1683586 3.2576835 
701 4 3 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.9916218 0.008378279 1.0 1.0 9.097141e-5 13.424227 2.769529 9.097141e-5 9.097141e-5 2.3463968e-4 9.097141e-5 1.629441e-4 1.629441e-4 4.4876474e-4 9.097141e-5 1.629441e-4 0.006834737 9.097141e-5 0.002532398 9.097141e-5 0.0012986809 0.16182508 0.001304107 0.24051426 7.329301e-4 0.16850998 0.162612 0.009720483 0.18076393 4.4876474e-4 0.031222647 2.3463968e-4 0.0011955118 0.022661958 1.629441e-4 2.3463968e-4 9.097141e-5 0.0041264887 9.097141e-5 9.097141e-5 1.629441e-4 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 9.097141e-5 13.424227 2.769529 
701 4 4 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 0 0 0.9886885 0.0113115115 1.0 1.0 0.002976978 8.391935 2.9108284 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 8.086248e-4 0.002976978 0.0018965749 8.086248e-4 0.004052809 0.008329159 0.002976978 8.086248e-4 0.012579298 8.086248e-4 0.079513445 0.012579298 0.34967437 0.14878951 0.019979596 0.22486578 0.002976978 0.05871779 0.031547688 8.086248e-4 0.008329159 8.086248e-4 0.0051253424 8.086248e-4 0.0018965749 0.002976978 8.086248e-4 8.086248e-4 0.002976978 8.391935 2.9108284 
701 4 5 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.9986753 0.0013247343 1.0 1.0 0.002496871 8.645662 2.1232088 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 7.780068e-4 0.002496871 0.002496871 0.002496871 0.019643715 0.002496871 0.18548106 0.01793052 0.05901099 0.5933187 0.009360715 0.06585287 7.780068e-4 7.780068e-4 0.0076457127 7.780068e-4 0.0042140107 7.780068e-4 0.0042140107 7.780068e-4 0.002496871 8.645662 2.1232088 
701 4 6 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 1 0 0.99456024 0.0054398007 1.0 1.0 0.0017094307 9.192268 2.6140313 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.00545981 0.0017094307 0.48974448 0.0017094307 0.0017094307 0.0017094307 0.0017094307 0.01664166 0.009194761 0.0017094307 0.10161304 0.027778737 0.22280475 0.01664166 0.020357551 0.0017094307 0.0017094307 0.00545981 0.0017094307 0.01664166 0.0017094307 0.0017094307 0.00545981 0.0017094307 0.00545981 0.0017094307 0.00545981 0.0017094307 0.0017094307 9.192268 2.6140313 
701 4 7 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 0 0 0.99373937 0.006260662 1.0 1.0 0.11539393 3.1153607 2.6595771 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 8.528538e-4 6.4811227e-4 0.004510778 2.371738e-4 0.0043083117 6.4811227e-4 0.0075420043 0.009759734 6.4811227e-4 0.11539393 0.05776291 0.37683642 0.15601401 0.0018728569 0.20308958 0.0063306596 0.027420452 0.0059265653 8.528538e-4 0.009759734 4.4295518e-4 0.0018728569 0.0010572831 2.371738e-4 0.0010572831 2.371738e-4 2.371738e-4 2.371738e-4 6.4811227e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 2.371738e-4 0.11539393 3.1153607 2.6595771 
701 4 8 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 1 0 0.99192387 0.0080761155 1.0 1.0 0.059964713 4.0597425 2.760174 1.2051474e-4 1.2051474e-4 1.2051474e-4 2.2482089e-4 4.3234564e-4 1.2051474e-4 1.2051474e-4 0.0014613756 4.3234564e-4 0.02610215 2.2482089e-4 0.0056423745 0.0016730798 0.059964713 0.33128774 0.004830884 0.17512922 0.029497745 0.23419604 0.039307483 0.0012562622 0.064014226 4.3234564e-4 0.008805837 2.2482089e-4 0.005473399 0.004553379 1.2051474e-4 0.0021980328 1.2051474e-4 2.2482089e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 1.2051474e-4 0.059964713 4.0597425 2.760174 
701 4 9 "Webern_froh_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 2 0 0.9975401 0.0024599438 1.0 1.0 2.5002015e-4 11.965668 2.319591 1.2244743e-4 1.2244743e-4 6.3193776e-4 1.2244743e-4 0.0012672426 1.2244743e-4 0.0015211126 0.0011402617 6.3193776e-4 0.1644252 7.5909065e-4 0.139372 5.0472125e-4 0.084057055 0.47310412 0.0011402617 0.09059067 2.5002015e-4 0.010187814 0.0010132459 1.2244743e-4 0.005890514 3.774247e-4 0.017403556 2.5002015e-4 0.0014576556 0.0013307208 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 1.2244743e-4 2.5002015e-4 11.965668 2.319591 
