dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 1 11 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 1 23 240 3 1 0.98067117 0.019328851 1.0 0.99999994 0.030648189 5.0280547 2.3619146 1.5221037e-5 1.6790747e-5 6.767685e-5 1.8357568e-5 9.0494024e-5 4.0854902e-5 2.3455273e-4 1.6584738e-4 1.9129376e-4 8.778802e-4 1.1319714e-4 7.718573e-4 0.001323459 7.1874016e-4 0.0017796134 2.5835042e-4 0.002180041 0.009716894 0.0024304932 0.0122243 0.0010315337 0.013267863 0.005506576 0.0054188175 0.02929908 0.0067359493 0.068715125 0.030648189 0.19864643 0.5344468 0.018654216 0.048759166 0.0018895459 0.0027434193 4.7163607e-4 2.926166e-5 2.1483518e-5 1.75745e-5 4.6135474e-4 0.030648189 5.0280547 2.3619146 
700 1 12 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 1 23 264 3 0 0.9729826 0.027017465 1.0 0.99999994 0.0063255946 7.3045835 3.002801 1.6381386e-5 1.805684e-5 7.198835e-5 1.9727982e-5 9.6040065e-5 4.363002e-5 2.4707546e-4 1.7517737e-4 2.0182924e-4 9.1522996e-4 1.1992383e-4 8.0550864e-4 4.5696503e-4 7.504951e-4 0.0018450767 2.7193758e-4 0.0022566407 0.0020182189 0.0070774574 0.0024130656 0.005676121 0.004695493 0.0063255946 0.086611055 0.030483615 0.27684698 0.10641101 0.15429303 0.20903715 0.020900024 0.048911348 0.0025155079 0.026504437 1.7596278e-4 2.8856712e-5 7.0429756e-4 2.305881e-5 1.8892926e-5 1.7219678e-5 0.0063255946 7.3045835 3.002801 
700 1 13 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 1 23 288 3 0 0.9934938 0.0065062256 0.99999994 1.0 0.0021196848 8.881934 2.4439366 2.2780321e-5 2.5161864e-5 1.03282466e-4 2.7541928e-5 1.3862965e-4 6.1939114e-5 3.6381834e-4 2.560853e-4 2.9592882e-4 0.0017149326 5.068311e-4 0.0012160317 6.612725e-4 0.0021196848 0.002834504 4.01238e-4 0.0051182723 0.003068036 0.022390196 0.025500884 0.038907535 0.06545126 0.53938127 0.13937905 0.023989575 0.0911515 0.010749448 0.008814601 0.005100119 0.0012421699 0.005278518 0.0017282739 2.478773e-4 2.5725766e-4 0.001367538 4.416975e-5 3.2298118e-5 2.6352072e-5 2.3971286e-5 0.0021196848 8.881934 2.4439366 
700 1 14 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 40 96 4 600000 0 1 23 312 2 0 0.9904988 0.009501185 1.0 1.0 1.1822835e-5 16.368065 2.5988567 1.1822835e-5 1.30549315e-5 5.109529e-4 1.4285914e-5 5.287844e-4 3.2049327e-5 0.0024422177 0.0010405898 0.0010606627 0.023679204 0.0045782803 0.10434224 0.0012569297 0.42183998 0.14220613 0.028445682 0.033897188 0.00101382 0.015365608 0.0028009631 0.0017326438 0.0067377877 0.0037849413 0.19015022 0.0016263294 0.0027867316 0.00281038 7.9940446e-4 0.0024438354 4.6801104e-4 8.5640437e-4 3.758068e-4 1.27725e-4 1.3254362e-4 2.1040067e-5 2.2878163e-5 1.6744905e-5 1.3670556e-5 1.2439031e-5 1.1822835e-5 16.368065 2.5988567 
700 2 1 "Schoenberg_P" NA 0 0 1 0 NA 0 0 0 NA NA 70 96 4 600000 0 0 23 0 0 0 0.80165404 0.19834599 1.0 1.0 0.05118118 4.288243 4.553347 0.0017183983 0.0017527519 0.003781678 0.0018209665 0.0046103173 0.0027527094 0.009305485 0.0071539474 0.007965602 0.02638038 0.005403428 0.023790026 0.01463965 0.02245042 0.046669494 0.010002047 0.05502745 0.021865012 0.05143384 0.058131967 0.029319528 0.08607645 0.023086414 0.09792453 0.05118118 0.068586856 0.07876678 0.028720591 0.07037929 0.018780734 0.030626716 0.015804034 0.006984058 0.0071781348 0.0021857691 0.0022825887 0.0019555492 0.0017869398 0.0017183983 0.05118118 4.288243 4.553347 
700 2 2 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 1 0 0.8762508 0.12374923 1.0 1.0 0.011153927 6.4863043 3.4328907 1.8020974e-4 1.8415143e-4 4.2679702e-4 1.9199947e-4 5.299993e-4 3.0162075e-4 0.0011420029 8.5673685e-4 9.6352625e-4 0.0035671452 6.3041906e-4 0.0036182117 0.0069121565 0.003426231 0.008202887 0.002189428 0.020381214 0.016133696 0.011153927 0.037433226 0.0040037385 0.09053774 0.04939634 0.19643842 0.23569007 0.0192905 0.1603943 0.0067569525 0.053108685 0.03658621 0.0046158447 0.015814628 8.3452277e-4 0.0048891855 0.00131207 2.4578694e-4 0.0012911686 1.8808125e-4 1.8020974e-4 0.011153927 6.4863043 3.4328907 
700 2 3 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 48 2 0 0.9974593 0.0025407458 0.99999994 0.99999994 0.019926922 5.649137 1.8847004 2.1618556e-5 2.2157628e-5 1.3065898e-4 2.323568e-5 7.381243e-5 3.8855367e-5 1.7686351e-4 1.2751245e-4 2.1860322e-4 0.0017343031 3.084503e-4 0.00216335 3.1081162e-4 0.0020515264 0.011929729 0.002875412 0.052996702 0.0024687632 0.039988827 0.18275212 0.019926922 0.63831526 0.0034447466 0.015137493 0.0015584972 0.0055210283 0.004330042 0.0035427357 0.0040730587 4.2374342e-4 0.002589807 3.4186358e-4 1.2375569e-4 1.2804911e-4 2.916282e-5 3.077875e-5 2.5391406e-5 2.2696671e-5 2.1618556e-5 0.019926922 5.649137 1.8847004 
700 2 4 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 72 2 0 0.9163332 0.08366684 1.0 1.0 0.025128825 5.3145127 3.2910702 8.999953e-5 9.2059134e-5 2.2172296e-4 9.616584e-5 2.7807814e-4 1.5422491e-4 6.205959e-4 4.5949363e-4 5.195522e-4 0.0020421576 3.334016e-4 0.005404476 0.001041724 0.011336542 0.0039199735 0.003937505 0.07564528 0.025128825 0.22480604 0.008152592 0.1448057 0.19922699 0.10841516 0.0908507 0.006955084 0.030794537 0.00930919 0.013321622 0.019384904 0.0023826454 0.00613177 0.0011369586 0.002011619 4.6126984e-4 1.18486576e-4 1.2450467e-4 1.0433215e-4 9.4114526e-5 8.999953e-5 0.025128825 5.3145127 3.2910702 
700 2 5 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 96 3 0 0.9975857 0.0024143003 1.0 0.99999994 0.01895559 5.7212324 1.955909 1.4970543e-5 1.5343894e-5 3.995127e-5 1.6090527e-5 5.1122053e-5 2.6908805e-5 1.2250824e-4 8.8320514e-5 1.009583e-4 6.9289067e-4 6.228688e-5 3.9396455e-4 0.0055836025 0.034991242 0.007978944 0.013245293 0.016570253 0.03877184 0.6321993 0.01895559 0.18389197 0.012904765 0.014217326 0.0026575928 0.0055622477 0.0017155171 0.0039430014 6.204524e-4 0.0015192744 0.0017609149 6.6189026e-4 3.594378e-4 8.5718086e-5 8.869228e-5 2.0195614e-5 2.1314812e-5 1.7583548e-5 1.5717222e-5 1.4970543e-5 0.01895559 5.7212324 1.955909 
700 2 6 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 120 2 0 0.9685324 0.031467624 1.0 0.99999994 0.029861342 5.0655775 2.9536245 5.411657e-5 5.54264e-5 1.4034836e-4 5.8043068e-5 1.7830622e-4 9.562468e-5 4.1655207e-4 3.0318258e-4 3.452177e-4 0.0017115959 2.160013e-4 0.0025114508 0.018504886 0.0014532555 0.057144634 6.234543e-4 0.050262414 0.13276835 0.037678797 0.19181105 0.0077247997 0.36960465 0.013243448 0.029861342 0.046750244 0.004731994 0.013053192 0.0018694839 0.009693793 0.0026798402 0.0018380487 0.00169477 2.9450547e-4 3.0442144e-4 7.23707e-5 7.626143e-5 6.3265106e-5 5.673522e-5 5.411657e-5 0.029861342 5.0655775 2.9536245 
