dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.8717931 0.12820691 0.99999994 1.0 0.1347266 2.8918934 4.2047925 0.0016189499 0.001928459 0.010518679 0.0016189499 0.008830479 0.002673468 0.025329407 0.017382404 0.0060721915 0.08970567 0.002962575 0.047498185 0.003105561 0.06627751 0.1347266 0.004082212 0.10592332 0.0089525515 0.097992636 0.052705087 0.004624616 0.08552019 0.007470187 0.04930599 0.010160496 0.033120442 0.05082082 0.0025272008 0.02647683 0.0063296277 0.013555302 0.0065855323 0.0016189499 0.003105561 0.0017746984 0.0017746984 0.0017746984 0.0017746984 0.0017746984 0.1347266 2.8918934 4.2047925 
700 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.90642166 0.09357834 1.0 1.0 0.18125905 2.463875 3.2241702 2.3845442e-4 2.8602246e-4 0.008453385 2.3845442e-4 0.0030241993 4.0169797e-4 0.016730031 0.004364126 0.0017996382 0.08791168 0.0013448629 0.047272813 0.0029998808 0.18125905 0.26213017 0.003905596 0.16234826 0.0014113014 0.10131515 0.03478993 7.101561e-4 0.033872053 0.001169181 0.0111149885 0.0016097976 0.005499668 0.012058847 3.788731e-4 0.004357569 9.841704e-4 0.0029745633 0.0010255735 2.3845442e-4 4.6940648e-4 2.623499e-4 2.623499e-4 2.623499e-4 2.623499e-4 2.623499e-4 0.18125905 2.463875 3.2241702 
700 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.98440886 0.015591176 1.0 1.0 0.001268394 9.622782 2.4510248 7.329689e-5 8.930524e-5 0.0028866378 7.329689e-5 0.0027807108 1.2914193e-4 0.008364112 0.003339942 0.0011840535 0.06371268 1.4501812e-4 0.23194875 0.0024473672 0.10667176 0.4484308 0.0035969166 0.07391207 5.0552265e-4 0.015245557 0.008210296 2.3977962e-4 0.010904598 0.001268394 0.0034706246 5.831889e-4 0.0022145307 0.0035912632 1.2119244e-4 0.0017198543 3.417605e-4 8.075619e-4 3.5740287e-4 7.329689e-5 1.5294571e-4 8.130733e-5 8.130733e-5 8.130733e-5 8.130733e-5 8.130733e-5 0.001268394 9.622782 2.4510248 
700 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.97668785 0.023312137 1.0 1.0 0.1746654 2.5173342 2.6805685 1.93441e-4 2.353245e-4 0.0015742164 1.93441e-4 0.0012940346 3.393134e-4 0.0042135706 0.0027635095 8.506252e-4 0.02697888 3.8068093e-4 0.008522285 4.013237e-4 0.023290213 0.028951325 5.4517895e-4 0.030500071 0.0013140924 0.01918295 0.038373962 6.269577e-4 0.1746654 0.5026341 0.047162734 0.049614042 0.005690302 0.00919293 0.010305999 0.0044279867 8.911291e-4 0.0020915372 9.3158917e-4 1.93441e-4 4.013237e-4 2.1440719e-4 2.1440719e-4 2.1440719e-4 2.1440719e-4 2.1440719e-4 0.1746654 2.5173342 2.6805685 
700 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 2 0 0.98584944 0.014150533 1.0 0.99999994 0.16975184 2.558501 2.5628436 1.0048271e-4 1.2246399e-4 8.33965e-4 1.0048271e-4 6.8427535e-4 1.7718748e-4 0.0022529138 0.0014717593 4.4803714e-4 0.010731006 1.9900393e-4 0.0049196347 2.0989907e-4 0.0086010145 0.025114743 2.8595826e-4 0.019540695 0.040260248 0.043862507 0.51912093 0.0033710252 0.16975184 0.0030315092 0.057372645 0.04132908 0.008033542 0.027538804 5.120743e-4 0.0050408766 4.6957607e-4 0.002461199 4.9110077e-4 1.0048271e-4 5.5505906e-4 1.1148114e-4 1.1148114e-4 4.5826993e-4 1.1148114e-4 1.1148114e-4 0.16975184 2.558501 2.5628436 
700 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 3 1 0.78780174 0.21219826 1.0 0.99999994 7.7925366e-4 10.32562 3.2983491 3.3784247e-4 3.957048e-4 0.0018329096 3.3784247e-4 0.0015648905 5.315794e-4 0.0040554046 0.0028858422 0.0011156149 0.016255746 5.8326544e-4 0.0075697713 6.086459e-4 0.021561882 0.050860945 7.7925366e-4 0.0319228 0.00424725 0.0662144 0.1387535 0.006953216 0.29995397 0.15861142 0.09379327 0.0071105314 0.014556236 0.046669535 0.001241303 0.007718482 0.0011582697 0.004352329 0.0012005052 3.3784247e-4 0.001323889 3.6708114e-4 3.6708114e-4 0.0011359297 3.6708114e-4 3.6708114e-4 7.7925366e-4 10.32562 3.2983491 
700 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.95613736 0.043862723 0.99999994 1.0 0.43645087 1.1961088 3.1745272 4.783958e-4 5.795822e-4 0.0037251627 4.783958e-4 0.0030748057 8.2928693e-4 0.009766393 0.0064624823 0.002039125 0.039089717 9.281405e-4 0.054687463 9.773832e-4 0.030559955 0.103461444 0.0014879575 0.43645087 0.0031214552 0.043067407 0.02181472 0.0015126263 0.07806157 0.0028356642 0.020276625 0.0035862722 0.013106106 0.020960858 7.796604e-4 0.045984596 0.0021341313 0.004919827 0.038660496 4.783958e-4 9.773832e-4 5.291002e-4 5.291002e-4 5.291002e-4 5.291002e-4 5.291002e-4 0.43645087 1.1961088 3.1745272 
700 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 2 0 0.9909209 0.009079045 1.0 1.0 0.003633975 8.104236 2.4570444 3.7905316e-5 4.6244382e-5 3.1804162e-4 3.7905316e-5 2.6069037e-4 6.70361e-5 8.635766e-4 0.00393619 5.512407e-4 0.018039884 7.5335e-5 0.003633975 7.948126e-5 0.07837379 0.14651537 0.002413855 0.3242461 0.003644114 0.32158506 0.016050411 1.2497733e-4 0.06669983 6.0979783e-4 0.0059410334 3.0576065e-4 0.0011713518 0.0019056441 6.288317e-5 0.0012850827 1.7854964e-4 4.2431007e-4 1.8677715e-4 3.7905316e-5 7.948126e-5 4.2076743e-5 4.2076743e-5 4.2076743e-5 4.2076743e-5 4.2076743e-5 0.003633975 8.104236 2.4570444 
700 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 2 0 0.98887986 0.011120134 1.0 0.99999994 0.015537128 6.0081363 2.568018 7.953176e-5 9.69888e-5 6.643877e-4 7.953176e-5 5.448044e-4 1.4048799e-4 0.0067336815 0.0044787866 0.008587635 0.31076413 1.5784209e-4 0.26373672 0.0018396698 0.23606537 0.04337288 2.4002015e-4 0.0632889 5.5335514e-4 0.014853427 0.015537128 2.6157996e-4 0.0073056766 4.6763016e-4 0.008742375 6.3878484e-4 0.0024403874 0.0039662304 1.3180204e-4 0.0018930851 3.734333e-4 8.8585593e-4 3.9060472e-4 7.953176e-5 1.6651094e-4 8.826514e-5 8.826514e-5 8.826514e-5 8.826514e-5 8.826514e-5 0.015537128 6.0081363 2.568018 
700 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 2 0 0.99620295 0.0037970375 1.0 1.0 0.010323728 6.5978923 2.2173243 7.322715e-5 8.9431676e-5 6.2141335e-4 7.322715e-5 5.088166e-4 1.2989751e-4 0.0016963284 0.0011032153 3.3167517e-4 0.009292345 1.4606935e-4 0.0063250004 1.5415266e-4 0.007240194 0.018540243 2.2003017e-4 0.39172626 0.010323728 0.38770685 0.065509535 2.429772e-4 0.06491431 0.0018476428 0.012020836 0.0062101334 0.002304635 0.0058600106 1.21808764e-4 0.0017844182 0.0010533592 8.3032344e-4 3.6390507e-4 7.322715e-5 1.5415266e-4 8.133096e-5 8.133096e-5 8.133096e-5 8.133096e-5 8.133096e-5 0.010323728 6.5978923 2.2173243 
700 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.97933084 0.020669237 1.0 0.99999994 5.9300056e-4 10.719679 2.8869336 1.8238294e-4 2.2198976e-4 0.0014926677 1.8238294e-4 0.0012263495 3.2040308e-4 0.0040059546 0.0026243445 8.052182e-4 0.016582321 3.5957698e-4 0.008376916 3.7912955e-4 0.012170559 0.12275339 0.0067480155 0.074779876 0.20819868 0.035562146 0.391561 5.9300056e-4 0.022182433 0.037024997 0.008465708 0.007417751 0.005414322 0.01460967 3.0077886e-4 0.0042103706 8.436663e-4 0.0079495935 8.8207726e-4 1.8238294e-4 3.7912955e-4 2.0220687e-4 2.0220687e-4 2.0220687e-4 2.0220687e-4 2.0220687e-4 5.9300056e-4 10.719679 2.8869336 
700 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.98084617 0.01915388 0.99999994 1.0 0.27126595 1.8822201 2.8887699 2.5472153e-4 3.1013202e-4 0.0020915 2.5472153e-4 0.0017178169 4.478753e-4 0.005621655 0.0036803985 0.0011271806 0.023321586 5.027242e-4 0.0117218755 5.301041e-4 0.017040187 0.037820544 7.6734845e-4 0.02885979 0.03925633 0.27126595 0.0131738745 8.7870145e-4 0.38066447 0.03894654 0.011893902 0.0020115431 0.0076015946 0.012305812 4.2040242e-4 0.005908973 0.07338746 0.0027821744 0.0012349454 2.5472153e-4 5.301041e-4 2.8245334e-4 2.8245334e-4 2.8245334e-4 2.8245334e-4 2.8245334e-4 0.27126595 1.8822201 2.8887699 
700 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 2 0 0.9999855 1.4524629e-5 1.0 1.0 2.8829777e-4 11.760153 1.0222394 3.5064306e-5 4.285625e-5 4.768135e-4 3.5064306e-5 2.4544328e-4 6.233603e-5 8.2202576e-4 5.337357e-4 3.3656324e-4 0.005628059 7.012792e-5 0.002402018 7.4023854e-5 0.003896272 0.026636198 2.8202625e-4 0.8579042 6.069017e-4 0.041723877 0.024542274 0.0017122426 0.019948395 3.833202e-4 0.004593968 2.8829777e-4 0.001294931 0.0030648992 5.844008e-5 8.648796e-4 1.6752571e-4 7.5493165e-4 1.7531746e-4 3.5064306e-5 7.4023854e-5 3.896028e-5 3.896028e-5 3.896028e-5 3.896028e-5 3.896028e-5 2.8829777e-4 11.760153 1.0222394 
700 4 1 "Webern_froh_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.8772495 0.12275048 1.0 1.0 0.0025035155 8.641829 4.1646776 0.0012828822 0.0015993136 0.0102735665 0.0012828822 0.008570465 0.002356487 0.025244795 0.017205166 0.0057887575 0.09069531 0.0026493447 0.047828015 0.0027940583 0.06682763 0.13674322 0.003918925 0.10723967 0.008693595 0.09923467 0.05311774 0.0044638817 0.08660667 0.0070721 0.049567804 0.009912169 0.03313875 0.05101112 0.0020584299 0.026406677 0.006048373 0.013222808 0.0063064382 0.0012828822 0.0025035155 0.0014423152 0.0012828822 0.0014423152 0.0014423152 0.0014423152 0.0025035155 8.641829 4.1646776 
700 4 2 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 1 0 0.8550852 0.1449148 1.0 1.0 0.0019295765 9.0175 3.6934383 6.14291e-4 7.6155685e-4 0.004667475 6.14291e-4 0.0039115953 0.0011111718 0.011211602 0.00771546 0.0026683356 0.0389985 0.0012455736 0.020900987 0.0013118464 0.028958095 0.058192015 0.0018243254 0.045917675 0.0039663627 0.042573474 0.023151172 0.0020711878 0.037283823 0.003243444 0.021641733 0.083768964 0.014616604 0.09646533 9.739484e-4 0.011714288 0.14848262 0.005969189 0.26754045 6.14291e-4 0.0019295765 6.885927e-4 6.14291e-4 6.885927e-4 6.885927e-4 6.885927e-4 0.0019295765 9.0175 3.6934383 
700 4 3 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 1 0.7778147 0.2221853 1.0 1.0 0.06683787 3.9031904 4.0053463 9.040355e-4 0.0010992065 0.005718793 9.040355e-4 0.004869787 0.0015499943 0.01269106 0.009033562 0.0034388064 0.03944171 0.0017196381 0.022364184 0.0018026691 0.030085705 0.05676286 0.002433284 0.045759153 0.00493177 0.042717405 0.024544064 0.0027310464 0.03786107 0.0041068946 0.023084022 0.06683787 0.016153567 0.078152195 0.0013748588 0.013207627 0.11199255 0.007152922 0.19116648 9.040355e-4 0.12758714 0.0010029799 9.040355e-4 0.0010029799 0.0010029799 0.0010029799 0.06683787 3.9031904 4.0053463 
700 4 4 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 2 0 0.9630783 0.036921695 1.0 1.0 0.011245749 6.474477 2.8769803 1.4664029e-4 1.867961e-4 0.0014394212 1.4664029e-4 0.0011796944 2.8586987e-4 0.0038622434 0.0025353346 7.6679076e-4 0.015725099 3.251016e-4 0.014616629 3.4464814e-4 0.011245749 0.024680901 4.996696e-4 0.03865842 0.0011983139 0.024023563 0.008740089 5.764491e-4 0.09235408 0.054174036 0.46747717 0.081179276 0.018846154 0.11137367 2.4642993e-4 0.004057826 0.007916889 0.0018989509 0.007951514 1.4664029e-4 3.795828e-4 1.6676464e-4 1.4664029e-4 1.6676464e-4 1.6676464e-4 1.6676464e-4 0.011245749 6.474477 2.8769803 
700 4 5 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 1 0 0.9803056 0.019694418 1.0 1.0 0.0021995867 8.828552 2.6327906 1.0250595e-4 1.311427e-4 0.0025499943 1.0250595e-4 0.0023614427 2.022324e-4 0.0072754673 0.0033551324 0.0020645238 0.07543347 2.3051574e-4 0.1826656 0.001766742 0.117617756 0.43865278 0.0063088867 0.08614941 8.697347e-4 0.021820126 0.00948637 4.1294485e-4 0.014236644 0.0021995867 0.0060841427 0.0010686282 0.003879658 0.006282449 1.7386909e-4 0.003010131 5.798508e-4 0.0013896534 6.0756603e-4 1.0250595e-4 2.561042e-4 1.1684199e-4 1.0250595e-4 1.1684199e-4 1.1684199e-4 1.1684199e-4 0.0021995867 8.828552 2.6327906 
700 4 6 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 2 0 0.98637116 0.01362879 1.0 1.0 0.10391573 3.266514 2.55486 1.4757525e-4 1.8909079e-4 0.0015308725 1.4757525e-4 0.0012486208 2.9237522e-4 0.004206861 0.0027335843 8.0318016e-4 0.028906899 3.335355e-4 0.008629554 3.540888e-4 0.02450873 0.028116532 5.17989e-4 0.03255767 0.0012688088 0.019606447 0.043242756 5.9965294e-4 0.5586882 0.10391573 0.053605996 0.059086587 0.00571243 0.009277941 2.511344e-4 0.0044251797 8.4379344e-4 0.002033176 8.8437996e-4 1.4757525e-4 3.6438994e-4 1.6835076e-4 1.4757525e-4 1.6835076e-4 1.6835076e-4 1.6835076e-4 0.10391573 3.266514 2.55486 
700 4 7 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 2 1 0.8687756 0.1312244 1.0 0.99999994 4.073818e-4 11.261331 3.0104876 2.5505634e-4 3.1729115e-4 0.0020019007 2.5505634e-4 0.0016729621 4.657612e-4 0.004876649 0.0033359306 0.0011342616 0.026630068 5.2305247e-4 0.009182299 5.5133965e-4 0.02959257 0.025987701 7.7078154e-4 0.029571008 0.0016967632 0.018917799 0.06858405 8.768612e-4 0.20625609 0.3510502 0.045878354 0.14056568 0.0063847564 0.009787316 4.073818e-4 0.0050988793 0.0011846289 0.0025703143 0.001234675 2.5505634e-4 7.2666444e-4 2.8642965e-4 2.5505634e-4 2.8642965e-4 2.8642965e-4 2.8642965e-4 4.073818e-4 11.261331 3.0104876 
700 4 8 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 1 0 0.9884871 0.011512922 1.0 0.99999994 2.4847614e-4 11.974606 2.5306413 2.4847614e-4 3.185465e-4 0.002590545 2.4847614e-4 0.002111994 4.93003e-4 0.0071343095 0.004631533 0.0013572628 0.030143445 5.625665e-4 0.014657219 5.9730996e-4 0.021879232 0.04787684 8.745058e-4 0.03640752 0.0021462152 0.03336006 0.016496265 0.0010126948 0.028616672 0.0018089947 0.015259372 0.0025786764 0.009693928 0.15405603 4.6842967e-4 0.5537644 0.0014260449 0.0034426388 0.001494788 2.4847614e-4 6.1067316e-4 2.8353662e-4 2.4847614e-4 2.8353662e-4 2.8353662e-4 2.8353662e-4 2.4847614e-4 11.974606 2.5306413 
700 4 9 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 0 0 0.7693542 0.2306458 1.0 1.0 0.04837884 4.36948 4.3828793 0.0023144062 0.0027007803 0.012068966 0.0023144062 0.010342383 0.003603168 0.02621121 0.018801196 0.0074317716 0.08001096 0.003944928 0.04573234 0.004112486 0.092199914 0.11462008 0.0053890957 0.09264901 0.010468454 0.086566396 0.050119217 0.0059934314 0.07684579 0.013612339 0.047181413 0.017780345 0.033210266 0.04837884 0.0051544695 0.027256312 0.0077091446 0.014983576 0.007983556 0.0023144062 0.0061825537 0.0025098254 0.0037731754 0.0025098254 0.0025098254 0.0025098254 0.04837884 4.36948 4.3828793 
700 4 10 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.9428549 0.057145055 1.0 1.0 0.0076850695 7.023726 3.3378274 1.3089346e-4 1.5815673e-4 9.905851e-4 1.3089346e-4 8.1982627e-4 2.2517264e-4 0.0025625115 0.0017053839 5.467969e-4 0.010060663 2.516199e-4 0.0050689406 2.647794e-4 0.010362765 0.025929624 3.6878505e-4 0.012041519 0.0076850695 0.02967054 0.0056711244 4.200903e-4 0.110845216 0.0058810217 0.08844238 0.04240889 0.22029379 0.2121446 0.0029152755 0.14753437 0.009632943 0.028894758 0.009654078 1.3089346e-4 0.0029654263 0.0025981972 1.5871428e-4 1.4456411e-4 1.4456411e-4 1.4456411e-4 0.0076850695 7.023726 3.3378274 
700 4 11 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 2 0 0.9986483 0.0013517281 1.0 1.0 0.0013541923 9.528352 1.9084604 1.1988046e-4 1.4648079e-4 0.0010226709 1.1988046e-4 8.369579e-4 2.1295503e-4 0.0027985682 0.0018181411 5.450034e-4 0.011913638 2.3953622e-4 0.0057639205 2.5282532e-4 0.008453458 0.03634066 0.0047099944 0.027424555 0.7112335 0.026209695 0.08017259 0.0047629382 0.01564562 0.026807196 0.0060020974 0.005356239 0.0038050003 0.010578389 2.0007242e-4 0.002944263 5.7155197e-4 0.0013541923 5.980991e-4 1.1988046e-4 2.5334407e-4 1.3318151e-4 1.3345479e-4 1.3318151e-4 1.3318151e-4 1.3318151e-4 0.0013541923 9.528352 1.9084604 
700 4 12 "Webern_froh_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 1 0 0.99414444 0.0058555813 1.0 1.0 0.009169254 6.76898 2.3873196 7.793706e-5 9.514456e-5 6.5846683e-4 7.793706e-5 5.3937896e-4 1.3808881e-4 0.0017937508 0.0011676118 3.5190838e-4 0.00758636 1.5524283e-4 0.0036823838 1.6381558e-4 0.0054249717 0.012071387 2.3231209e-4 0.009169254 5.610163e-4 0.008398965 0.0041450826 2.6651306e-4 0.017194167 4.579911e-4 0.003833848 6.467845e-4 0.022432731 0.14375205 1.3058165e-4 0.48373836 3.6897176e-4 0.15064122 0.11936929 7.793706e-5 1.6517464e-4 8.654333e-5 8.7261324e-5 8.654333e-5 8.654333e-5 8.654333e-5 0.009169254 6.76898 2.3873196 
700 5 1 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 0 0 NA NA 61 96 4 600000 0 0 23 0 0 0 0.8851706 0.11482944 1.0 1.0 0.0033279413 8.231154 4.1030397 7.668506e-4 0.0010979486 0.009904723 7.668506e-4 0.008179388 0.0018775692 0.025116175 0.016937757 0.0053626485 0.0921835 0.002176786 0.048178706 0.0023243672 0.067748345 0.13965796 0.0033279413 0.109309874 0.00842856 0.10097417 0.053595193 0.0038833052 0.08788528 0.0069178557 0.04986095 0.009660792 0.033164598 0.05143754 0.0017256645 0.026192445 0.005494298 0.013012507 0.0057563838 7.668506e-4 0.0023243672 7.668506e-4 9.3431416e-4 7.668506e-4 7.668506e-4 7.668506e-4 0.0033279413 8.231154 4.1030397 
700 5 2 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 0 23 24 1 0 0.9676574 0.032342564 0.99999994 1.0 0.00875306 6.8359966 2.783136 1.8441485e-4 2.7301846e-4 0.0030232216 1.8441485e-4 0.0024524638 4.9081707e-4 0.008360634 0.005434974 0.0015458809 0.03463872 5.7693094e-4 0.05652491 6.198229e-4 0.024736777 0.09307278 0.0010583738 0.52293223 0.0025342514 0.038265307 0.019146364 0.0010862639 0.07186102 0.0020420856 0.017692864 0.0029419225 0.011329483 0.018305333 4.4757486e-4 0.00875306 0.0015874149 0.0040741134 0.042051584 1.8441485e-4 6.198229e-4 1.8441485e-4 2.288609e-4 1.8441485e-4 1.8441485e-4 1.8441485e-4 0.00875306 6.8359966 2.783136 
700 5 3 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 0 23 48 1 0 0.9610912 0.038908802 1.0 1.0 3.9074384e-5 14.643417 2.851734 3.9074384e-5 5.7694197e-5 6.285272e-4 3.9074384e-5 5.105911e-4 1.0330738e-4 0.0017262178 0.0011254421 3.2285447e-4 0.007083196 1.2129954e-4 0.0035015596 1.3025415e-4 0.005069939 0.011120279 2.2265679e-4 0.008522814 5.275015e-4 0.007819504 0.008651119 2.2740809e-4 0.042569928 4.2568104e-4 0.030933712 0.0054932907 0.0858811 0.33722284 0.005031386 0.1825264 0.062848456 0.18879434 3.4867137e-4 3.9074384e-5 1.3025415e-4 3.9074384e-5 4.8420763e-5 3.9074384e-5 3.9074384e-5 3.9074384e-5 3.9074384e-5 14.643417 2.851734 
700 5 4 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 72 0 0 0.71441597 0.28558406 0.99999994 1.0 0.049710177 4.330315 4.407579 0.0018738384 0.002412432 0.013231356 0.0018738384 0.011356702 0.0035903847 0.027910722 0.020336665 0.008120385 0.079562865 0.004018353 0.04715636 0.004225566 0.062067017 0.111231446 0.011200613 0.0912845 0.011631746 0.08562735 0.051383868 0.0062962878 0.076557435 0.009938529 0.048478685 0.0129703265 0.03490723 0.049710177 0.003368647 0.056299407 0.00827779 0.016460778 0.008589078 0.0018738384 0.004225566 0.0018738384 0.0021499032 0.0018738384 0.0041789343 0.0018738384 0.049710177 4.330315 4.407579 
700 5 5 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 96 1 0 0.9266311 0.07336884 1.0 1.0 7.4463096e-5 13.713115 3.2907453 7.4463096e-5 1.03337225e-4 9.3965343e-4 7.4463096e-5 7.7073666e-4 1.730766e-4 0.0024741571 0.0016409471 4.988361e-4 0.009627313 2.0029636e-4 0.0048848884 2.1379448e-4 0.009163918 0.025055418 3.7305028e-4 0.011505922 0.009938165 0.028977094 0.0054603065 3.5862823e-4 0.10752278 0.005419933 0.086227834 0.038244314 0.21193697 0.21729523 0.0027014103 0.16674447 0.00970946 0.028723728 0.009729363 7.4463096e-5 0.0027454377 7.4463096e-5 8.899333e-5 7.4463096e-5 1.03849154e-4 7.4463096e-5 7.4463096e-5 13.713115 3.2907453 
700 5 6 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 120 0 0 0.7643106 0.23568943 1.0 1.0 0.07758767 3.6880286 4.3345976 0.0016854348 0.0021234897 0.01197049 0.0016854348 0.010189374 0.0031168284 0.02643169 0.01887465 0.0071689836 0.08084704 0.0034863898 0.046239052 0.0036666526 0.062005322 0.115667716 0.007905298 0.09363918 0.010449401 0.08745001 0.050677665 0.005505791 0.07758767 0.008856401 0.047624502 0.0117212925 0.03354628 0.077070676 0.002926948 0.043248557 0.007314002 0.015081681 0.0076014223 0.0016854348 0.0036666526 0.003001733 0.0019083499 0.0016854348 0.003001733 0.0016854348 0.07758767 3.6880286 4.3345976 
700 5 7 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 0 23 144 1 0 0.9068129 0.093187064 1.0 1.0 2.7461216e-4 11.830317 3.565388 2.7461216e-4 3.6121454e-4 0.0028109825 2.7461216e-4 0.0023219301 5.695097e-4 0.007194668 0.0048250062 0.0015299985 0.030468842 6.504846e-4 0.014871838 6.905782e-4 0.02410785 0.06437257 0.0025225426 0.052479304 0.0074533904 0.10926827 0.1111468 0.010174311 0.25218388 0.008993714 0.13916919 0.010602391 0.022953534 0.08375518 0.0017076213 0.017636288 0.0015667874 0.0076768645 0.0016401025 2.7461216e-4 0.0018526866 3.7519928e-4 3.1821718e-4 2.7461216e-4 3.7519928e-4 2.7461216e-4 2.7461216e-4 11.830317 3.565388 
700 5 8 "Webern_qrt_V1_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 168 0 0 0.79331726 0.20668273 1.0 1.0 0.04653822 4.42544 4.2867723 0.0017115914 0.0020892315 0.01123282 0.0017115914 0.009534617 0.0029662861 0.025326932 0.0179061 0.006686352 0.08051107 0.0032977606 0.045137953 0.0034602408 0.06115884 0.11671196 0.0065866048 0.093752004 0.009781789 0.08733639 0.049629547 0.00514074 0.108248085 0.008272088 0.04653822 0.0109945275 0.03239226 0.067184195 0.0027969219 0.03697739 0.006822006 0.014224373 0.0070912363 0.0017115914 0.0034602408 0.002667398 0.0019028577 0.002667398 0.002667398 0.0017115914 0.04653822 4.42544 4.2867723 
