dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 5 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 -1 23 96 2 0 0.982785 0.01721497 1.0 0.99999994 0.008726876 6.840319 2.6153107 4.1276086e-5 4.1276086e-5 4.1276086e-5 4.1276086e-5 4.1276086e-5 4.1276086e-5 8.0088146e-5 3.0844714e-4 4.1276086e-5 7.9401484e-4 4.1276086e-5 0.0017874377 0.0010160633 1.7586943e-4 0.010983147 6.0737406e-5 0.014522002 1.7586943e-4 0.008726876 0.025629148 3.1982473e-4 0.11806736 0.002936515 0.2503639 0.14570013 0.0073151765 0.3420574 0.0011701891 0.05721058 3.4611922e-4 0.0035556005 0.0056010713 6.0737406e-5 3.8371948e-4 4.1276086e-5 1.5680876e-4 4.1276086e-5 4.1276086e-5 4.1276086e-5 0.008726876 6.840319 2.6153107 
700 3 6 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 120 2 0 0.9985048 0.0014951559 1.0 0.99999994 1.3138147e-4 12.89395 1.8602262 1.5143787e-5 1.5143787e-5 1.5143787e-5 1.5143787e-5 1.5143787e-5 1.5143787e-5 2.9696752e-5 1.1686614e-4 1.5143787e-5 3.0542535e-4 1.5143787e-5 6.965368e-4 3.9238294e-4 6.603824e-5 0.02723949 2.242207e-5 0.061338324 6.603824e-5 0.027597846 0.26121867 1.1720241e-4 0.5711721 2.2568146e-4 0.013044155 0.005798669 7.7615853e-4 0.014295138 2.981773e-4 0.010422906 1.3138147e-4 0.002460026 0.0017598107 2.242207e-5 1.458944e-4 1.5143787e-5 5.8773097e-5 1.5143787e-5 1.5143787e-5 1.5143787e-5 1.3138147e-4 12.89395 1.8602262 
700 3 7 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 -1 23 144 1 0 0.9343921 0.06560792 1.0 1.0 0.0015027198 9.378208 3.3971922 1.1993602e-4 1.1993602e-4 1.1993602e-4 1.1993602e-4 1.1993602e-4 1.1993602e-4 2.252397e-4 8.117498e-4 1.1993602e-4 0.0019945716 1.1993602e-4 0.0043141916 0.0025215552 4.7582344e-4 0.02344732 1.7315985e-4 0.012153609 0.042852033 0.01364808 0.056328937 9.115667e-4 0.044807088 0.0015027198 0.068419285 0.03510633 0.0047740573 0.09366938 0.29811394 0.101730175 0.091999345 0.007436992 0.0895446 1.7315985e-4 9.990461e-4 1.1993602e-4 4.2665703e-4 1.1993602e-4 1.1993602e-4 1.1993602e-4 0.0015027198 9.378208 3.3971922 
700 3 8 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 -1 23 168 1 0 0.9655255 0.034474447 1.0 0.99999994 0.05131167 4.2845693 3.053437 9.048019e-5 9.048019e-5 9.048019e-5 9.048019e-5 9.048019e-5 9.048019e-5 1.7352733e-4 6.5267377e-4 9.048019e-5 0.0016524654 9.048019e-5 0.0036672945 0.0021054444 3.7582926e-4 0.021088026 1.3224072e-4 0.010693969 3.7582926e-4 0.011313715 0.09647221 6.9049804e-4 0.2602158 0.098464616 0.2225129 0.14824237 0.0040719244 0.05131167 0.025544396 0.021641737 8.1452844e-4 0.006437597 0.008986136 1.3224072e-4 8.088421e-4 9.048019e-5 3.3577275e-4 9.048019e-5 9.048019e-5 9.048019e-5 0.05131167 4.2845693 3.053437 
700 3 9 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 -1 23 192 1 0 0.95545304 0.04454695 1.0 1.0 0.1269789 2.9773393 3.196014 8.041173e-5 8.041173e-5 8.041173e-5 8.041173e-5 8.041173e-5 8.041173e-5 1.5317334e-4 5.6821073e-4 8.041173e-5 0.0014247443 8.041173e-5 0.0031357298 0.0018107177 3.290823e-4 0.024596298 1.1706084e-4 0.009553726 3.290823e-4 0.021474069 0.06601622 6.0791866e-4 0.05947687 0.002944951 0.175659 0.15293016 0.028062716 0.2515261 0.008276539 0.1269789 7.158809e-4 0.014156539 0.044806562 1.1706084e-4 0.0018267115 8.041173e-5 0.0014409173 8.041173e-5 8.041173e-5 8.041173e-5 0.1269789 2.9773393 3.196014 
700 3 10 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 216 2 0 0.99034816 0.009651805 1.0 0.99999994 0.011561077 6.4345803 2.5668955 4.0106006e-5 4.0106006e-5 4.0106006e-5 4.0106006e-5 4.0106006e-5 4.0106006e-5 7.821577e-5 3.043782e-4 4.0106006e-5 7.892628e-4 4.0106006e-5 0.0017878697 0.0010119008 1.7280069e-4 0.015579172 5.919133e-5 0.0061190077 1.7280069e-4 0.0054324125 0.025926555 3.0855174e-4 0.032294765 6.115365e-4 0.050561476 0.072554775 0.011561077 0.48867464 0.003076818 0.14858115 0.0044132685 0.102622315 0.02468708 5.919133e-5 0.0019247223 4.0106006e-5 1.5393665e-4 4.0106006e-5 4.0106006e-5 4.0106006e-5 0.011561077 6.4345803 2.5668955 
700 3 11 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 240 3 0 0.99994934 5.0633054e-5 1.0 1.0 0.06589567 3.9236724 1.2130566 1.2728317e-5 1.2728317e-5 1.2728317e-5 1.2728317e-5 1.2728317e-5 1.2728317e-5 2.4984332e-5 9.851617e-5 1.2728317e-5 2.5782638e-4 1.2728317e-5 5.886868e-4 3.3135217e-4 5.5623197e-5 0.0036029601 1.8856377e-5 0.001783399 5.5623197e-5 0.0017835178 0.008130785 9.852272e-5 0.011782904 1.9656715e-4 0.035189647 0.009480147 0.06589567 0.81235456 0.0025407919 0.03804133 1.1690634e-4 0.0010543261 0.006067258 1.8856377e-5 1.2302598e-4 1.2728317e-5 4.9495513e-5 1.2728317e-5 1.2728317e-5 1.2728317e-5 0.06589567 3.9236724 1.2130566 
700 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 3 1 0.9751844 0.0248156 1.0 1.0 0.0046063126 7.762172 2.5413985 2.6310103e-5 2.6310103e-5 2.6310103e-5 2.6310103e-5 2.6310103e-5 2.6310103e-5 5.0788494e-5 1.9357463e-4 2.6310103e-5 4.9467554e-4 2.6310103e-5 0.0011066167 6.318068e-4 1.108524e-4 0.0064757043 3.8599574e-5 0.0032616695 1.108524e-4 0.0033699183 0.014796433 1.9999903e-4 0.020565314 3.922592e-4 0.061756294 0.01718653 0.16252731 0.30831012 0.0046063126 0.089996815 2.3631395e-4 0.0019535287 0.3009341 3.8599574e-5 2.4040753e-4 2.6310103e-5 9.892599e-5 2.6310103e-5 2.6310103e-5 2.6310103e-5 0.0046063126 7.762172 2.5413985 
700 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 2 0 0.99109894 0.0089009935 1.0 1.0 0.023120366 5.434692 2.5795388 4.320011e-5 4.320011e-5 4.320011e-5 4.320011e-5 4.320011e-5 4.320011e-5 8.429259e-5 3.283641e-4 4.320011e-5 8.52074e-4 4.320011e-5 0.0019313492 0.0010926359 1.8633793e-4 0.011632481 6.377661e-5 0.0057938145 1.8633793e-4 0.005857526 0.026347393 3.319749e-4 0.023120366 6.583013e-4 0.0429816 0.037225656 0.0022142853 0.15558541 0.07522245 0.50275785 0.06423328 0.024615332 0.004846154 0.010757329 4.092521e-4 4.320011e-5 1.6598153e-4 4.320011e-5 4.320011e-5 4.320011e-5 0.023120366 5.434692 2.5795388 
700 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 1 0 0.97974944 0.020250525 1.0 1.0 0.17139369 2.544614 2.9319701 6.975882e-5 6.975882e-5 6.975882e-5 6.975882e-5 6.975882e-5 6.975882e-5 1.350764e-4 5.1806384e-4 6.975882e-5 0.0013297282 6.975882e-5 0.0029859093 0.0017002943 2.9590103e-4 0.029410262 1.0252709e-4 0.013885455 9.652969e-4 0.037062645 0.23584647 0.006497679 0.17139369 0.007639186 0.28991124 0.058315706 0.007392416 0.08618319 0.0013610204 0.027444318 6.2702625e-4 0.007833844 0.00931555 1.0252709e-4 6.4405566e-4 6.975882e-5 2.639249e-4 6.975882e-5 6.975882e-5 6.975882e-5 0.17139369 2.544614 2.9319701 
700 4 1 "Webern_Lieder_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.86314297 0.13685702 1.0 1.0 0.0033282053 8.23104 4.2654004 0.0021617147 0.0024611189 0.010895209 0.0021617147 0.009235346 0.0031864399 0.025415672 0.017633751 0.006522321 0.0879746 0.0033282053 0.047036678 0.0036089323 0.06519209 0.13159609 0.0044317907 0.10373272 0.0095947655 0.09598797 0.0522832 0.005099183 0.08417873 0.007897416 0.048887648 0.010660678 0.033125233 0.050176717 0.0033282053 0.02663928 0.006901556 0.013991114 0.0070272284 0.0026086357 0.0033282053 0.0023121857 0.0024611189 0.0023121857 0.0023121857 0.0023121857 0.0033282053 8.23104 4.2654004 
700 4 2 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 1 0 0.8451969 0.15480313 1.0 1.0 0.0026243783 8.573809 3.7676244 0.0010347215 0.0011748625 0.0050426563 0.0010347215 0.004289132 0.0015129651 0.011557858 0.0080801835 0.003051115 0.038987126 0.001578848 0.021118073 0.0017091412 0.029071342 0.057832334 0.0020898944 0.04581334 0.0044525205 0.042461324 0.023422046 0.0023976148 0.03733916 0.003679716 0.021931494 0.08291345 0.014981059 0.09523745 0.001578848 0.012102463 0.14582874 0.0064419606 0.26078993 0.0012437768 0.0026243783 0.0011051992 0.0011748625 0.0011051992 0.0011051992 0.0011051992 0.0026243783 8.573809 3.7676244 
700 4 3 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 1 1 0.76562005 0.23437995 1.0 1.0 0.06566843 3.9286563 4.073817 0.001460154 0.0016382037 0.0061301426 0.001460154 0.0052941786 0.0020599999 0.012994902 0.009396226 0.003888787 0.039093133 0.0021410936 0.02243381 0.0023005449 0.029967088 0.05587616 0.002760278 0.045245342 0.005476542 0.04223596 0.024639938 0.0031260147 0.037593246 0.004607973 0.023215154 0.06566843 0.0164373 0.076513715 0.0021410936 0.013548358 0.10900606 0.0076527093 0.18436712 0.0017250129 0.13006712 0.0015499621 0.0016382037 0.0015499621 0.0015499621 0.0015499621 0.06566843 3.9286563 4.073817 
700 4 4 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 2 0 0.9643491 0.035650942 1.0 1.0 0.010291531 6.602399 2.8631592 2.288845e-4 2.6457963e-4 0.0013945027 2.288845e-4 0.0011593652 3.5308805e-4 0.0035926846 0.0023880722 7.8606355e-4 0.014384815 3.7068423e-4 0.0071466113 4.057855e-4 0.010291531 0.022557756 5.104538e-4 0.03703447 0.0012098892 0.022517938 0.008042861 5.9706456e-4 0.09729154 0.05401773 0.47266853 0.08066287 0.018430727 0.11053934 0.0074829888 0.00378647 0.007907314 0.0018440468 0.007923014 2.8235902e-4 4.4543462e-4 2.4675592e-4 2.6457963e-4 2.4675592e-4 2.4675592e-4 2.4675592e-4 0.010291531 6.602399 2.8631592 
700 4 5 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 1 0 0.98169214 0.018307878 1.0 1.0 7.0976064e-4 10.46038 2.6022124 1.6260745e-4 1.8845702e-4 0.0025360896 1.6260745e-4 0.0023638252 2.5280903e-4 0.0071352595 0.0032720624 0.0020926425 0.075246796 2.6563997e-4 0.18441926 0.0018208006 0.1178471 0.44293427 0.0048843473 0.08588552 8.8567386e-4 0.02086053 0.009035044 4.315524e-4 0.01338916 7.0976064e-4 0.005643716 0.0010549221 0.0036249994 0.0058132736 2.6563997e-4 0.0028292648 6.088829e-4 0.0013601654 6.2150875e-4 2.0135641e-4 3.039462e-4 1.755411e-4 1.8845702e-4 1.755411e-4 1.755411e-4 1.755411e-4 7.0976064e-4 10.46038 2.6022124 
700 4 6 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 1 0 0.9030023 0.09699766 1.0 1.0 0.16738558 2.578753 3.526401 5.756294e-4 6.592936e-4 0.003126219 5.756294e-4 0.0026297965 8.638383e-4 0.0075835655 0.00517351 0.0018276607 0.043461047 9.0408616e-4 0.014439559 9.84017e-4 0.06341562 0.042363662 0.001219895 0.04846358 0.0027369638 0.030453658 0.062852986 0.0014127239 0.25887874 0.16738558 0.09076638 0.09990761 0.010005622 0.015449541 9.0408616e-4 0.0079659475 0.0019389828 0.0040611792 0.0019759361 7.0069206e-4 0.0012068141 6.176138e-4 6.592936e-4 6.176138e-4 6.176138e-4 6.176138e-4 0.16738558 2.578753 3.526401 
700 4 7 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 2 1 0.8598998 0.14010023 1.0 0.99999994 6.264645e-4 10.64048 3.0388634 4.07557e-4 4.63779e-4 0.002041678 4.07557e-4 0.0017317077 5.998782e-4 0.004747568 0.0032984572 0.0012245908 0.025032591 6.264645e-4 0.008766007 6.790989e-4 0.03966321 0.024430327 8.332945e-4 0.027769156 0.0017988438 0.01784095 0.0673928 9.58277e-4 0.18958312 0.3576848 0.05047365 0.14156817 0.006181534 0.009348931 6.264645e-4 0.004975256 0.0012955188 0.0026193648 0.0013190198 4.9147e-4 9.1192377e-4 4.3581583e-4 4.63779e-4 4.3581583e-4 4.3581583e-4 4.3581583e-4 6.264645e-4 10.64048 3.0388634 
700 4 8 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 1 0 0.85658026 0.14341971 1.0 0.99999994 0.0012721728 9.618489 3.9378335 0.0011185104 0.0012721728 0.0055684927 0.0011185104 0.00472608 0.0016438673 0.012906453 0.008979602 0.003346558 0.044255022 0.0017164352 0.02377439 0.0018600675 0.043358564 0.065996125 0.0022806108 0.10784345 0.0049085836 0.048254088 0.026404975 0.0026212565 0.04235974 0.09100923 0.0247027 0.007257392 0.016787633 0.08492331 0.0023560796 0.22641842 0.0035396202 0.0071372134 0.0036035792 0.06744569 0.0024503688 0.0011957552 0.0012721728 0.0011957552 0.0011957552 0.0011957552 0.0012721728 9.618489 3.9378335 
700 4 9 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 1 0 0.8882157 0.11178424 0.99999994 1.0 0.025926474 5.26943 3.680266 0.0010194564 0.0011650358 0.0053853025 0.0010194564 0.004542999 0.0015197453 0.012875437 0.008838805 0.0031761709 0.04620427 0.001589367 0.02425843 0.0017274858 0.041415006 0.06992748 0.0021340572 0.05474181 0.00472504 0.050540704 0.027047195 0.002465455 0.04415407 0.0048630857 0.025241317 0.006489232 0.0169107 0.025926474 0.23769297 0.013513758 0.003366369 0.0069659776 0.0034294652 0.0012369563 0.0021048912 0.0010925514 0.23741587 0.0010925514 0.0010925514 0.0010925514 0.025926474 5.26943 3.680266 
700 4 10 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.94791067 0.05208931 1.0 1.0 0.009848107 6.6659384 3.2837186 1.4020276e-4 1.6166783e-4 8.2828745e-4 1.4020276e-4 6.907948e-4 2.1469095e-4 0.002099785 0.0014054867 4.7148005e-4 0.008210885 2.2520329e-4 0.0041282354 2.461486e-4 0.00644253 0.023356853 3.0843128e-4 0.009839569 0.009848107 0.028082978 0.0046366076 3.598015e-4 0.11169285 0.0057767117 0.089440815 0.042616982 0.22548412 0.21476045 0.002921437 0.15063263 0.00966034 0.02915294 0.009668877 1.7234051e-4 0.0029314125 1.5095629e-4 1.8765271e-4 1.5095629e-4 0.0026096979 1.5095629e-4 0.009848107 6.6659384 3.2837186 
700 4 11 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 2 0 0.98395705 0.016042927 0.99999994 1.0 0.13818349 2.8553429 2.7506142 2.2695151e-4 2.6311935e-4 0.001434474 2.2695151e-4 0.001188127 3.5320548e-4 0.003767465 0.0024835397 7.9922477e-4 0.015516171 3.711744e-4 0.007599818 4.0707013e-4 0.011314547 0.051441573 0.006122146 0.034944136 0.4925828 0.033375748 0.09965945 6.036764e-4 0.020199517 0.03464534 0.007941672 0.007168577 0.005095785 0.014021396 3.9871127e-4 0.00397492 8.524117e-4 0.13818349 8.701285e-4 2.8117216e-4 4.170942e-4 2.4504634e-4 2.8809602e-4 2.4504634e-4 2.4504634e-4 2.4504634e-4 0.13818349 2.8553429 2.7506142 
700 4 12 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 2 0 0.99552256 0.004477454 1.0 1.0 0.005985065 7.3844175 2.291421 6.888348e-5 7.999999e-5 4.4492676e-4 6.888348e-5 3.677027e-4 1.077626e-4 0.0011818829 7.7529857e-4 2.4619474e-4 0.0049492056 1.1331096e-4 0.002403868 1.2440406e-4 0.0035304548 0.007874869 1.5765808e-4 0.005985065 0.0052920217 0.005472698 0.002715687 1.8534524e-4 0.009549174 3.200364e-4 0.0025132976 4.4219772e-4 0.011303669 0.07043944 0.49505582 0.23596741 2.6277747e-4 0.07329078 0.05811484 8.555556e-5 1.2519248e-4 7.4442665e-5 8.609778e-5 7.4442665e-5 7.4442665e-5 7.4442665e-5 0.005985065 7.3844175 2.291421 
700 5 1 "Webern_Lieder_3" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 500000 0 0 23 0 0 0 0.86292005 0.13707995 1.0 1.0 0.050166946 4.317119 4.267019 0.0021630367 0.0024625438 0.010897376 0.0021630367 0.009237577 0.003188077 0.025415186 0.017635075 0.006524478 0.087944716 0.003329878 0.04702831 0.0036106715 0.06526309 0.13153772 0.0044336943 0.10377492 0.009596989 0.095953204 0.05218121 0.0051011913 0.084066495 0.008022685 0.048786215 0.010662858 0.033122335 0.050166946 0.003329878 0.026536858 0.0069037396 0.013993 0.0070294184 0.0024625438 0.0036106715 0.002313561 0.0026101074 0.002313561 0.002313561 0.002313561 0.050166946 4.317119 4.267019 
700 5 2 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 500000 0 0 23 24 1 0 0.8952512 0.104748845 0.99999994 1.0 0.010666971 6.5507054 3.3097339 1.9236149e-4 2.2006362e-4 0.0010296449 1.9236149e-4 8.6743076e-4 2.8767015e-4 0.0024787805 0.0016965846 6.047342e-4 0.008985738 3.0095558e-4 0.0046937275 3.2732516e-4 0.0065941378 0.024116315 4.050404e-4 0.010669145 0.010666971 0.028699374 0.0052283476 4.6847475e-4 0.10570501 0.0059380764 0.08569533 0.03925774 0.20523907 0.24817938 0.0031137757 0.14020905 0.0104747405 0.029729234 0.010483489 2.2006362e-4 0.0031339303 2.0626704e-4 2.3375973e-4 2.0626704e-4 0.003043114 2.0626704e-4 0.010666971 6.5507054 3.3097339 
700 5 3 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 500000 0 0 23 48 2 0 0.9670611 0.032938886 0.99999994 1.0 0.13420245 2.897517 2.74858 2.463306e-4 2.848626e-4 0.0015084406 2.463306e-4 0.0012534402 3.804647e-4 0.0038965824 0.0025871012 8.489193e-4 0.015662588 3.9947982e-4 0.007766135 4.3741913e-4 0.011212115 0.05083992 0.006273104 0.034784053 0.49810812 0.033232648 0.09732467 6.4430904e-4 0.020275312 0.033626296 0.008092191 0.0071360837 0.005243166 0.015081947 3.9947982e-4 0.0040898155 9.044124e-4 0.13420245 9.228838e-4 2.848626e-4 4.3741913e-4 2.656204e-4 3.0406046e-4 2.656204e-4 2.656204e-4 2.656204e-4 0.13420245 2.897517 2.74858 
700 5 4 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 72 2 0 0.9916926 0.0083074 1.0 1.0 1.3617665e-4 12.842234 2.30382 8.294263e-5 9.627256e-5 5.319044e-4 8.294263e-5 4.399065e-4 1.2953368e-4 0.0014076253 9.248815e-4 2.9499363e-4 0.0058621275 1.3617665e-4 0.0028552026 1.4945456e-4 0.0041608466 0.0093108015 1.8923217e-4 0.49310058 0.005464607 0.0064796754 0.0032175859 2.2232576e-4 0.0104129035 3.7409642e-4 0.0029781947 5.1877054e-4 0.011622812 0.07155379 1.3617665e-4 0.23419172 3.1478432e-4 0.074066035 0.057984095 9.627256e-5 1.4945456e-4 8.960967e-5 1.02931575e-4 8.960967e-5 8.960967e-5 8.960967e-5 1.3617665e-4 12.842234 2.30382 
700 5 5 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 500000 0 0 23 96 1 0 0.8397847 0.16021529 1.0 0.99999994 0.0013673938 9.514356 3.9557722 0.0012052677 0.0013673938 0.005814516 0.0012052677 0.0049507814 0.001758052 0.013256374 0.009288895 0.0035294753 0.04436978 0.0018341066 0.024128221 0.0019844566 0.033190835 0.06565083 0.002423419 0.106272094 0.0072851055 0.04829722 0.02669743 0.0027778028 0.042464454 0.06860862 0.025005514 0.0056927046 0.017154122 0.11779357 0.002675107 0.21977556 0.003728987 0.01047081 0.0037950354 0.0013673938 0.0019844566 0.0012868184 0.06704897 0.0012868184 0.0012868184 0.0012868184 0.0013673938 9.514356 3.9557722 
700 5 6 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 500000 0 0 23 120 1 0 0.8943858 0.105614185 1.0 0.99999994 0.015019037 6.057064 3.731243 0.0011172622 0.0012779939 0.0059706294 0.0011172622 0.0050308276 0.0016701781 0.014361572 0.009833284 0.0035084933 0.05199684 0.0017472357 0.027177762 0.0019001733 0.038169034 0.07892105 0.0023508382 0.061727785 0.0064942967 0.05691239 0.23121493 0.002718626 0.04962218 0.004346785 0.028231416 0.005837506 0.018898355 0.03566707 0.0022343367 0.015019037 0.21186534 0.00955696 0.0037903104 0.0016629294 0.0019001733 0.0011979467 0.001357453 0.0011979467 0.0011979467 0.0011979467 0.015019037 6.057064 3.731243 
700 5 7 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 144 1 0 0.973393 0.026607027 1.0 1.0 0.008517346 6.87538 2.8805873 1.1219028e-4 1.2986298e-4 6.952114e-4 1.1219028e-4 5.7698647e-4 1.7377485e-4 0.0018070535 0.0011965638 3.8978085e-4 0.0073300395 1.8251812e-4 0.0036178704 1.9997093e-4 0.005235762 0.011543308 0.0048338557 0.008834694 6.402422e-4 0.0080872625 0.008517346 2.9530056e-4 0.041348428 4.921387e-4 0.02983161 0.0052328636 0.0830975 0.34734464 0.0050080097 0.1683043 0.060482018 0.19295466 4.2397346e-4 1.4535205e-4 1.9997093e-4 1.2103546e-4 1.3867409e-4 1.2103546e-4 1.2103546e-4 1.2103546e-4 0.008517346 6.87538 2.8805873 
700 5 8 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 2 0 0.9920523 0.007947773 1.0 0.99999994 0.0027527448 8.504913 2.452269 1.489425e-4 1.728887e-4 9.557969e-4 1.489425e-4 7.9042854e-4 2.3264468e-4 0.0025303012 0.0016622839 5.29971e-4 0.0136138275 2.4458e-4 0.009245562 2.684368e-4 0.010560388 0.026936337 3.3991065e-4 0.07560945 0.015435702 0.19503927 0.096219234 3.9937868e-4 0.49941933 0.0027527448 0.017647844 0.009187605 0.003430941 0.008738046 2.5986382e-4 0.002705724 0.0016093965 0.0013026877 5.773914e-4 1.8726804e-4 2.684368e-4 1.609192e-4 1.8485158e-4 1.609192e-4 1.609192e-4 1.609192e-4 0.0027527448 8.504913 2.452269 
700 5 9 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 2 0 0.9972328 0.0027672187 1.0 1.0 0.036482845 4.776638 2.122579 1.8184942e-4 2.1125059e-4 0.001178351 1.8184942e-4 9.7351096e-4 2.847067e-4 0.0031353727 0.0020552718 6.513641e-4 0.02062051 2.9939116e-4 0.0063849124 3.2875407e-4 0.024242824 0.020959117 4.1680143e-4 0.023391796 0.0010363876 0.014556587 0.029713392 4.9013406e-4 0.6712323 0.07562976 0.036482845 0.03844837 0.004258148 0.006923421 0.007839281 0.0033243352 6.953153e-4 0.0015944244 7.099639e-4 2.2689688e-4 3.2875407e-4 1.9655153e-4 2.259468e-4 1.9655153e-4 1.9655153e-4 1.9655153e-4 0.036482845 4.776638 2.122579 
700 5 10 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 500000 0 0 23 216 2 0 0.98621017 0.013789854 1.0 1.0 0.21145904 2.2415497 2.7111316 6.904771e-5 8.00785e-5 4.3827033e-4 6.904771e-5 3.628482e-4 1.07568056e-4 0.0011536094 7.597423e-4 2.4385785e-4 0.004766524 1.1305329e-4 0.0023308306 1.2401273e-4 0.0033896219 0.008647982 1.5681415e-4 0.014508859 3.9197094e-4 0.006367503 0.022725131 0.0013196345 0.21145904 0.0026155773 0.09008842 0.12771541 0.3350152 0.14619489 1.2086372e-4 0.01580453 2.6012454e-4 6.00161e-4 2.6554352e-4 8.7267326e-5 1.2401273e-4 7.456597e-5 8.558576e-5 0.0012136111 7.456597e-5 7.456597e-5 0.21145904 2.2415497 2.7111316 
700 5 11 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 240 2 0 0.9472241 0.0527759 1.0 1.0 0.0104728015 6.577209 3.3659902 2.813309e-4 3.243692e-4 0.0016599032 2.813309e-4 0.0013845473 4.3066576e-4 0.004205173 0.0028155425 9.4524043e-4 0.020563006 4.5173772e-4 0.008808767 4.9372023e-4 0.0145023065 0.053829174 6.185446e-4 0.04430452 0.0046790564 0.12367324 0.14756499 0.01021693 0.24413007 0.0056291446 0.17080827 0.0104728015 0.025995497 0.07230655 0.0011753935 0.016236369 0.0010057226 0.004827548 0.0010258378 0.0010461647 0.0011165673 9.3562057e-4 3.4576672e-4 3.0289267e-4 3.0289267e-4 3.0289267e-4 0.0104728015 6.577209 3.3659902 
