dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 1 11 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 1 23 240 2 1 0.8111777 0.18882234 1.0 1.0 0.11665078 3.0997322 3.214949 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 6.752482e-5 9.018129e-5 6.752482e-5 6.752482e-5 1.1156931e-4 1.1156931e-4 9.018129e-5 1.517872e-4 1.8963413e-4 0.0024052972 1.8963413e-4 0.0012776622 0.0022113235 0.038361344 0.008890362 0.002638572 0.072270855 0.01634175 0.08306668 0.11665078 0.09349256 0.34433845 0.04829335 0.08348945 0.022901088 0.017905263 0.028286865 5.495024e-4 0.009485806 0.005276102 1.8963413e-4 0.11665078 3.0997322 3.214949 
700 1 12 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 1 23 264 2 1 0.67711693 0.32288313 0.99999994 0.99999994 0.018664595 5.7435517 3.2342045 2.4529474e-4 2.4529474e-4 2.4529474e-4 2.4529474e-4 2.4529474e-4 2.4529474e-4 2.4529474e-4 2.9804814e-4 2.4529474e-4 2.4529474e-4 3.4666163e-4 3.4666163e-4 2.9804814e-4 4.3536304e-4 5.161253e-4 0.003468084 5.161253e-4 0.0022607956 0.0035377406 0.0062109227 0.013602589 0.0044441037 0.018664595 0.016911186 0.07570886 0.21832766 0.06682946 0.31966996 0.059756048 0.06908671 0.024768898 0.022659687 0.030519685 0.0011264747 0.014929048 0.009044313 0.008825009 0.0042912257 3.9221186e-4 0.018664595 5.7435517 3.2342045 
700 1 13 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 1 23 288 3 0 0.89403886 0.10596119 0.99999994 1.0 0.0021283529 8.876046 3.48754 1.0737272e-4 1.0737272e-4 1.2416413e-4 1.0737272e-4 1.0737272e-4 1.4068972e-4 1.4068972e-4 1.2416413e-4 1.7308738e-4 2.0477717e-4 0.0017997874 2.0477717e-4 7.7458005e-4 0.0021283529 0.0031562024 0.008000266 0.0011513573 0.015653532 0.017476032 0.074396744 0.14809857 0.043138433 0.2354136 0.064633355 0.1438294 0.04429875 0.01955365 0.09273434 0.0016057227 0.02046821 0.0052904272 0.036332604 0.008952849 3.3791963e-4 0.008559643 2.0477717e-4 2.0477717e-4 1.5698781e-4 1.0737272e-4 0.0021283529 8.876046 3.48754 
700 1 14 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 40 96 4 600000 0 1 23 312 2 0 0.8855961 0.11440386 1.0 1.0 7.857698e-5 13.635534 3.630564 7.857698e-5 0.0017264752 0.0056296224 7.357231e-4 0.0081710005 0.0030274452 0.006781163 0.0010974029 0.014235202 0.015292174 0.040992435 0.108390324 0.046294022 0.2751947 0.04036159 0.10223471 0.040187214 0.038070735 0.11464251 4.2630787e-4 0.032362003 0.0031829078 0.041672077 0.028014673 0.012411953 0.0072061582 0.0103082815 1.7689247e-4 1.289819e-4 2.0788921e-4 9.574551e-5 7.857698e-5 9.574551e-5 7.857698e-5 9.574551e-5 7.857698e-5 7.857698e-5 7.857698e-5 7.857698e-5 7.857698e-5 13.635534 3.630564 
700 2 1 "Schoenberg_P" NA 0 0 1 0 NA 0 0 0 NA NA 70 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 2 2 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.9550064 0.044993598 1.0 1.0 0.0015382903 9.344457 3.4818897 1.2796192e-4 1.2796192e-4 1.2796192e-4 1.2796192e-4 1.5376971e-4 1.5376971e-4 1.2796192e-4 1.7937402e-4 1.7937402e-4 1.5376971e-4 2.3009106e-4 2.8028226e-4 0.0030778272 2.8028226e-4 0.0012370596 0.0030331798 0.005626265 0.013381579 0.0015382903 0.024512205 0.032191273 0.05781324 0.19454727 0.08773901 0.19940878 0.07534638 0.14219855 0.044144895 0.029047005 0.04685751 6.7069946e-4 0.014358627 0.0048863827 0.0085240025 0.0028542744 4.0405977e-4 0.003942879 2.8028226e-4 1.2796192e-4 0.0015382903 9.344457 3.4818897 
700 2 3 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 48 1 0 0.89218247 0.107817486 1.0 1.0 0.06392149 3.967555 3.3979528 1.353366e-4 1.6187128e-4 1.6187128e-4 1.486756e-4 1.878879e-4 2.1347469e-4 0.0015260428 2.1347469e-4 6.8042666e-4 0.0015060045 0.0026457468 0.005890225 0.001153664 0.010338335 0.02551065 0.045750976 0.071390845 0.033944838 0.15193127 0.22574295 0.06392149 0.20781633 0.047031693 0.030727904 4.0796833e-4 0.006288295 0.015819661 0.0038794598 0.015123507 0.02642949 0.0019109969 2.1347469e-4 2.1347469e-4 1.749381e-4 2.3869521e-4 1.486756e-4 1.353366e-4 1.486756e-4 1.353366e-4 0.06392149 3.967555 3.3979528 
700 2 4 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 72 2 0 0.9544536 0.04554647 1.0 1.0 0.036610667 4.771592 2.874987 8.830922e-5 9.7651624e-5 8.830922e-5 1.06951506e-4 1.6876188e-4 9.7651624e-5 3.0711392e-4 1.4379718e-4 0.0016218141 1.4379718e-4 4.969598e-4 0.0030641498 0.0023948152 0.012712736 9.522475e-4 0.013586319 0.036648568 0.036610667 0.14506835 0.032951374 0.1205086 0.09179919 0.4188402 0.030252557 0.010962152 0.023500813 2.875156e-4 0.006191076 0.0030356066 0.0036235824 0.0011522054 1.8923375e-4 0.0015551227 1.4379718e-4 1.4379718e-4 1.1621288e-4 1.6204375e-4 9.7651624e-5 8.830922e-5 0.036610667 4.771592 2.874987 
700 2 5 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 96 2 0 0.9426148 0.057385236 1.0 1.0 0.04534045 4.4630575 3.1193678 3.715756e-5 4.708997e-5 4.2141623e-5 5.689544e-5 6.659854e-5 6.0046214e-4 1.6426013e-4 3.4254577e-4 0.0036240756 0.0010808836 0.0032502662 3.5705155e-4 0.0052095577 0.14633635 0.021182058 0.17059933 0.01899807 0.11964871 0.25556263 0.04534045 0.108593136 0.0055781873 0.060757153 2.3653467e-4 0.0039029883 0.021490503 0.0021175882 0.0018302868 9.0507325e-5 0.002104872 1.6426013e-4 1.6426013e-4 5.200679e-5 7.621602e-5 4.2141623e-5 3.715756e-5 1.4130415e-4 3.715756e-5 3.715756e-5 0.04534045 4.4630575 3.1193678 
700 2 6 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 120 2 1 0.7071685 0.2928315 1.0 1.0 0.017155115 5.865217 3.620549 4.0393448e-4 4.0393448e-4 4.8249678e-4 7.135917e-4 4.4393667e-4 0.0011558385 6.257917e-4 0.0041268235 6.257917e-4 0.0016905882 0.009073783 0.005530869 0.021528246 0.0049969926 0.020055877 0.068121925 0.12492964 0.12651657 0.038800966 0.10945749 0.1122817 0.2113161 0.046747264 0.017155115 0.03221146 0.0011036872 0.011212282 0.009045888 0.0075301556 0.0031998914 7.8772276e-4 0.0040081865 6.257917e-4 6.257917e-4 5.198196e-4 6.924349e-4 4.4393667e-4 4.0393448e-4 4.0393448e-4 0.017155115 5.865217 3.620549 
