dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 1 11 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 1 23 240 2 0 0.98651856 0.013481468 1.0 1.0 0.0015286984 9.35348 2.3924277 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 6.5723475e-4 0.0015286984 6.5723475e-4 6.5723475e-4 6.5723475e-4 0.0023930003 0.0066671614 6.5723475e-4 0.0049641556 0.007799081 0.0015286984 0.04234072 0.0015286984 0.52275234 0.1548655 0.05282081 0.12939005 0.0023930003 0.034596123 0.010619663 6.5723475e-4 0.003252958 0.006100241 6.5723475e-4 0.0015286984 9.35348 2.3924277 
700 1 12 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 1 23 264 1 0 0.99963015 3.6987508e-4 1.0 1.0 6.9248735e-4 10.495924 1.7103909 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 0.0023072637 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 0.0023072637 6.9248735e-4 0.020057144 0.0039215786 0.07327717 0.01683065 0.055539656 0.7259339 0.008763275 0.06037735 6.9248735e-4 6.9248735e-4 0.0071495264 6.9248735e-4 0.0039215786 6.9248735e-4 6.9248735e-4 6.9248735e-4 6.9248735e-4 10.495924 1.7103909 
700 1 13 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 1 23 288 0 0 0.9811059 0.018893983 1.0 1.0 0.0035102547 8.154208 3.076766 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.011437684 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.011437684 0.034706913 0.019250097 0.0035102547 0.20024785 0.050027505 0.4434455 0.034706913 0.04238062 0.0035102547 0.011437684 0.011437684 0.0035102547 0.034706913 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 0.0035102547 8.154208 3.076766 
700 1 14 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 40 96 4 600000 0 1 23 312 0 0 0.9914658 0.0085342275 1.0 1.0 1.4116579e-4 12.790322 2.6905725 1.4116579e-4 7.684833e-4 1.4116579e-4 2.674129e-4 0.00925334 1.4116579e-4 0.0037381686 1.4116579e-4 0.0022579068 0.12124217 0.0010177636 0.30048856 0.0012665144 0.19824845 0.16359948 0.013643049 0.14285202 6.4359274e-4 0.020569477 2.674129e-4 0.001390726 0.013521297 1.4116579e-4 3.9312805e-4 1.4116579e-4 0.0017628185 1.4116579e-4 1.4116579e-4 2.674129e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 1.4116579e-4 12.790322 2.6905725 
700 2 1 "Schoenberg_P" NA 0 0 1 0 NA 0 0 0 NA NA 70 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 2 2 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.97700137 0.022998556 1.0 1.0 0.0012865977 9.602223 3.1401346 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0028070784 0.0012865977 0.0012865977 0.0028070784 0.0028070784 0.0057951296 0.0012865977 0.0072738826 0.013128801 0.0012865977 0.026102599 0.0012865977 0.12539421 0.23484439 0.09911703 0.16525926 0.0043073366 0.2171598 0.0028070784 0.0057951296 0.045994338 0.0012865977 0.0072738826 0.0012865977 0.0012865977 0.0012865977 0.0012865977 0.0043073366 0.0012865977 0.0012865977 0.0012865977 9.602223 3.1401346 
700 2 3 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 48 0 0 0.991049 0.00895106 1.0 1.0 0.0135503495 6.2055264 2.7102923 1.911601e-4 1.911601e-4 4.4266798e-4 1.911601e-4 3.1714563e-4 4.4266798e-4 8.1755355e-4 1.911601e-4 3.1714563e-4 0.009290004 1.911601e-4 0.0037834886 1.911601e-4 0.0023051968 0.12100795 0.0010665441 0.29972377 0.0013150056 0.19779448 0.16324629 0.0135503495 0.14255776 6.928116e-4 0.020584863 3.1714563e-4 0.0014390716 0.0135503495 1.911601e-4 4.4266798e-4 1.911601e-4 0.0018107203 1.911601e-4 1.911601e-4 3.1714563e-4 1.911601e-4 1.911601e-4 1.911601e-4 1.911601e-4 1.911601e-4 0.0135503495 6.2055264 2.7102923 
700 2 4 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 72 1 0 0.9997021 2.9792447e-4 1.0 1.0 0.0013809879 9.500084 1.6580944 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 0.0013809879 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 0.0013809879 0.0013809879 0.01662857 0.0013809879 0.06772791 0.009454347 0.041732475 0.72352934 0.026491638 0.08744647 4.83497e-4 4.83497e-4 0.004072602 4.83497e-4 0.0022782902 4.83497e-4 4.83497e-4 0.0022782902 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 4.83497e-4 0.0013809879 9.500084 1.6580944 
700 2 5 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 96 1 0 0.9955274 0.004472639 1.0 1.0 0.11368166 3.1369286 2.4534779 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 0.0015592212 0.49425223 4.881993e-4 0.0020932306 0.0042241705 0.0015592212 4.881993e-4 0.0058189393 4.881993e-4 0.040680524 0.006350062 0.17808609 0.075908676 0.010063061 0.11368166 0.0010243718 0.029614309 0.015885774 4.881993e-4 0.0042241705 4.881993e-4 0.002626622 4.881993e-4 0.0010243718 4.881993e-4 0.0015592212 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 4.881993e-4 0.11368166 3.1369286 2.4534779 
700 2 6 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 120 1 0 0.99706626 0.0029337255 0.99999994 1.0 0.002442989 8.677137 2.3034816 2.2388262e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 7.706043e-5 2.2388262e-5 4.0360985e-4 2.2388262e-5 3.8549947e-4 0.0044225696 0.009379445 0.048535388 5.8855938e-5 0.058014225 0.22945018 0.034083046 0.13065755 1.6793085e-4 0.4573079 0.00928973 0.002442989 0.0135755185 7.706043e-5 8.7384507e-4 2.2388262e-5 1.6793085e-4 9.5252166e-5 2.2388262e-5 9.5252166e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 5.8855938e-5 2.2388262e-5 2.2388262e-5 2.2388262e-5 0.002442989 8.677137 2.3034816 
