dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 1 11 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 1 23 240 2 0 0.9892346 0.010765369 1.0 1.0 0.030978769 5.0125766 2.282964 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 0.0012638393 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 0.009631777 8.325206e-4 0.010626326 0.0012638393 0.00974659 0.0056793406 0.0012638393 0.028634846 0.0044073793 0.06622284 0.030978769 0.19948415 0.54877913 0.018438233 0.048843183 0.002122023 0.0029763356 8.325206e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 3.9862917e-4 0.030978769 5.0125766 2.282964 
700 1 12 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 1 23 264 2 0 0.9827059 0.017294077 0.99999994 1.0 0.006836442 7.1925387 2.996448 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 4.883447e-4 0.001132168 0.0017692108 0.0055324994 4.883447e-4 0.0049097347 0.0017692108 0.006836442 0.081417486 0.031174239 0.28593743 0.107488625 0.15402405 0.20486403 0.020318983 0.049245443 0.0024021496 0.029302444 4.883447e-4 4.883447e-4 0.001132168 4.883447e-4 4.883447e-4 4.883447e-4 0.006836442 7.1925387 2.996448 
700 1 13 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 1 23 288 2 0 0.995201 0.0047989846 1.0 1.0 0.051949568 4.2667446 2.4803627 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 7.10699e-4 7.10699e-4 3.5653368e-4 3.5653368e-4 0.051949568 3.5653368e-4 3.5653368e-4 0.0021208853 0.0024725364 0.020975782 0.023758274 0.040078253 0.06328859 0.5398208 0.124863364 0.022715036 0.076519564 0.006329198 0.0080778 7.10699e-4 7.10699e-4 0.0042276834 0.0014166776 3.5653368e-4 3.5653368e-4 0.0017689514 3.5653368e-4 3.5653368e-4 3.5653368e-4 3.5653368e-4 0.051949568 4.2667446 2.4803627 
700 1 14 "Dallapiccola_quartina_1" NA 0 0 1 0 NA 0 24 1 NA NA 40 96 4 600000 0 1 23 312 2 0 0.9937096 0.0062903836 1.0 1.0 5.078917e-4 10.943192 2.5784326 5.078917e-4 5.078917e-4 9.6349895e-4 5.078917e-4 9.6349895e-4 5.078917e-4 0.002775495 0.0014176905 0.0014176905 0.023815744 0.0050295657 0.106219746 0.0014176905 0.4258654 0.14414538 0.028714813 0.033163875 9.6349895e-4 0.014443674 0.0014176905 0.0014176905 0.004128921 0.003227021 0.18838571 5.078917e-4 9.6349895e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 5.078917e-4 10.943192 2.5784326 
700 2 1 "Schoenberg_P" NA 0 0 1 0 NA 0 0 0 NA NA 70 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 2 2 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.9748379 0.025162026 1.0 1.0 0.0048991563 7.6732507 3.1809342 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 5.1913917e-4 0.0052895197 9.297965e-4 0.002138547 0.0013356587 0.014127786 0.014127786 0.0048991563 0.03364723 5.1913917e-4 0.09730537 0.05322714 0.24290217 0.2011142 0.010694096 0.19436572 0.0037229261 0.051021423 0.03810147 9.297965e-4 0.014507873 5.1913917e-4 0.0041159415 0.0013356587 5.1913917e-4 0.0013356587 5.1913917e-4 5.1913917e-4 0.0048991563 7.6732507 3.1809342 
700 2 3 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 48 1 0 0.99746585 0.0025341343 1.0 1.0 0.025105137 5.3158736 2.2576976 1.1640442e-4 1.1640442e-4 2.1132398e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 2.1132398e-4 0.0015349132 4.0086298e-4 0.0021952423 1.1640442e-4 0.0021009445 0.013946075 0.0036086617 0.06702665 0.0026665838 0.049914278 0.1681261 0.025105137 0.55770415 0.0037969965 0.015541309 1.1640442e-4 0.004550108 0.0024780752 0.0037969965 0.0025723337 0.06805487 0.0024780752 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 1.1640442e-4 0.025105137 5.3158736 2.2576976 
700 2 4 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 72 1 0 0.97645295 0.023546986 0.99999994 1.0 0.025139194 5.3139176 3.141503 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 0.0039675515 4.4416325e-4 0.010181226 4.4416325e-4 0.0035121946 0.08067085 0.025139194 0.2150003 0.0036874912 0.13539797 0.2301087 0.122726835 0.09508321 0.0018520344 0.027344884 0.0027734966 0.011785306 0.014503913 4.4416325e-4 0.0041423454 0.001387364 0.0018520344 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 4.4416325e-4 0.025139194 5.3139176 3.141503 
700 2 5 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 96 2 0 0.99929357 7.0649554e-4 1.0 1.0 0.018089186 5.7887287 1.8770074 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 3.7018355e-4 1.2349039e-4 1.2349039e-4 0.0055421405 0.0353003 0.007388018 0.013415906 0.01575267 0.03898748 0.6412233 0.018089186 0.18587686 0.011201863 0.01415386 4.9347786e-4 0.0046805874 3.7018355e-4 0.0023414404 2.468598e-4 1.2349039e-4 0.0016024675 3.7018355e-4 2.468598e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 1.2349039e-4 0.018089186 5.7887287 1.8770074 
700 2 6 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 120 1 0 0.990668 0.0093319835 1.0 1.0 0.024276761 5.36428 2.7324805 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 3.530666e-4 1.03392726e-4 0.0013395865 0.018602148 3.530666e-4 0.0580451 2.7012607e-4 0.05001005 0.13418417 0.03421824 0.19349855 0.0059539787 0.40421113 0.012614581 0.024276761 0.043451395 1.8694093e-4 0.00805619 3.530666e-4 0.0052356333 0.0018296684 1.8694093e-4 0.0010119478 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 1.03392726e-4 0.024276761 5.36428 2.7324805 
700 2 7 "Schoenberg_P" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.9979667 0.0020333529 1.0 1.0 0.0081755705 6.934465 2.1849797 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 2.5286903e-5 4.392778e-5 2.5286903e-5 2.5286903e-5 5.266576e-4 1.3695667e-4 0.0081755705 4.392778e-5 0.0016558676 0.06660678 0.0033928899 0.13792242 0.0039468147 0.11779034 0.07659982 0.03380853 0.53844756 0.0019517218 0.0046851365 4.392778e-5 7.490208e-4 0.002557026 2.6697613e-4 1.1836573e-4 2.5286903e-5 8.116481e-5 4.392778e-5 2.5286903e-5 2.5286903e-5 0.0081755705 6.934465 2.1849797 
