dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref-cpitch cpitch.order.stm.cpint-cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref-cpitch cpitch.weight.stm.cpint-cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.88 probability information.content entropy 
700 3 6 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 120 1 0 0.9996212 3.7880213e-4 1.0 1.0 3.7027974e-4 11.3990965 1.7157233 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 0.024563964 3.7027974e-4 0.06274314 3.7027974e-4 0.027109716 0.26499438 3.7027974e-4 0.5943214 3.7027974e-4 0.0016447584 3.7027974e-4 3.7027974e-4 0.0041926475 3.7027974e-4 0.0067399065 3.7027974e-4 0.0016447584 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 3.7027974e-4 11.3990965 1.7157233 
700 3 7 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 -1 23 144 0 0 0.9204252 0.079574846 1.0 1.0 0.009182242 6.766938 3.9767008 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.052637484 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.052637484 0.31353 0.0927271 0.0927271 0.009182242 0.0927271 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 0.009182242 6.766938 3.9767008 
700 3 8 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 -1 23 168 0 0 0.9567934 0.043206587 1.0 1.0 0.005578849 7.4858165 3.519498 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.061728153 0.005578849 0.27001384 0.11516221 0.19330966 0.14141856 0.005578849 0.005578849 0.034265347 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 0.005578849 7.4858165 3.519498 
700 3 9 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 600000 0 -1 23 192 0 0 0.9814975 0.018502409 1.0 1.0 0.15532243 2.686662 3.0284994 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 4.9388816e-4 0.010261565 4.9388816e-4 0.0012139647 4.9388816e-4 0.015731564 0.033973932 4.9388816e-4 0.03665752 0.002632044 0.17031483 0.17096612 0.033973932 0.27982572 0.009574415 0.15532243 4.9388816e-4 0.012318033 0.052023422 4.9388816e-4 0.0019255256 4.9388816e-4 0.0019255256 4.9388816e-4 4.9388816e-4 4.9388816e-4 0.15532243 2.686662 3.0284994 
700 3 10 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 216 1 0 0.99756086 0.0024391916 1.0 1.0 0.011662153 6.422022 2.245076 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 0.0061684167 4.816958e-4 0.001372754 4.816958e-4 4.816958e-4 0.002262279 4.816958e-4 0.0134327775 4.816958e-4 0.024576778 0.067999445 0.011662153 0.54600704 0.0031509262 0.16151865 0.005103958 0.11821701 0.024223225 4.816958e-4 0.002262279 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 4.816958e-4 0.011662153 6.422022 2.245076 
700 3 11 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 600000 0 -1 23 240 2 0 0.99997836 2.166892e-5 1.0 1.0 0.06808619 3.8764942 1.1397353 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 0.0053287786 5.9211464e-4 0.026642963 0.0053287786 0.06808619 0.8317905 0.0029604703 0.03611578 5.9211464e-4 5.9211464e-4 0.0053287786 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 5.9211464e-4 0.06808619 3.8764942 1.1397353 
700 3 12 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 -1 23 264 2 0 0.98080486 0.01919513 1.0 1.0 0.0054803872 7.5115066 2.5175662 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.009754023 0.0011304674 0.047286473 0.009754023 0.17068149 0.30893806 0.0054803872 0.08823513 0.0011304674 0.0011304674 0.32482573 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0011304674 0.0054803872 7.5115066 2.5175662 
700 3 13 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 288 1 0 0.9923295 0.007670527 1.0 1.0 0.0029382568 8.410824 2.6681397 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.014511032 0.026002359 0.0029382568 0.13974014 0.083036765 0.5334453 0.07166495 0.026002359 0.0029382568 0.014511032 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 0.0029382568 8.410824 2.6681397 
700 3 14 "Schoenberg_RI" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 -1 23 312 0 0 0.9913213 0.008678653 1.0 1.0 0.18425557 2.4402199 2.704139 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 0.016718432 5.2751054e-4 0.0073882695 0.0013947713 0.03777247 0.26608756 0.008239501 0.18425557 0.0090899635 0.32792944 0.046160515 0.0056831082 0.05704528 5.2751054e-4 0.012485397 5.2751054e-4 0.0039733835 0.003116227 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 5.2751054e-4 0.18425557 2.4402199 2.704139 
700 4 1 "Webern_Lieder_2" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 4 2 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 600000 0 0 23 24 0 0 0.9194976 0.080502406 1.0 1.0 0.010607483 6.5587735 3.9935536 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.088127196 0.010607483 0.088127196 0.010607483 0.010607483 0.15900955 0.010607483 0.2934743 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 0.010607483 6.5587735 3.9935536 
700 4 3 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 48 0 0 0.63589275 0.36410728 1.0 1.0 0.05610203 4.155803 4.6596975 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.05610203 0.0149523765 0.05610203 0.0149523765 0.0149523765 0.0836716 0.0149523765 0.12724434 0.0149523765 0.16849914 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.0149523765 0.05610203 4.155803 4.6596975 
700 4 4 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 72 1 0 0.9893138 0.01068617 1.0 1.0 0.0026795203 8.54381 2.8073888 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.02332064 0.0026795203 0.009610212 0.0026795203 0.0026795203 0.09098294 0.057267245 0.5098207 0.0775164 0.016481314 0.111143224 0.009610212 0.0026795203 0.009610212 0.0026795203 0.009610212 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 0.0026795203 8.54381 2.8073888 
700 4 5 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 96 0 0 0.99560356 0.004396448 1.0 1.0 9.471411e-4 10.044133 2.4470851 9.471411e-4 9.471411e-4 0.0025148413 9.471411e-4 0.0025148413 9.471411e-4 0.005638256 0.0025148413 0.0025148413 0.07062514 9.471411e-4 0.19673447 0.0025148413 0.11529049 0.47242853 0.005638256 0.07987452 9.471411e-4 0.010309295 0.0040779035 9.471411e-4 0.0040779035 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 9.471411e-4 10.044133 2.4470851 
700 4 6 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 120 0 0 0.95076936 0.049230654 1.0 1.0 0.16933253 2.562069 3.607401 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.025252331 0.005466913 0.005466913 0.005466913 0.04415773 0.005466913 0.005466913 0.025252331 0.005466913 0.005466913 0.06263908 0.005466913 0.3062412 0.16933253 0.09882523 0.09882523 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.005466913 0.16933253 2.562069 3.607401 
700 4 7 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 144 1 0 0.93966776 0.060332302 1.0 1.0 0.0030877881 8.3392105 3.0218723 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.014010288 0.0030877881 0.0030877881 0.0030877881 0.02433988 0.0030877881 0.0030877881 0.014010288 0.0030877881 0.0030877881 0.07544851 0.0030877881 0.24046154 0.34868965 0.053962782 0.13335526 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 0.0030877881 8.3392105 3.0218723 
700 4 8 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 0 23 168 0 0 0.86035 0.13964993 1.0 1.0 0.013148265 6.2489834 4.4409156 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.23825534 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 6.2489834 4.4409156 
700 4 9 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 192 0 0 0.8713374 0.12866262 1.0 1.0 0.01557485 6.004638 4.4089293 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.21186537 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.21186537 0.01557485 0.01557485 0.01557485 0.01557485 6.004638 4.4089293 
700 4 10 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 0 0 0.9696699 0.030330071 1.0 1.0 0.010642748 6.5539856 3.2868123 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.012847458 0.0016128254 0.0016128254 0.010642748 0.021564096 0.0016128254 0.0016128254 0.111598805 0.006185675 0.090988405 0.040818147 0.2393145 0.20714371 0.003921552 0.15858252 0.010642748 0.030168653 0.010642748 0.0016128254 0.003921552 0.0016128254 0.0016128254 0.0016128254 0.003921552 0.0016128254 0.010642748 6.5539856 3.2868123 
700 4 11 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 240 1 0 0.99367136 0.0063286247 1.0 1.0 0.15250726 2.7130501 2.5903945 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.032017093 0.008280526 0.020172566 0.5371222 0.020172566 0.102674976 0.0022958254 0.008280526 0.037928034 0.0022958254 0.008280526 0.0022958254 0.008280526 0.0022958254 0.0022958254 0.0022958254 0.15250726 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.15250726 2.7130501 2.5903945 
700 4 12 "Webern_Lieder_2" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 264 1 0 0.99703926 0.0029607422 1.0 1.0 0.0012276585 9.669875 2.3096876 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.006109111 0.0012276585 0.0012276585 0.0012276585 0.006109111 0.0012276585 0.0012276585 0.0012276585 0.010977281 0.06914387 0.49806088 0.23809509 0.0012276585 0.07398121 0.05946609 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 0.0012276585 9.669875 2.3096876 
700 5 1 "Webern_Lieder_3" NA 0 0 1 0 NA 0 0 0 NA NA 72 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 5 2 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 500000 0 0 23 24 0 0 0.9696699 0.030330071 1.0 1.0 0.010642748 6.5539856 3.2868123 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.0016128254 0.012847458 0.0016128254 0.0016128254 0.010642748 0.021564096 0.0016128254 0.0016128254 0.111598805 0.006185675 0.090988405 0.040818147 0.2393145 0.20714371 0.003921552 0.15858252 0.010642748 0.030168653 0.010642748 0.0016128254 0.003921552 0.0016128254 0.0016128254 0.0016128254 0.003921552 0.0016128254 0.010642748 6.5539856 3.2868123 
700 5 3 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 500000 0 0 23 48 1 0 0.99367136 0.0063286247 1.0 1.0 0.15250726 2.7130501 2.5903945 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.032017093 0.008280526 0.020172566 0.5371222 0.020172566 0.102674976 0.0022958254 0.008280526 0.037928034 0.0022958254 0.008280526 0.0022958254 0.008280526 0.0022958254 0.0022958254 0.0022958254 0.15250726 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.0022958254 0.15250726 2.7130501 2.5903945 
700 5 4 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 500000 0 0 23 72 1 0 0.99703926 0.0029607422 1.0 1.0 0.0012276586 9.669875 2.3096876 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.49806094 0.0061091124 0.0012276586 0.0012276586 0.0012276586 0.0061091124 0.0012276586 0.0012276586 0.0012276586 0.010977281 0.06914388 0.0012276586 0.23809512 0.0012276586 0.07398122 0.059466098 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 0.0012276586 9.669875 2.3096876 
700 5 5 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 500000 0 0 23 96 0 0 0.86035 0.13964993 1.0 1.0 0.013148265 6.2489834 4.4409156 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.23825534 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.013148265 0.07867595 0.013148265 0.013148265 0.013148265 0.013148265 6.2489834 4.4409156 
700 5 6 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 74 96 4 500000 0 0 23 120 0 0 0.8713374 0.12866262 1.0 1.0 0.01557485 6.004638 4.408929 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.21186537 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.21186537 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 0.01557485 6.004638 4.408929 
700 5 7 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 144 0 0 0.98505706 0.014942899 0.99999994 1.0 0.0063403146 7.3012295 2.9421597 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0063403146 0.0017775485 0.0017775485 0.0017775485 0.0063403146 0.0017775485 0.03749286 0.0017775485 0.028660502 0.0063403146 0.08563228 0.3477055 0.0063403146 0.16786566 0.06382249 0.19368796 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0017775485 0.0063403146 7.3012295 2.9421597 
700 5 8 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 1 0 0.99788827 0.0021116629 1.0 1.0 0.0028402368 8.459773 2.1986353 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 0.0039563426 6.0445076e-4 0.0050717723 6.0445076e-4 0.0039563426 0.011755896 6.0445076e-4 0.069501236 0.016206969 0.20240319 0.09832376 6.0445076e-4 0.54168284 0.0028402368 0.013981809 0.009529083 6.0445076e-4 0.0039563426 6.0445076e-4 6.0445076e-4 0.0017231771 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 6.0445076e-4 0.0028402368 8.459773 2.1986353 
700 5 9 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 1 0 0.9986806 0.0013194361 1.0 1.0 0.033784054 4.8875136 2.0562475 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.010176737 0.0022942768 0.0022942768 0.0022942768 0.018050037 0.0022942768 0.0022942768 0.010176737 0.0022942768 0.0022942768 0.025918646 0.0022942768 0.7003042 0.08093743 0.033784054 0.04164701 0.0022942768 0.0022942768 0.010176737 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.0022942768 0.033784054 4.8875136 2.0562475 
700 5 10 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 500000 0 0 23 216 1 0 0.99286896 0.007131067 1.0 1.0 0.2153846 2.215013 2.6230478 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 0.0016901529 5.5371976e-4 0.009556475 5.5371976e-4 0.0016901529 0.020708598 0.0016901529 0.2153846 0.0028206124 0.08923873 0.13210958 0.34750834 0.1463757 5.5371976e-4 0.015140088 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 5.5371976e-4 0.0016901529 5.5371976e-4 5.5371976e-4 0.2153846 2.215013 2.6230478 
700 5 11 "Webern_Lieder_3" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 240 1 0 0.9772078 0.022792203 1.0 1.0 0.011003645 6.5058746 3.1339748 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 0.0059455778 7.640875e-4 0.0014341865 7.640875e-4 0.004059424 0.0363405 7.640875e-4 0.03144495 0.004059424 0.13341945 0.16115633 0.011638041 0.2701085 0.0053545428 0.1896233 0.011003645 0.02523507 0.072794236 0.0014341865 0.013483909 7.640875e-4 0.0034083873 7.640875e-4 0.0014341865 0.0014341865 0.0014341865 7.640875e-4 7.640875e-4 7.640875e-4 7.640875e-4 0.011003645 6.5058746 3.1339748 
700 6 1 "Webern_Lieder_6" NA 0 0 1 0 NA 0 0 0 NA NA 78 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
700 6 2 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 500000 0 0 23 24 0 0 0.94124234 0.05875766 1.0 1.0 0.014243944 6.1335073 3.8356264 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.45872983 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 0.014243944 6.1335073 3.8356264 
700 6 3 "Webern_Lieder_6" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 48 0 0 0.9218027 0.07819726 1.0 1.0 0.007723056 7.016612 3.949484 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.030545631 0.007723056 0.007723056 0.051839504 0.030545631 0.051839504 0.007723056 0.007723056 0.007723056 0.09245664 0.030545631 0.28030324 0.030545631 0.007723056 0.16968709 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 0.007723056 7.016612 3.949484 
