dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref cpitch.order.stm.cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref cpitch.weight.stm.cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.4911176 0.50888246 1.0 1.0 0.019287173 5.6962147 5.205246 0.019287173 0.026625598 0.01908981 0.026170665 0.031037077 0.023054263 0.019336598 0.026625598 0.0408998 0.031419314 0.03453508 0.026625598 0.019287173 0.01908981 0.022460056 0.026170665 0.031037077 0.023054263 0.019336598 0.026625598 0.0408998 0.031419314 0.03453508 0.026625598 0.019287173 0.01908981 0.022460056 0.026170665 0.031037077 0.023054263 0.019336598 0.026625598 0.0408998 0.031419314 0.03453508 0.019287173 0.01908981 0.022460056 0.019287173 5.6962147 5.205246 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 2 0 0.63230556 0.36769447 1.0 1.0 0.014543318 6.1035 5.056486 0.01750956 0.031649947 0.024758428 0.06025 0.01828738 0.015215514 0.014543318 0.023010254 0.018670494 0.058080107 0.01828738 0.031649947 0.01750956 0.024758428 0.018981548 0.06025 0.01828738 0.015215514 0.014543318 0.023010254 0.018670494 0.058080107 0.01828738 0.031649947 0.01750956 0.024758428 0.018981548 0.06025 0.01828738 0.015215514 0.014543318 0.023010254 0.018670494 0.058080107 0.01828738 0.01750956 0.024758428 0.018981548 0.014543318 6.1035 5.056486 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 1 0 0.5086177 0.49138236 1.0 1.0 0.020613765 5.600248 5.216505 0.024124023 0.024319915 0.015186833 0.034713216 0.028687047 0.020613765 0.02795065 0.031838186 0.025159009 0.02904848 0.032165363 0.024319915 0.024124023 0.015186833 0.02642325 0.034713216 0.028687047 0.020613765 0.02795065 0.031838186 0.025159009 0.02904848 0.032165363 0.024319915 0.024124023 0.015186833 0.02642325 0.034713216 0.028687047 0.020613765 0.02795065 0.031838186 0.025159009 0.02904848 0.032165363 0.024124023 0.015186833 0.02642325 0.020613765 5.600248 5.216505 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.50739413 0.4926058 1.0 1.0 0.023776693 5.394308 5.2220016 0.01955943 0.029480984 0.016771032 0.027202576 0.03480966 0.029870074 0.027202576 0.027622813 0.028445194 0.028445194 0.028036932 0.029480984 0.01955943 0.016771032 0.023776693 0.027202576 0.03480966 0.029870074 0.027202576 0.027622813 0.028445194 0.028445194 0.028036932 0.029480984 0.01955943 0.016771032 0.023776693 0.027202576 0.03480966 0.029870074 0.027202576 0.027622813 0.028445194 0.028445194 0.028036932 0.01955943 0.016771032 0.023776693 0.023776693 5.394308 5.2220016 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 2 0 0.66074383 0.3392562 1.0 1.0 0.018195068 5.7803087 5.053994 0.014282787 0.018621873 0.015880961 0.029564906 0.019043716 0.026777383 0.029564906 0.07765667 0.023456518 0.023456518 0.026777383 0.018621873 0.014282787 0.015880961 0.018195068 0.029564906 0.019043716 0.026777383 0.029564906 0.07765667 0.023456518 0.023456518 0.026777383 0.018621873 0.014282787 0.015880961 0.018195068 0.029564906 0.019043716 0.026777383 0.029564906 0.07765667 0.023456518 0.023456518 0.026777383 0.014282787 0.015880961 0.018195068 0.018195068 5.7803087 5.053994 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.47888213 0.5211178 1.0 1.0 0.017704614 5.8197308 5.2071958 0.017766329 0.023306962 0.017704614 0.03015676 0.023688437 0.028594323 0.03015676 0.025925953 0.026601875 0.026601875 0.028594323 0.023306962 0.017766329 0.017704614 0.042411532 0.03015676 0.023688437 0.028594323 0.03015676 0.025925953 0.026601875 0.026601875 0.028594323 0.023306962 0.017766329 0.017704614 0.042411532 0.03015676 0.023688437 0.028594323 0.03015676 0.025925953 0.026601875 0.026601875 0.028594323 0.017766329 0.017704614 0.042411532 0.017704614 5.8197308 5.2071958 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.500561 0.499439 1.0 1.0 0.02757314 5.1805925 5.2379794 0.021046316 0.028061755 0.020306803 0.028061755 0.028542018 0.028061755 0.02757314 0.028061755 0.02757314 0.02757314 0.027075736 0.028061755 0.021046316 0.020306803 0.02757314 0.028061755 0.028542018 0.028061755 0.02757314 0.028061755 0.02757314 0.02757314 0.027075736 0.028061755 0.021046316 0.020306803 0.02757314 0.028061755 0.028542018 0.028061755 0.02757314 0.028061755 0.02757314 0.02757314 0.027075736 0.021046316 0.020306803 0.02757314 0.02757314 5.1805925 5.2379794 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.38355222 0.61644775 1.0 1.0 0.027587986 5.1798162 5.10274 0.01515264 0.030310152 0.014742971 0.020203518 0.027749188 0.032687284 0.02414782 0.027587986 0.067048 0.02414782 0.019657297 0.030310152 0.01515264 0.014742971 0.019933414 0.020203518 0.027749188 0.032687284 0.02414782 0.027587986 0.067048 0.02414782 0.019657297 0.030310152 0.01515264 0.014742971 0.019933414 0.020203518 0.027749188 0.032687284 0.02414782 0.027587986 0.067048 0.02414782 0.019657297 0.01515264 0.014742971 0.019933414 0.027587986 5.1798162 5.10274 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.47412366 0.52587634 1.0 1.0 0.020043988 5.6406865 5.056304 0.012907088 0.017209452 0.014487463 0.017209452 0.020043988 0.017209452 0.023905208 0.045060806 0.062220618 0.036055945 0.03832989 0.017209452 0.012907088 0.014487463 0.019562408 0.017209452 0.020043988 0.017209452 0.023905208 0.045060806 0.062220618 0.036055945 0.03832989 0.017209452 0.012907088 0.014487463 0.019562408 0.017209452 0.020043988 0.017209452 0.023905208 0.045060806 0.062220618 0.036055945 0.03832989 0.012907088 0.014487463 0.019562408 0.020043988 5.6406865 5.056304 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.49723008 0.50277 1.0 0.99999994 0.023026159 5.4405823 5.010397 0.0145936385 0.018111419 0.014153716 0.023026159 0.078743115 0.020716678 0.017798143 0.041595984 0.03652947 0.019167172 0.018871624 0.018111419 0.0145936385 0.014153716 0.02044378 0.023026159 0.078743115 0.020716678 0.017798143 0.041595984 0.03652947 0.019167172 0.018871624 0.018111419 0.0145936385 0.014153716 0.02044378 0.023026159 0.078743115 0.020716678 0.017798143 0.041595984 0.03652947 0.019167172 0.018871624 0.0145936385 0.014153716 0.02044378 0.023026159 5.4405823 5.010397 
