dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.82703257 0.1729674 1.0 1.0 0.012032131 6.376964 4.4773383 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.012032131 0.022806233 0.022806233 0.022806233 0.032567192 0.28799203 0.022806233 0.022806233 0.032567192 0.022806233 0.022806233 0.022806233 0.043020885 0.012032131 0.012032131 0.012032131 0.03012677 0.03012677 0.012032131 0.012032131 0.03012677 0.03012677 0.03012677 0.03012677 0.012032131 0.012032131 0.012032131 0.012032131 6.376964 4.4773383 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 0 0 0.40963864 0.5903613 1.0 1.0 0.016454626 5.925363 5.050823 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.016454626 0.022091372 0.022091372 0.022091372 0.026174026 0.022091372 0.022091372 0.022091372 0.026174026 0.022091372 0.022091372 0.022091372 0.06314179 0.016454626 0.016454626 0.016454626 0.053292863 0.053292863 0.016454626 0.016454626 0.053292863 0.053292863 0.053292863 0.053292863 0.053292863 0.016454626 0.016454626 0.016454626 5.925363 5.050823 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 0 0 0.42008656 0.5799134 1.0 1.0 0.016611185 5.911701 5.0782967 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.016611185 0.021990763 0.021990763 0.021990763 0.025980517 0.021990763 0.021990763 0.021990763 0.025980517 0.021990763 0.021990763 0.021990763 0.058048423 0.016611185 0.016611185 0.016611185 0.049134087 0.049134087 0.016611185 0.049134087 0.049134087 0.049134087 0.049134087 0.049134087 0.049134087 0.016611185 0.016611185 0.016611185 5.911701 5.0782967 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 0 0 0.42913422 0.5708658 1.0 1.0 0.01679406 5.895905 5.1020384 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.01679406 0.021904152 0.021904152 0.021904152 0.025778174 0.021904152 0.021904152 0.021904152 0.025778174 0.021904152 0.021904152 0.021904152 0.0538664 0.01679406 0.01679406 0.01679406 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.04577119 0.01679406 0.01679406 0.01679406 5.895905 5.1020384 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 0 0 0.43704283 0.56295717 1.0 1.0 0.042999856 4.5395246 5.122676 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.01699971 0.02183276 0.02183276 0.02183276 0.025572805 0.02183276 0.02183276 0.02183276 0.025572805 0.02183276 0.02183276 0.02183276 0.050365914 0.01699971 0.01699971 0.01699971 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.042999856 0.01699971 0.042999856 0.042999856 4.5395246 5.122676 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.597949 0.4020509 1.0 0.99999994 0.011147141 6.487182 4.1270514 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.011147141 0.0156978 0.0156978 0.0156978 0.019489046 0.0156978 0.0156978 0.0156978 0.019489046 0.0156978 0.0156978 0.0156978 0.03162383 0.011147141 0.011147141 0.011147141 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.025471978 0.011147141 0.3805157 0.011147141 6.487182 4.1270514 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.522254 0.47774598 1.0 1.0 0.026472174 5.2393794 5.2292156 0.019898798 0.021712845 0.021712845 0.024978263 0.023397729 0.024978263 0.021712845 0.031804666 0.026472174 0.027892645 0.031804666 0.029249819 0.029249819 0.029249819 0.030551685 0.031804666 0.033014033 0.030551685 0.034184165 0.024978263 0.033014033 0.030551685 0.024978263 0.030551685 0.029249819 0.026472174 0.026472174 0.024978263 0.024978263 0.026472174 0.023397729 0.024978263 0.019898798 0.019898798 0.019898798 0.023397729 0.019898798 0.021712845 0.026472174 5.2393794 5.2292156 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.552433 0.44756696 1.0 1.0 0.025515255 5.292496 4.988408 0.015536997 0.01703909 0.01703909 0.019760957 0.018440766 0.019760957 0.01703909 0.025515255 0.08487953 0.022207769 0.025515255 0.023352357 0.023352357 0.023352357 0.024453191 0.025515255 0.026542649 0.024453191 0.027538784 0.019760957 0.026542649 0.024453191 0.019760957 0.07798002 0.023352357 0.021013241 0.021013241 0.019760957 0.019760957 0.109477125 0.018440766 0.019760957 0.015536997 0.015536997 0.015536997 0.018440766 0.015536997 0.01703909 0.025515255 5.292496 4.988408 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 1 0 0.3358455 0.6641545 1.0 1.0 0.028954722 5.1100574 4.7244363 0.015040661 0.01590863 0.01590863 0.017408472 0.016691865 0.017408472 0.01590863 0.16175304 0.15592834 0.027912067 0.028701037 0.019268597 0.019268597 0.019268597 0.019815808 0.020334663 0.028954722 0.019815808 0.034263883 0.017408472 0.020828582 0.019815808 0.017408472 0.019815808 0.019268597 0.018071055 0.018071055 0.017408472 0.017408472 0.018071055 0.016691865 0.017408472 0.015040661 0.015040661 0.015040661 0.016691865 0.015040661 0.01590863 0.028954722 5.1100574 4.7244363 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.79125965 0.2087403 1.0 1.0 0.015576604 6.0044756 3.9952252 0.007654281 0.008735964 0.008735964 0.050371975 0.009783314 0.01080182 0.008735964 0.08789093 0.020646742 0.012767657 0.015576604 0.013720587 0.013720587 0.013720587 0.014656354 0.015576604 0.36644444 0.05303315 0.017375877 0.03235063 0.01648272 0.035326798 0.01080182 0.014656354 0.013720587 0.011795559 0.011795559 0.01080182 0.01080182 0.011795559 0.009783314 0.01080182 0.007654281 0.007654281 0.007654281 0.009783314 0.007654281 0.008735964 0.015576604 6.0044756 3.9952252 
