dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.64360636 0.35639364 1.0 1.0 0.025795406 5.276742 4.8035727 0.009155475 0.011885415 0.009155475 0.009155475 0.06132276 0.01651192 0.01651192 0.039653264 0.042776085 0.01651192 0.06634907 0.025795406 0.039653264 0.112440236 0.045777373 0.024104191 0.032032534 0.018567743 0.01430295 0.01430295 0.009155475 0.051476903 0.048673376 0.009155475 0.062345847 0.009155475 0.058194827 0.011885415 0.018567743 0.01430295 0.009155475 0.009155475 0.009155475 0.009155475 0.01430295 0.009155475 0.009155475 0.011885415 0.025795406 5.276742 4.8035727 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 1 0 0.74142575 0.25857425 1.0 1.0 0.10217276 3.2909176 4.577627 0.006723902 0.006723902 0.006723902 0.014711849 0.014711849 0.031394124 0.09367019 0.09110205 0.076090425 0.040177107 0.031394124 0.10594825 0.037331175 0.023396064 0.10217276 0.017021876 0.012267006 0.012267006 0.006723902 0.042954337 0.040177107 0.006723902 0.032863703 0.006723902 0.025384154 0.009637258 0.017021876 0.012267006 0.006723902 0.006723902 0.006723902 0.006723902 0.012267006 0.006723902 0.006723902 0.009637258 0.006723902 0.006723902 0.10217276 3.2909176 4.577627 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.93430984 0.0656902 1.0 1.0 0.42641398 1.2296734 3.5419867 0.003094811 0.00591411 0.020333514 0.041444097 0.003094811 0.017788814 0.007285064 0.007285064 0.012379242 0.06767903 0.007285064 0.024109721 0.42641398 0.012379242 0.022272136 0.06896117 0.012616444 0.049342256 0.008638 0.00591411 0.00591411 0.003094811 0.04539543 0.016669083 0.003094811 0.043848623 0.003094811 0.013921583 0.0045202035 0.008638 0.00591411 0.003094811 0.003094811 0.003094811 0.003094811 0.003094811 0.003094811 0.003094811 0.42641398 1.2296734 3.5419867 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 3 1 0.94172686 0.058273107 0.99999994 1.0 0.004089184 7.933971 3.067768 0.0022465996 0.013620181 0.14534728 0.011931271 0.004989526 0.004989526 0.008279404 0.031780902 0.47298554 0.03648304 0.012013701 0.008279404 0.036973532 0.010157239 0.008505651 0.089233704 0.005879866 0.004089184 0.004089184 0.0022465996 0.012013701 0.011087876 0.0022465996 0.012777454 0.0022465996 0.009368967 0.0031762908 0.005879866 0.004089184 0.0022465996 0.0022465996 0.0022465996 0.0022465996 0.004089184 0.0022465996 0.0022465996 0.0031762908 0.0022465996 0.004089184 7.933971 3.067768 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.609116 0.39088395 0.99999994 1.0 0.04555968 4.4560986 5.1148434 0.0139257265 0.0139257265 0.017826984 0.0139257265 0.041476518 0.0139257265 0.043548822 0.02124125 0.024333779 0.032399792 0.032399792 0.024333779 0.04555968 0.041476518 0.032399792 0.04751511 0.0371169 0.032399792 0.043548822 0.027191933 0.02124125 0.024333779 0.0139257265 0.041476518 0.0371169 0.0139257265 0.039335504 0.0139257265 0.0371169 0.017826984 0.027191933 0.02124125 0.0139257265 0.0139257265 0.0139257265 0.02124125 0.0139257265 0.0139257265 0.04555968 4.4560986 5.1148434 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.31843433 0.68156564 1.0 1.0 0.029041888 5.105721 4.7271795 0.01405534 0.02471988 0.02945632 0.02471988 0.017210556 0.018408474 0.021258114 0.021258114 0.018408474 0.23598632 0.02945632 0.027715825 0.030630173 0.022779463 0.027715825 0.02471988 0.019459417 0.025703512 0.018408474 0.01405534 0.02945632 0.022779463 0.01405534 0.029041888 0.01405534 0.022779463 0.025144104 0.019459417 0.017210556 0.01405534 0.01405534 0.01405534 0.01405534 0.025703512 0.01405534 0.01405534 0.0158014 0.01405534 0.029041888 5.105721 4.7271795 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 2 0 0.8103197 0.18968022 1.0 1.0 0.023005255 5.441893 4.2469482 0.006461151 0.006461151 0.006461151 0.043950353 0.008214307 0.008214307 0.006461151 0.006461151 0.009883235 0.008214307 0.055160828 0.006461151 0.021654708 0.006461151 0.055160828 0.009883235 0.046241656 0.016029835 0.016029835 0.011488312 0.04192895 0.021654708 0.016029835 0.025652833 0.018891513 0.30164784 0.023005255 0.01304234 0.009883235 0.011488312 0.006461151 0.054065417 0.018891513 0.006461151 0.035394106 0.018891513 0.008214307 0.01304234 0.023005255 5.441893 4.2469482 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.5382687 0.46173128 1.0 1.0 0.038166095 4.7115645 4.6919956 0.009892077 0.009892077 0.009892077 0.009892077 0.009892077 0.012304726 0.012304726 0.012304726 0.012304726 0.009892077 0.009892077 0.014365559 0.012304726 0.027092768 0.009892077 0.041393783 0.009892077 0.027092768 0.014365559 0.016198924 0.020862078 0.038166095 0.016198924 0.084729955 0.06265578 0.020862078 0.02926211 0.05167409 0.020862078 0.12430334 0.017869277 0.014365559 0.016198924 0.009892077 0.041393783 0.009892077 0.11985784 0.009892077 0.038166095 4.7115645 4.6919956 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 2 0 0.8976796 0.10232035 1.0 1.0 0.0074185445 7.074648 3.7827578 0.0044083116 0.0044083116 0.005935459 0.005935459 0.0044083116 0.0044083116 0.0074185445 0.005935459 0.019770289 0.0044083116 0.01845499 0.0044083116 0.095552616 0.0074185445 0.008868338 0.013074489 0.017863763 0.008868338 0.027676275 0.05802396 0.013074489 0.022371912 0.015791008 0.013074489 0.026072707 0.37839243 0.0074185445 0.008868338 0.0044083116 0.05802396 0.015791008 0.0044083116 0.022830652 0.0044083116 0.055700812 0.010291473 0.0074185445 0.0044083116 0.0074185445 7.074648 3.7827578 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.7420441 0.25795588 1.0 0.99999994 0.20877518 2.2599778 4.289927 0.007209705 0.009740583 0.007209705 0.007209705 0.02891579 0.023213394 0.014230054 0.020168453 0.19906351 0.014230054 0.20877518 0.027248342 0.020168453 0.032155227 0.023800392 0.020168453 0.049836744 0.016291555 0.012058549 0.014230054 0.007209705 0.027248342 0.023800392 0.007209705 0.04445004 0.007209705 0.023800392 0.009740583 0.016291555 0.012058549 0.007209705 0.007209705 0.007209705 0.007209705 0.012058549 0.007209705 0.007209705 0.009740583 0.20877518 2.2599778 4.289927 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 2 1 0.5745558 0.42544422 0.99999994 1.0 0.26936346 1.8923739 4.1760216 0.006388734 0.028015142 0.020910326 0.011720007 0.015639149 0.040669844 0.011720007 0.26936346 0.028015142 0.024806403 0.030252868 0.01788571 0.024806403 0.052921515 0.0131223705 0.021254955 0.011720007 0.006388734 0.028015142 0.01788571 0.006388734 0.1590935 0.006388734 0.01788571 0.020296872 0.0131223705 0.010180364 0.006388734 0.006388734 0.006388734 0.006388734 0.021254955 0.006388734 0.006388734 0.006388734 0.006388734 0.006388734 0.006388734 0.26936346 1.8923739 4.1760216 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 2 1 0.51901793 0.48098207 1.0 1.0 0.36905625 1.4380873 3.7236192 0.00763036 0.031137502 0.013614449 0.010413345 0.16699992 0.022771623 0.020286232 0.024481734 0.015405724 0.020286232 0.055338185 0.011571756 0.017479602 0.010413345 0.0058011636 0.022771623 0.015405724 0.0058011636 0.36905625 0.0058011636 0.015405724 0.01671023 0.011571756 0.00912081 0.0058011636 0.0058011636 0.0058011636 0.0058011636 0.017479602 0.0058011636 0.0058011636 0.0058011636 0.00763036 0.0058011636 0.0058011636 0.0058011636 0.0058011636 0.0058011636 0.36905625 1.4380873 3.7236192 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 3 1 0.8311973 0.16880272 1.0 1.0 0.33556816 1.5753222 3.5694072 0.0038220694 0.005034001 0.0038220694 0.0061887656 0.005034001 0.03737058 0.0038220694 0.01439085 0.0038220694 0.03737058 0.010326998 0.030969894 0.0104588345 0.016218841 0.007301063 0.029903343 0.01439085 0.0104588345 0.017198281 0.012456519 0.33556816 0.23647544 0.008379815 0.0061887656 0.007301063 0.0038220694 0.036583405 0.012456519 0.0038220694 0.02169498 0.0038220694 0.012456519 0.005034001 0.008379815 0.0061887656 0.0038220694 0.0038220694 0.0038220694 0.33556816 1.5753222 3.5694072 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 2 0 0.9423057 0.05769427 1.0 0.99999994 0.52730906 0.9232793 3.167291 0.0033602174 0.0045916773 0.0045916773 0.0033602174 0.0033602174 0.0058029825 0.0045916773 0.01623708 0.0033602174 0.015105057 0.0033602174 0.01623708 0.007797027 0.0069988808 0.0592922 0.013007108 0.0069988808 0.52730906 0.015105057 0.010519417 0.018487027 0.0128248595 0.013007108 0.019344492 0.057203047 0.0058029825 0.0069988808 0.0033602174 0.015105057 0.0128248595 0.0033602174 0.018088743 0.0033602174 0.0128248595 0.0045916773 0.05510921 0.0033602174 0.0033602174 0.52730906 0.9232793 3.167291 
701 4 12 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 3 1 0.77489865 0.2251013 1.0 0.99999994 0.08634057 3.5338175 4.058644 0.0043677837 0.005646432 0.0043677837 0.005646432 0.015953625 0.0043677837 0.024632683 0.0043677837 0.015953625 0.012170202 0.007985643 0.011164374 0.018538093 0.007985643 0.080986604 0.024632683 0.2661119 0.080129035 0.013140321 0.11686231 0.025693173 0.009080394 0.017910972 0.007985643 0.0043677837 0.024632683 0.013140321 0.0043677837 0.08634057 0.0043677837 0.013140321 0.017021995 0.009080394 0.0068452577 0.0043677837 0.0043677837 0.0043677837 0.017910972 0.08634057 3.5338175 4.058644 
701 4 13 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 2 2 0.6553985 0.34460145 1.0 1.0 0.02706299 5.207535 3.5501618 0.0044233385 0.0044233385 0.0044233385 0.0044233385 0.0044233385 0.0044233385 0.0044233385 0.0057697915 0.02111332 0.0057697915 0.0057697915 0.0044233385 0.0044233385 0.0069669834 0.0057697915 0.02706299 0.0044233385 0.014313613 0.0044233385 0.02706299 0.016367279 0.022368405 0.010973354 0.024059229 0.008064166 0.047032375 0.014313613 0.010973354 0.016567769 0.012701472 0.3489618 0.23161721 0.009087716 0.0069669834 0.008064166 0.026500631 0.012701472 0.0044233385 0.02706299 5.207535 3.5501618 
701 4 14 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 2 0 0.88670325 0.11329671 1.0 0.99999994 0.014871547 6.0713015 3.5685084 0.0035692519 0.0035692519 0.0051134955 0.0035692519 0.017481007 0.0035692519 0.040389594 0.00994334 0.008043256 0.012201853 0.016744925 0.008043256 0.42769262 0.017481007 0.012201853 0.042702522 0.014871547 0.044147424 0.05136316 0.009454579 0.0065993546 0.008043256 0.0035692519 0.059445083 0.014871547 0.0035692519 0.02477586 0.0035692519 0.014871547 0.0051134955 0.072374396 0.0065993546 0.0035692519 0.0035692519 0.0035692519 0.0065993546 0.0035692519 0.0035692519 0.014871547 6.0713015 3.5685084 
701 4 15 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 1 0 0.6695035 0.3304965 1.0 1.0 0.04854406 4.364561 4.779023 0.008566592 0.008566592 0.008566592 0.010694341 0.010694341 0.010694341 0.010694341 0.008566592 0.008566592 0.050988138 0.010694341 0.04854406 0.008566592 0.105680756 0.008566592 0.026235327 0.02545392 0.014428304 0.019272884 0.03661536 0.014428304 0.06962555 0.024922248 0.054660007 0.08582532 0.022186691 0.03661536 0.04854406 0.01612209 0.012629816 0.014428304 0.008566592 0.024922248 0.041588567 0.008566592 0.008566592 0.05645074 0.010694341 0.04854406 4.364561 4.779023 
701 4 16 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 1 1 0.3282031 0.67179686 1.0 1.0 0.0698978 3.838609 4.326091 0.0085572535 0.0085572535 0.0085572535 0.03837062 0.012102101 0.014270111 0.047117796 0.012102101 0.109123856 0.016394569 0.014270111 0.022295853 0.015407282 0.06562565 0.0698978 0.012909196 0.011166622 0.012102101 0.0085572535 0.024930619 0.24294886 0.0085572535 0.05476595 0.0085572535 0.015407282 0.010035456 0.02658576 0.011166622 0.0085572535 0.0085572535 0.0085572535 0.0085572535 0.011166622 0.0085572535 0.0085572535 0.010035456 0.0085572535 0.0085572535 0.0698978 3.838609 4.326091 
701 5 1 "Webern_Lieder_4" NA 0 0 1 0 NA 0 0 0 NA NA 71 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 5 2 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 24 0 0 0.5956213 0.4043788 1.0 1.0 0.036537867 4.7744637 5.1388836 0.01484674 0.0180861 0.0180861 0.01484674 0.0180861 0.0180861 0.041926995 0.01484674 0.036537867 0.01484674 0.04018546 0.023607686 0.023607686 0.030542873 0.030542873 0.023607686 0.04845491 0.03839109 0.030542873 0.041926995 0.034618486 0.03262393 0.041926995 0.023607686 0.020970833 0.023607686 0.01484674 0.03839109 0.034618486 0.01484674 0.04018546 0.01484674 0.034618486 0.0180861 0.02605792 0.01484674 0.01484674 0.01484674 0.036537867 4.7744637 5.1388836 
701 5 3 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 48 1 0 0.8814879 0.11851213 1.0 1.0 0.0075438363 7.050486 4.206017 0.0075438363 0.030322265 0.012474161 0.01941891 0.012474161 0.040710147 0.028190652 0.01941891 0.032433897 0.023859346 0.021654462 0.13400862 0.068575606 0.010050142 0.012474161 0.004917309 0.08172111 0.2184906 0.004917309 0.030322265 0.004917309 0.023859346 0.0075438363 0.070473 0.010050142 0.004917309 0.004917309 0.004917309 0.004917309 0.0075438363 0.004917309 0.004917309 0.004917309 0.0075438363 0.004917309 0.004917309 0.004917309 0.004917309 0.0075438363 7.050486 4.206017 
701 5 4 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 72 1 0 0.7949923 0.20500764 0.99999994 1.0 0.03882925 4.6867123 4.297224 0.007647333 0.007647333 0.007647333 0.007647333 0.007647333 0.007647333 0.007647333 0.007647333 0.010890368 0.010890368 0.010890368 0.010890368 0.007647333 0.007647333 0.010890368 0.010890368 0.03882925 0.007647333 0.06335229 0.007647333 0.036572896 0.016744565 0.016744565 0.024654537 0.024654537 0.016744565 0.047546506 0.034280032 0.024654537 0.3004344 0.029568885 0.027140448 0.03882925 0.016744565 0.013897751 0.007647333 0.034280032 0.029568885 0.03882925 4.6867123 4.297224 
701 5 5 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 500000 0 0 23 96 1 0 0.4817101 0.5182898 1.0 1.0 0.039878074 4.6482606 4.930931 0.01140522 0.01140522 0.013615486 0.09456637 0.01140522 0.08509613 0.01140522 0.03923751 0.017153857 0.017153857 0.021326467 0.021326467 0.017153857 0.04233653 0.025800012 0.021326467 0.039878074 0.023677165 0.0365542 0.039878074 0.017153857 0.0154936975 0.017153857 0.01140522 0.04789684 0.037244547 0.01140522 0.026793936 0.01140522 0.023677165 0.013615486 0.052836213 0.0154936975 0.01140522 0.01140522 0.01140522 0.05110282 0.01140522 0.039878074 4.6482606 4.930931 
701 5 6 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 500000 0 0 23 120 2 0 0.5100321 0.48996785 1.0 1.0 0.035956085 4.7976203 4.7382708 0.010453202 0.012377882 0.012377882 0.010453202 0.012377882 0.012377882 0.08128679 0.010453202 0.11875524 0.010453202 0.024521504 0.015549909 0.015549909 0.019387012 0.035956085 0.015549909 0.02878312 0.057885766 0.019387012 0.025428709 0.0481368 0.020512743 0.12419443 0.015549909 0.01405017 0.015549909 0.010453202 0.038431287 0.021582024 0.010453202 0.039026495 0.010453202 0.021582024 0.012377882 0.016921993 0.010453202 0.010453202 0.010453202 0.035956085 4.7976203 4.7382708 
701 5 7 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 144 2 0 0.91474944 0.08525058 1.0 1.0 0.007885335 6.9866123 3.6208978 0.0034103962 0.004941788 0.025719086 0.020970419 0.0034103962 0.09846708 0.40229586 0.007885335 0.012121011 0.016118309 0.007885335 0.025450574 0.058845453 0.012121011 0.020223562 0.014865762 0.013499899 0.025719086 0.007885335 0.0064294203 0.007885335 0.0034103962 0.058845453 0.014865762 0.0034103962 0.01889804 0.0034103962 0.056448456 0.004941788 0.009316465 0.0064294203 0.0034103962 0.0034103962 0.0034103962 0.0034103962 0.0034103962 0.0034103962 0.0034103962 0.007885335 6.9866123 3.6208978 
701 5 8 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 500000 0 0 23 168 1 0 0.6385857 0.36141425 1.0 1.0 0.02278357 5.4558625 4.7147636 0.009192269 0.011358461 0.009192269 0.011358461 0.011358461 0.16303335 0.009192269 0.050530884 0.009192269 0.026733393 0.015113829 0.075289875 0.019920474 0.042438824 0.015113829 0.032672714 0.025455672 0.019920474 0.027977437 0.02278357 0.07806672 0.05794556 0.03335237 0.01331148 0.015113829 0.009192269 0.025455672 0.02278357 0.009192269 0.026733393 0.009192269 0.02278357 0.011358461 0.016801745 0.01331148 0.009192269 0.009192269 0.009192269 0.02278357 5.4558625 4.7147636 
701 5 9 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 192 1 0 0.79537195 0.20462808 1.0 1.0 0.008176534 6.934295 4.2400208 0.005922584 0.005922584 0.005922584 0.005922584 0.005922584 0.005922584 0.008176534 0.008176534 0.008176534 0.008176534 0.005922584 0.005922584 0.008176534 0.008176534 0.11293719 0.005922584 0.22398967 0.005922584 0.026246997 0.012275001 0.012275001 0.017839098 0.027986834 0.012275001 0.03400078 0.024628097 0.07046919 0.12013439 0.021303568 0.019591067 0.04201516 0.020271959 0.010278792 0.012275001 0.005922584 0.032829978 0.005922584 0.026246997 0.008176534 6.934295 4.2400208 
701 5 10 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 216 1 0 0.86864805 0.13135202 1.0 1.0 0.031933684 4.968777 4.1928697 0.0064255856 0.04184525 0.03459461 0.029977862 0.013413898 0.013413898 0.019863965 0.027104305 0.013413898 0.03958982 0.02800253 0.019863965 0.031933684 0.023985751 0.021939522 0.04184525 0.0192815 0.01116449 0.013413898 0.0064255856 0.02800253 0.032127928 0.0064255856 0.029977862 0.0064255856 0.33630997 0.008843752 0.015607366 0.01116449 0.0064255856 0.0064255856 0.0064255856 0.0064255856 0.013792723 0.0064255856 0.0064255856 0.008843752 0.0064255856 0.031933684 4.968777 4.1928697 
701 5 11 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 500000 0 0 23 240 1 0 0.5635047 0.4364953 1.0 1.0 0.02635411 5.245828 4.986657 0.009703557 0.05470435 0.048351903 0.041175917 0.03439121 0.015641833 0.04929099 0.041273292 0.015641833 0.04500522 0.040376633 0.03704811 0.05470435 0.038740076 0.037901405 0.05470435 0.03309222 0.033469647 0.015641833 0.009703557 0.025214145 0.046086438 0.009703557 0.02635411 0.009703557 0.02280458 0.011937769 0.017256655 0.013885918 0.009703557 0.009703557 0.009703557 0.009703557 0.026628327 0.009703557 0.009703557 0.011937769 0.009703557 0.02635411 5.245828 4.986657 
701 6 1 "Webern_Lieder_5" NA 0 0 1 0 NA 0 0 0 NA NA 73 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 6 2 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 24 0 0 0.589066 0.41093406 1.0 1.0 0.02115165 5.563086 5.1483326 0.01503178 0.01503178 0.018271782 0.018271782 0.01503178 0.01503178 0.02115165 0.018271782 0.04364363 0.01503178 0.03662841 0.01503178 0.04024287 0.02115165 0.023780221 0.030679008 0.032745577 0.023780221 0.04364363 0.03662841 0.028510345 0.04364363 0.032745577 0.030679008 0.038465276 0.026219852 0.02115165 0.023780221 0.01503178 0.03662841 0.03662841 0.01503178 0.04024287 0.01503178 0.034724887 0.026219852 0.02115165 0.01503178 0.02115165 5.563086 5.1483326 
701 6 3 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 48 1 0 0.61843175 0.38156822 1.0 1.0 0.120446704 3.053533 4.8397417 0.011099198 0.01426238 0.011099198 0.011099198 0.035320193 0.06135106 0.019560969 0.02615921 0.11565827 0.019560969 0.120446704 0.031853374 0.02408577 0.038588446 0.02813578 0.02615921 0.033614375 0.021895688 0.017039549 0.019560969 0.011099198 0.031853374 0.031853374 0.011099198 0.035320193 0.011099198 0.030030107 0.01426238 0.021895688 0.017039549 0.011099198 0.011099198 0.011099198 0.011099198 0.017039549 0.011099198 0.011099198 0.01426238 0.120446704 3.053533 4.8397417 
701 6 4 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 72 2 0 0.7959836 0.20401636 1.0 1.0 0.43797585 1.1910768 3.6675222 0.004279936 0.03347363 0.022122696 0.009919858 0.014793615 0.016323248 0.009919858 0.43797585 0.03347363 0.01322223 0.03841077 0.016323248 0.0296454 0.020713443 0.011601296 0.024331216 0.009919858 0.004279936 0.03347363 0.019279145 0.004279936 0.060290795 0.004279936 0.017816931 0.02295724 0.011601296 0.008161478 0.004279936 0.004279936 0.004279936 0.004279936 0.024331216 0.004279936 0.004279936 0.004279936 0.004279936 0.004279936 0.004279936 0.43797585 1.1910768 3.6675222 
701 6 5 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 96 2 1 0.569752 0.43024802 1.0 1.0 0.13897331 2.8471203 4.374813 0.010682597 0.04580632 0.020170266 0.015028747 0.23773593 0.035767145 0.0185773 0.03962186 0.021673374 0.032656584 0.025775114 0.01687367 0.028120402 0.015028747 0.007907 0.035767145 0.02446593 0.007907 0.13897331 0.007907 0.023101548 0.026898015 0.01687367 0.012993906 0.007907 0.007907 0.007907 0.007907 0.028120402 0.007907 0.007907 0.007907 0.010682597 0.007907 0.007907 0.007907 0.007907 0.007907 0.13897331 2.8471203 4.374813 
701 6 6 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 500000 0 0 23 120 3 0 0.928322 0.07167803 1.0 0.99999994 0.4137287 1.2732431 3.4027934 0.003097057 0.004212509 0.003097057 0.005305323 0.004212509 0.13109441 0.003097057 0.012604564 0.003097057 0.0392171 0.0075259195 0.031730834 0.009532758 0.010564163 0.0063808938 0.021924602 0.012604564 0.008492646 0.016613457 0.010564163 0.4137287 0.1066602 0.0074425736 0.005305323 0.0063808938 0.003097057 0.037356764 0.012604564 0.003097057 0.018421782 0.003097057 0.011587836 0.004212509 0.0074425736 0.005305323 0.003097057 0.003097057 0.003097057 0.4137287 1.2732431 3.4027934 
701 6 7 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 144 2 0 0.94521415 0.054785818 1.0 1.0 0.5232651 0.93438596 3.1844234 0.0034344995 0.0046977075 0.0046977075 0.0034344995 0.0034344995 0.005941275 0.0046977075 0.018995412 0.0034344995 0.014339507 0.0034344995 0.016676908 0.008034978 0.0071698194 0.060332436 0.0119797 0.0071698194 0.5232651 0.014339507 0.009592436 0.018995412 0.0119797 0.013425252 0.015510763 0.058169868 0.005941275 0.0071698194 0.0034344995 0.014339507 0.014339507 0.0034344995 0.019990843 0.0034344995 0.0131626725 0.0046977075 0.05600262 0.0034344995 0.0034344995 0.5232651 0.93438596 3.1844234 
