dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.94113123 0.05886879 1.0 1.0 0.0015561954 9.327761 3.4573355 8.032503e-5 8.3680556e-5 2.9457276e-4 9.036679e-5 3.866757e-4 1.8787946e-4 9.5267006e-4 6.8821834e-4 7.847476e-4 0.0033672822 4.8041734e-4 0.0029774979 0.0043521333 0.0027895006 0.006624758 0.0010502291 0.008053618 0.01651687 0.009948134 0.018382387 0.0064267283 0.039478857 0.011809377 0.018279048 0.048533216 0.015338175 0.12262589 0.05881294 0.29666606 0.15490563 0.042175174 0.08587203 0.007328694 0.009540561 0.0017744438 1.461498e-4 1.0695254e-4 1.0754537e-4 8.9037225e-5 8.9037225e-5 8.9037225e-5 0.0015561954 7.6960714e-5 8.032503e-5 0.0015561954 9.327761 3.4573355 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 2 0 0.96382284 0.03617709 1.0 1.0 3.5838454e-4 11.446204 3.2101934 2.6730594e-4 2.7874767e-4 0.0010114963 3.01579e-4 0.001336497 6.3817593e-4 0.0033651665 0.0024120433 0.0027590743 0.012262106 0.0016692188 0.0108105745 0.0059482055 0.010112088 0.024521196 0.0037185105 0.029950758 0.009782177 0.027597146 0.032000873 0.013983668 0.051380992 0.010471529 0.05999354 0.02746243 0.03904456 0.046153843 0.013647928 0.040259473 0.48726135 0.014733064 0.006548434 0.002369856 0.0025810513 4.8777307e-4 4.934328e-4 3.5838454e-4 3.440646e-4 2.8355716e-4 2.8355716e-4 2.8355716e-4 3.0781317e-4 2.558458e-4 2.6730594e-4 3.5838454e-4 11.446204 3.2101934 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 1 0 0.963918 0.036081977 1.0 1.0 3.948145e-4 11.306537 3.2845976 2.1387107e-4 2.2302628e-4 8.093893e-4 2.4129511e-4 0.0010694797 5.1064056e-4 0.0026930813 0.0019302524 0.0022079947 0.009814381 0.0013357553 0.008652494 0.004760505 0.00809339 0.019627683 0.0029758853 0.023974182 0.007829316 0.02209005 0.025615375 0.0111924345 0.10675964 0.008381103 0.11342503 0.021982208 0.03125416 0.036945574 0.0109236855 0.41189325 0.0068888646 0.011792307 0.005240933 0.001896489 0.0020573474 0.072375506 3.948145e-4 3.1255145e-4 2.742026e-4 2.2597772e-4 2.2597772e-4 2.2597772e-4 2.453098e-4 2.0470117e-4 2.1387107e-4 3.948145e-4 11.306537 3.2845976 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.80313796 0.19686201 1.0 1.0 5.0533994e-4 10.950458 4.39091 5.0533994e-4 5.233001e-4 0.0015316943 5.587782e-4 0.0019319754 0.0010435134 0.004170408 0.0031598636 0.0035343845 0.01224941 0.0023251474 0.011028617 0.0067037106 0.010431559 0.021822972 0.0045322273 0.025780898 0.010147184 0.024081312 0.027243214 0.013666554 0.04042176 0.036005665 0.066201515 0.023983318 0.032155324 0.058025483 0.058972154 0.03298693 0.011546167 0.09686999 0.033511825 0.07230084 0.16589774 0.039365206 0.039400432 8.775374e-4 7.868629e-4 6.6974084e-4 6.6974084e-4 6.6974084e-4 7.171485e-4 4.8722184e-4 5.0533994e-4 5.0533994e-4 10.950458 4.39091 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 1 0 0.96706074 0.03293929 1.0 1.0 2.853416e-4 11.775022 3.253753 2.6174568e-4 2.7298735e-4 9.948637e-4 2.9542408e-4 0.0013157479 6.267154e-4 0.003323199 0.0023793024 0.0027228505 0.012161872 0.001644529 0.0107176695 0.0058852686 0.010022936 0.02437743 0.0036733677 0.02979517 0.009694857 0.02744624 0.03184172 0.0138754845 0.05120683 0.010380427 0.05982133 0.027311813 0.038876344 0.045980837 0.013541235 0.040090155 0.008433642 0.014621645 0.006481238 0.0023375493 0.002508791 4.714798e-4 5.175771e-4 3.788044e-4 0.4820571 2.735912e-4 2.735912e-4 2.735912e-4 2.970756e-4 2.5048753e-4 2.853416e-4 2.853416e-4 11.775022 3.253753 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.7661448 0.2338552 1.0 0.99999994 6.065208e-4 10.687156 3.7650218 6.280191e-4 6.49295e-4 0.001808797 6.9122517e-4 0.0022572305 0.0012542688 0.0047028596 0.0036091274 0.004016125 0.013144557 0.0026935178 0.011891918 0.007396129 0.011276997 0.022803046 0.0050913263 0.02673271 0.010983549 0.025048934 0.028177315 0.014591501 0.041054785 0.0115944855 0.0464368 0.024951689 0.033004873 0.037698638 0.014312328 0.03381865 0.013002736 0.015209746 0.00798349 0.0035588592 0.0049759843 0.0013234435 0.0014249552 0.0011127628 0.18862584 8.5989473e-4 8.5989473e-4 8.5989473e-4 9.1786886e-4 6.065208e-4 0.31635746 6.065208e-4 10.687156 3.7650218 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.8255635 0.17443645 1.0 1.0 0.04620582 4.4357815 4.590051 0.0016946258 0.0017256557 0.003597525 0.0017873663 0.00437618 0.0026686261 0.008866621 0.006818902 0.007574789 0.025731433 0.0051510273 0.023130633 0.0140834255 0.021870507 0.04620582 0.009583848 0.054766614 0.021271134 0.05108534 0.057939716 0.02872296 0.08672153 0.022520432 0.09901104 0.050873317 0.068647996 0.07916467 0.028157601 0.07046333 0.018273674 0.030033141 0.01524611 0.006726103 0.006865202 0.002207883 0.0023248352 0.0019698977 0.0018486298 0.0016946258 0.0016946258 0.0016946258 0.0017565683 0.0016946258 0.0017565683 0.04620582 4.4357815 4.590051 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.8759335 0.12406647 1.0 1.0 0.11390853 3.1340523 3.442547 9.41202e-5 9.5949756e-5 0.005090703 9.9594225e-5 0.0015092051 1.5237999e-4 0.009447428 0.003243624 0.0010928691 0.05491298 0.004669171 0.040382955 0.050979976 0.11390853 0.29622507 0.0053552096 0.14003806 0.01091686 0.06457931 0.09530563 0.0018959608 0.0327577 0.0036032149 0.022101767 0.0063904063 0.004778758 0.013533638 0.0018563891 0.004912946 0.0017496399 0.0035676803 9.682254e-4 4.0634748e-4 0.0010526326 1.24622e-4 0.0014147911 1.1041815e-4 1.03219914e-4 9.41202e-5 9.41202e-5 9.41202e-5 9.7774406e-5 9.41202e-5 9.7774406e-5 0.11390853 3.1340523 3.442547 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.9696564 0.030343534 1.0 1.0 0.0040021115 7.965023 2.7928123 5.8888143e-4 4.673916e-5 0.0023346408 4.8708356e-5 0.0023607886 7.7993536e-5 0.007752589 0.0045883185 0.0013186572 0.04906717 0.0052561597 0.25176388 0.003249657 0.11312472 0.38040122 0.03273028 0.068096496 0.0030740267 0.022241326 0.007131611 0.002295327 0.01175447 0.0040021115 0.0064233947 0.0034948515 0.0040364303 0.0041808374 0.001241569 0.003646439 7.4718473e-4 0.001339257 6.039916e-4 2.3099658e-4 2.3661755e-4 6.242824e-5 6.632992e-5 5.460141e-5 5.067506e-5 4.57536e-5 4.57536e-5 4.57536e-5 4.772408e-5 4.57536e-5 4.772408e-5 0.0040021115 7.965023 2.7928123 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.9100403 0.08995964 1.0 1.0 0.08732774 3.517416 3.4648595 1.3085344e-4 1.334971e-4 3.0003075e-4 1.3876898e-4 3.7236066e-4 2.1586251e-4 8.109714e-4 6.071451e-4 6.817424e-4 0.00373072 0.07826917 0.0023337065 0.0013505726 0.006147692 0.006235701 8.835762e-4 0.008581832 0.0053993943 0.23591009 0.037302043 0.12433454 0.08732774 0.15956014 0.10243077 0.035280604 0.04229051 0.017237907 0.014020845 0.008470809 0.002376164 0.008845861 0.0031876343 5.9804315e-4 6.116909e-4 0.002611581 1.8541857e-4 1.5446967e-4 1.4402118e-4 1.3085344e-4 1.3085344e-4 1.3085344e-4 1.3613557e-4 1.3085344e-4 1.3613557e-4 0.08732774 3.517416 3.4648595 
701 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 2 0 0.9814682 0.018531766 1.0 1.0 0.15169628 2.7207422 2.724636 2.3328648e-5 2.3837352e-5 5.7089528e-5 2.485415e-5 7.2063725e-5 4.0026243e-5 1.668365e-4 1.2209865e-4 1.3835309e-4 6.967565e-4 8.7475266e-5 5.426401e-4 3.7399924e-4 6.621169e-4 0.012899564 2.044172e-4 0.003840002 0.06097663 0.0066259485 0.42411956 0.008047015 0.15169628 0.109493956 0.026131695 0.11665151 0.006793591 0.036082435 7.2174595e-4 0.0140320845 0.016006561 0.0014375086 3.813333e-4 1.4170169e-4 3.7905027e-4 5.399006e-5 3.397337e-5 4.99807e-5 2.587016e-5 2.3328648e-5 2.3328648e-5 2.3328648e-5 2.4345849e-5 2.3328648e-5 2.4345849e-5 0.15169628 2.7207422 2.724636 
701 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 3 1 0.81940955 0.18059048 1.0 1.0 0.0012570305 9.635765 3.2726796 2.0528796e-4 2.0901863e-4 4.333654e-4 2.164365e-4 5.263941e-4 3.221853e-4 0.0010609316 8.175117e-4 9.074226e-4 0.003794568 6.188448e-4 0.0028400829 0.0024101841 0.0052855955 0.016977571 0.0012570305 0.018673578 0.010777925 0.02841767 0.17901699 0.033741396 0.31865177 0.12069851 0.09083176 0.062912256 0.028691925 0.027753703 0.0036037096 0.017187573 0.0051244884 0.007050834 0.0024431355 9.257224e-4 0.0030618024 4.1363205e-4 2.8096812e-4 3.8782525e-4 2.2379872e-4 2.0528796e-4 2.0528796e-4 2.0528796e-4 2.1273468e-4 2.0528796e-4 2.1273468e-4 0.0012570305 9.635765 3.2726796 
701 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.9583595 0.041640528 1.0 1.0 0.45071495 1.1497128 3.2375715 2.558625e-4 2.6130903e-4 6.130865e-4 2.721875e-4 7.6966226e-4 4.3345222e-4 0.00174699 0.0012879604 0.0045156637 0.007491741 9.300085e-4 0.03497161 0.005992434 0.114705265 0.023729734 0.046630464 0.45071495 0.02623234 0.056026097 0.018273048 0.025337338 0.028365655 0.0072305794 0.03289922 0.013276009 0.021610219 0.023579858 0.009605955 0.020783344 0.0040446133 0.007200461 0.004785406 0.0012676353 0.0012981178 3.478485e-4 3.6932755e-4 3.047127e-4 2.830471e-4 2.558625e-4 2.558625e-4 2.558625e-4 2.667507e-4 2.558625e-4 2.667507e-4 0.45071495 1.1497128 3.2375715 
701 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 3 0 0.9468375 0.053162564 0.99999994 1.0 0.08257889 3.598083 3.3540738 6.369433e-5 6.5033724e-5 1.5102672e-4 6.7707915e-5 0.025816228 1.0722187e-4 5.1367347e-4 0.0010970165 0.04197984 0.004723144 3.1940127e-4 0.08257889 0.0038223283 0.07244484 0.050472785 0.046539452 0.1920808 0.010169506 0.30412105 0.017567733 0.047748156 0.043310773 0.0015543274 0.020553887 0.004100783 0.0076732826 0.0065419334 0.0015992317 0.006892214 0.0010589333 0.002050154 8.771727e-4 3.0955204e-4 3.1690524e-4 8.6274194e-5 9.1535534e-5 7.569594e-5 7.037618e-5 6.369433e-5 6.369433e-5 6.369433e-5 6.6371584e-5 6.369433e-5 6.6371584e-5 0.08257889 3.598083 3.3540738 
701 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 3 0 0.9501486 0.049851477 0.99999994 1.0 0.0063555217 7.2977734 3.3027248 3.0538522e-5 3.1182968e-5 7.2629104e-5 6.169293e-4 0.0033117032 5.1501574e-5 0.005926774 0.0028483488 0.09759062 0.11733295 0.011216951 0.28248525 0.021316605 0.13140605 0.04092674 0.024220213 0.08798628 5.6151947e-4 0.06718856 0.0063555217 0.076734304 0.00420716 6.548792e-4 0.0048181256 0.002061149 0.0021626686 0.0025482106 7.754455e-4 0.0022286193 4.7146063e-4 8.351848e-4 3.8274296e-4 1.492382e-4 1.5279578e-4 4.140838e-5 4.394271e-5 3.631462e-5 3.3753913e-5 3.0538522e-5 3.0538522e-5 3.0538522e-5 3.1826712e-5 3.0538522e-5 3.1826712e-5 0.0063555217 7.2977734 3.3027248 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 2 0 0.98593104 0.014068993 1.0 1.0 0.022516739 5.4728584 2.757914 6.5253895e-5 6.6683366e-5 1.6033956e-4 6.954098e-5 2.0261004e-4 1.1223488e-4 4.7086144e-4 3.441093e-4 3.9014063e-4 0.0019712364 2.4615703e-4 0.0029985681 0.0036222714 0.0017156835 0.08801435 7.3143415e-4 0.38157365 0.022516739 0.2528299 0.07257394 0.0023997123 0.0658706 0.0035414302 0.030426856 0.02339942 0.0055206944 0.015687285 0.0022583571 0.011567589 0.0031474484 0.0021181128 0.0019690094 3.38524e-4 3.4690145e-4 8.9500936e-5 9.519143e-5 7.810409e-5 7.2396935e-5 6.5253895e-5 6.5253895e-5 6.5253895e-5 6.8112386e-5 6.5253895e-5 6.8112386e-5 0.022516739 5.4728584 2.757914 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.960967 0.039032966 1.0 1.0 0.005069088 7.6240582 3.244124 6.223952e-5 6.356806e-5 1.4949086e-4 6.622179e-5 1.8778541e-4 1.0559034e-4 4.2718987e-4 3.1468258e-4 3.5564514e-4 0.002247257 2.2702423e-4 0.001385512 0.041122966 0.0029310812 0.07613418 0.016236227 0.24508469 0.20661567 0.022248209 0.15640406 0.005069088 0.0776179 0.012601156 0.008177862 0.07058509 0.005367091 0.021311654 0.0020252818 0.0047694813 0.015051101 0.0025337772 0.0011980872 3.0970323e-4 3.1717107e-4 8.468625e-5 8.993015e-5 7.41578e-5 6.887121e-5 6.223952e-5 6.223952e-5 6.223952e-5 6.4895474e-5 6.223952e-5 6.4895474e-5 0.005069088 7.6240582 3.244124 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.97888005 0.021119976 1.0 1.0 0.34212115 1.5474207 3.0008075 6.936243e-5 7.0870905e-5 1.6934228e-4 7.38858e-5 2.1362827e-4 1.18839445e-4 4.934821e-4 3.6145048e-4 4.0943368e-4 0.0017454455 2.591822e-4 0.0031744533 8.541613e-4 0.004253367 0.0036028677 0.0017691792 0.040420797 0.010790473 0.34212115 0.007433267 0.13258874 0.115625665 0.03994994 0.11363161 0.005433133 0.13505813 0.008492354 0.004617974 0.014715284 0.0019398635 0.0051481402 0.0017177154 0.0015346837 3.6436232e-4 9.49213e-5 1.009119e-4 8.291499e-5 7.689804e-5 6.936243e-5 6.936243e-5 6.936243e-5 7.2378694e-5 6.936243e-5 7.2378694e-5 0.34212115 1.5474207 3.0008075 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 3 0 0.96459925 0.03540076 1.0 1.0 6.126235e-4 10.672711 3.2440681 1.1507092e-5 1.1753655e-5 8.080008e-5 1.224622e-5 3.4863715e-5 1.9561e-5 7.9557634e-5 5.85372e-5 1.1818132e-4 0.0025384661 1.9704318e-4 0.007614744 1.3660744e-4 0.13724229 0.007598783 0.03179522 0.19136915 0.15255642 0.098746866 0.016978983 0.21282001 0.024976883 0.0069159297 0.04490699 6.126235e-4 0.024478802 0.0037026568 0.012380886 0.010912619 3.3535494e-4 0.010360406 1.498743e-4 5.760747e-5 5.9001864e-5 1.5675365e-5 1.6649785e-5 1.3719669e-5 1.2738056e-5 1.1507092e-5 1.1507092e-5 1.1507092e-5 1.200003e-5 1.1507092e-5 1.200003e-5 6.126235e-4 10.672711 3.2440681 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.8255836 0.17441642 1.0 1.0 0.08672827 3.5273538 4.589906 0.0016946091 0.0017256391 0.0035975368 0.00178735 0.0043762126 0.0026686196 0.008866826 0.0068190186 0.007574937 0.02573267 0.0051510837 0.023149591 0.014083903 0.021871476 0.046224166 0.009605642 0.05477026 0.021272063 0.05108865 0.05794364 0.028724425 0.08672827 0.022539448 0.099005885 0.05087661 0.068652935 0.07915683 0.028141849 0.070468456 0.018255593 0.030017763 0.015246658 0.0067029726 0.0068653207 0.0021784292 0.0023248238 0.001969882 0.0018486136 0.0016946091 0.0016946091 0.0016946091 0.0017565517 0.0016946091 0.0017565517 0.08672827 3.5273538 4.589906 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 1 0 0.8326868 0.1673132 1.0 1.0 0.04909266 4.3483486 3.6898232 4.0801973e-4 4.1555587e-4 8.718259e-4 4.3054676e-4 0.0010623195 6.450526e-4 0.0021655262 0.001661636 0.0018475057 0.0072819414 0.0012521734 0.005894701 0.004295346 0.0067301914 0.020342946 0.0028044824 0.030983487 0.019535692 0.04909266 0.11687584 0.05803991 0.26319793 0.027252942 0.15765569 0.041866653 0.050273463 0.04877537 0.0074987216 0.032321688 0.009546784 0.013293807 0.0043667033 0.0018798203 0.0043445053 8.2494965e-4 5.6128466e-4 7.7880727e-4 4.4543343e-4 4.0801973e-4 4.0801973e-4 4.0801973e-4 4.2306466e-4 4.0801973e-4 4.2306466e-4 0.04909266 4.3483486 3.6898232 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 2 0 0.8642746 0.1357254 1.0 1.0 0.002884038 8.437694 3.6248777 1.9793065e-4 2.0172648e-4 7.519556e-4 2.0928474e-4 5.343818e-4 3.183998e-4 0.0011191632 8.501633e-4 0.0012364574 0.008498351 0.0015020794 0.0079801325 0.001816628 0.012489773 0.07346268 0.0112323705 0.18534522 0.008803564 0.17324618 0.123664886 0.06463256 0.12832892 0.01157805 0.06003391 0.0071837464 0.022941027 0.03154276 0.013580245 0.022279669 0.002884038 0.015704397 0.0019739321 8.3502324e-4 8.562074e-4 2.5745344e-4 2.7559357e-4 2.317114e-4 2.1680041e-4 1.9793065e-4 1.9793065e-4 1.9793065e-4 2.0551105e-4 1.9793065e-4 2.0551105e-4 0.002884038 8.437694 3.6248777 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 2 0 0.976063 0.023936998 1.0 1.0 0.0030179347 8.372223 2.8027222 6.646875e-5 6.791008e-5 1.6186113e-4 7.079053e-5 2.0405416e-4 1.1370527e-4 4.702314e-4 3.4472928e-4 3.9035265e-4 0.0016571721 2.4742883e-4 0.001462353 0.0021535468 0.0013673865 0.0033122145 5.168984e-4 0.0040478376 0.008497165 0.00533729 0.009490114 0.0032097383 0.0221956 0.46089846 0.009433427 0.025929952 0.007870909 0.06776619 0.031641964 0.16937555 0.08227576 0.022420088 0.04684249 0.0030179347 0.0043374915 7.819763e-4 9.659769e-5 7.9415084e-5 7.36681e-5 6.646875e-5 6.646875e-5 6.646875e-5 0.0014380248 6.646875e-5 6.9350666e-5 0.0030179347 8.372223 2.8027222 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 2 0 0.97999746 0.02000249 1.0 1.0 0.008252632 6.92093 2.7768605 7.965651e-5 8.139087e-5 1.9467276e-4 8.4857325e-5 2.4564826e-4 1.365604e-4 5.6799117e-4 4.1587665e-4 4.7115216e-4 0.0020118833 2.9809595e-4 0.0017744693 9.83744e-4 0.0016587846 0.0040324214 6.245983e-4 0.0049319845 0.0016049602 0.004748757 0.008261857 0.002292468 0.008898802 0.0017190907 0.015858782 0.0045186104 0.106970124 0.010606734 0.008252632 0.07029564 0.10684002 0.47194523 0.018935442 0.08818885 0.04439865 0.0031965408 0.0032045848 9.523982e-5 8.8320885e-5 7.965651e-5 7.965651e-5 7.965651e-5 8.312446e-5 7.965651e-5 8.312446e-5 0.008252632 6.92093 2.7768605 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 2 0 0.98604715 0.01395291 1.0 1.0 0.0039172038 7.9959598 2.654907 5.097361e-5 5.2090378e-5 1.2526361e-4 5.4322907e-5 1.5829132e-4 8.767868e-5 3.6790204e-4 2.6885583e-4 3.0482502e-4 0.001313361 1.9231725e-4 0.0011574789 6.3935976e-4 0.0010815682 0.0026436949 4.0480518e-4 0.003692329 0.0019669412 0.0067940834 0.0039172038 0.00468892 0.006696817 0.004318866 0.24788825 0.006588071 0.18970342 0.0268655 0.095195256 0.33553144 0.01389852 0.03543346 0.0020859805 0.0045184237 2.7103766e-4 6.8804846e-5 5.457992e-4 6.1012903e-5 5.6554134e-5 5.097361e-5 5.097361e-5 5.097361e-5 5.320681e-5 5.097361e-5 5.320681e-5 0.0039172038 7.9959598 2.654907 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.977781 0.022219023 1.0 1.0 0.45034268 1.1509049 2.9181237 1.1065374e-4 1.13057475e-4 2.6988113e-4 1.1786151e-4 3.4037113e-4 1.8946994e-4 7.855202e-4 5.755546e-4 6.518693e-4 0.0032495407 4.1286208e-4 0.0048140483 0.005938939 0.0027655086 0.024667356 0.0011882202 0.45034268 0.036510095 0.073146895 0.11830023 0.003949312 0.107460506 0.0056774463 0.049016196 0.0377762 0.009024344 0.025411317 0.0038774728 0.018787649 0.005387576 0.003487591 0.0032450901 5.904809e-4 5.8018597e-4 1.489868e-4 1.6091691e-4 1.3224762e-4 1.226611e-4 1.1065374e-4 1.1065374e-4 1.1065374e-4 1.15460054e-4 1.1065374e-4 1.15460054e-4 0.45034268 1.1509049 2.9181237 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 3 0 0.9706139 0.029386127 1.0 0.99999994 0.36569506 1.4512869 3.0864096 5.983178e-5 6.112188e-5 1.4497733e-4 6.3699634e-5 7.225376e-4 1.0204553e-4 5.084444e-4 0.0011064294 0.0013196807 0.004941591 3.1238157e-4 0.00640834 0.032421418 0.36569506 0.1729574 0.01084132 0.11394935 0.026589297 0.06108627 0.0812739 0.009972974 0.044753075 0.0014276628 0.014862331 0.013936459 0.008127735 0.008517174 0.0017148127 0.0072810743 0.0028998458 0.0037642997 8.80024e-4 3.1851526e-4 3.0992622e-4 8.038346e-5 8.677116e-5 7.1414484e-5 6.627424e-5 5.983178e-5 5.983178e-5 5.983178e-5 6.241116e-5 5.983178e-5 6.241116e-5 0.36569506 1.4512869 3.0864096 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 4 0 0.97898525 0.021014754 0.99999994 1.0 0.26717103 1.9041646 2.942164 4.2208788e-4 3.2700616e-5 4.661774e-4 3.4091885e-5 4.858894e-4 5.4837044e-5 0.002109647 9.3117985e-4 9.525479e-4 0.07992201 0.015058011 0.1519449 0.0011521596 0.072917335 0.2645917 0.025064215 0.059264053 0.001020947 0.01921044 0.0029480425 0.0016670504 0.012335865 0.003290163 0.0047112843 0.26717103 0.0029477566 0.0030537015 9.2776987e-4 0.0026604224 5.5561715e-4 9.670969e-4 4.3311206e-4 1.6984312e-4 1.6815143e-4 4.310748e-5 4.656374e-5 3.8258568e-5 3.548193e-5 3.2004507e-5 3.2004507e-5 3.2004507e-5 3.3396405e-5 3.2004507e-5 3.3396405e-5 0.26717103 1.9041646 2.942164 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 2 0 0.9927587 0.0072412496 0.99999994 1.0 0.5232463 0.9344379 2.5324106 5.546454e-5 5.6688063e-5 1.3713664e-4 5.9134538e-5 1.7357116e-4 9.5756404e-5 4.0573816e-4 2.9587344e-4 3.3574406e-4 0.0014610315 2.111613e-4 0.0014864326 0.0031025084 0.001620398 0.0037495235 8.4883126e-4 0.0106584355 0.008103641 0.0057760514 0.021240283 0.0016676252 0.05798615 0.028793 0.1375054 0.11193154 0.009890663 0.5232463 0.0032570553 0.031218607 0.020722646 0.0019578116 0.007923404 2.9427203e-4 0.0023001917 4.798869e-4 8.1122715e-5 4.7145478e-4 6.158027e-5 5.546454e-5 5.546454e-5 5.546454e-5 5.7911395e-5 5.546454e-5 5.7911395e-5 0.5232463 0.9344379 2.5324106 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 3 0 0.9877742 0.012225853 1.0 1.0 0.38423845 1.3799262 2.75623 2.1425072e-5 2.1895301e-5 5.273351e-5 2.2835387e-5 6.6664856e-5 3.688792e-5 1.5517218e-4 1.1333459e-4 1.2852547e-4 5.551801e-4 8.102262e-5 4.891778e-4 0.0010158824 5.389199e-4 0.004139431 1.7076562e-4 0.0023336806 0.004398091 0.004542905 0.016560696 0.0015614338 0.020293139 0.009027208 0.38423845 0.12339201 0.05665802 0.13663855 0.011007055 0.18319982 0.01018844 0.0059564253 0.018699056 1.1345901e-4 0.0013361515 1.7611217e-4 0.001522999 3.1834075e-4 9.7810705e-5 2.1425072e-5 2.1425072e-5 2.1425072e-5 2.2365406e-5 2.1425072e-5 2.2365406e-5 0.38423845 1.3799262 2.75623 
