dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint cpitch.order.stm.cpint cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint cpitch.weight.stm.cpint cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 2 0 0.9119008 0.088099234 1.0 1.0 2.1884828e-4 12.157781 3.5738907 8.036294e-5 8.036294e-5 8.036294e-5 8.036294e-5 8.036294e-5 8.036294e-5 8.036294e-5 8.036294e-5 9.849817e-5 9.849817e-5 9.849817e-5 9.849817e-5 1.1631443e-4 1.1631443e-4 1.1631443e-4 1.5120473e-4 3.167531e-4 0.0019354334 2.8449512e-4 8.04135e-4 0.0024074563 0.0037075463 0.008568777 0.0010214899 0.020961536 0.023089904 0.08294784 0.14071284 0.04877739 0.20478493 0.049928635 0.13795699 0.042974126 0.02531093 0.106722355 9.13119e-4 0.029422246 0.004005418 0.042792533 0.017178815 3.6456058e-4 2.1884828e-4 1.8532657e-4 1.6834932e-4 2.1884828e-4 12.157781 3.5738907 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 1 0 0.9475504 0.05244959 1.0 1.0 9.5913775e-4 10.025974 3.1019871 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 2.002062e-5 3.7816422e-5 3.7816422e-5 3.7816422e-5 3.7816422e-5 5.5141478e-5 5.5141478e-5 0.102556884 0.10257951 2.505233e-4 0.0019056003 2.1885222e-4 7.3789177e-4 0.0018914958 0.0035383897 0.008391045 9.5913775e-4 0.13137114 0.022823252 0.22863646 0.13619049 0.12275146 0.046737775 0.08777808 9.5913775e-4 10.025974 3.1019871 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 1 0 0.9782649 0.021735163 1.0 1.0 0.026010199 5.2647786 2.8677523 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.2698495e-5 1.9517367e-5 1.9517367e-5 1.9517367e-5 1.9517367e-5 2.6282574e-5 2.6282574e-5 2.6282574e-5 3.9704617e-5 1.056897e-4 8.226041e-4 9.259356e-5 3.1198186e-4 8.1635633e-4 0.0015540388 0.003783013 4.3106318e-4 0.007349902 0.02314494 0.04246037 0.06126839 0.026010199 0.15924802 0.28085688 0.06775769 0.2581588 0.046693817 1.8456826e-4 0.0040545575 0.014507456 0.026010199 5.2647786 2.8677523 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.9592979 0.040702153 1.0 1.0 0.0048252195 7.6951895 3.164121 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 3.027756e-5 4.4672965e-5 4.4672965e-5 4.4672965e-5 4.4672965e-5 5.8870577e-5 5.8870577e-5 5.8870577e-5 8.6860484e-5 2.225631e-4 0.0016482674 4.3922663e-4 8.7291456e-4 0.003748131 0.003183974 0.009045845 0.0016536268 0.0148453405 0.039950754 0.03257194 0.31242406 0.055317413 0.16263384 0.14302184 0.079926975 0.06412746 0.016753368 0.03510305 0.008503506 0.008314748 0.0048252195 0.0048252195 7.6951895 3.164121 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 2 0 0.99555176 0.004448178 1.0 1.0 0.26982188 1.8899208 2.2277927 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 1.6767688e-5 3.5809157e-5 3.5809157e-5 3.5809157e-5 3.5809157e-5 5.4803073e-5 5.4803073e-5 7.1544346e-4 9.2708935e-5 9.4042614e-4 0.0030511527 0.002215204 8.82502e-4 0.006948795 0.0045950166 0.012038853 0.0011929438 0.024956234 0.08023384 0.2732699 0.3184066 0.26982188 0.26982188 1.8899208 2.2277927 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 2 0 0.9984569 0.0015431158 0.99999994 1.0 0.05964307 4.0675015 1.9422238 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 6.4338287e-6 1.377057e-5 1.377057e-5 1.377057e-5 5.0390943e-5 2.1100952e-5 2.1100952e-5 2.1100952e-5 3.5750727e-5 1.0889795e-4 0.0017340182 9.42772e-5 8.52909e-4 0.017192556 0.0033561762 0.014146014 8.6269807e-4 0.0272474 0.069870815 0.32072398 0.05964307 0.48382837 0.05964307 4.0675015 1.9422238 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 0 0 0.96324676 0.03675323 1.0 1.0 0.0876307 3.51242 3.478774 1.1544254e-4 4.270832e-4 0.002958113 3.7996468e-4 0.0011627406 0.0029362757 0.0055011082 0.01315814 0.0015004186 0.024255415 0.031870797 0.05765111 0.19559792 0.0876307 0.20050794 0.075143196 0.1426003 0.0439171 0.028753968 0.0464948 6.600739e-4 0.01408508 0.00481706 0.008439256 0.0027394532 4.9739645e-4 0.0038054 3.088554e-4 2.3710978e-4 2.1301991e-4 3.326217e-4 1.1544254e-4 9.06219e-5 1.1544254e-4 9.06219e-5 1.4005955e-4 9.06219e-5 9.06219e-5 9.06219e-5 1.1544254e-4 9.06219e-5 9.06219e-5 9.06219e-5 9.06219e-5 0.0876307 3.51242 3.478774 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 1 0 0.9160175 0.08398259 1.0 1.0 0.005743629 7.443822 3.3405213 8.715489e-5 0.0020727224 5.819139e-4 0.0011210784 0.004381736 0.0038644169 0.010357921 0.0018711188 0.015580175 0.038987823 0.035507612 0.27614403 0.07106428 0.16198719 0.14025323 0.08367597 0.06100871 0.0187969 0.03761245 0.0020946073 0.009826687 0.009288576 0.005743629 0.0025573939 3.7447637e-4 0.0031287288 2.3518271e-4 1.811153e-4 3.1786392e-4 2.529402e-4 8.715489e-5 6.741891e-5 8.715489e-5 6.741891e-5 1.06485626e-4 6.741891e-5 6.741891e-5 6.741891e-5 8.715489e-5 6.741891e-5 6.741891e-5 6.741891e-5 6.741891e-5 6.741891e-5 0.005743629 7.443822 3.3405213 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.9954548 0.004545191 1.0 1.0 0.0092171915 6.7614574 2.1061482 1.7014232e-5 1.9130764e-5 1.9130764e-5 1.9130764e-5 1.9130764e-5 2.1246224e-5 2.1246224e-5 0.0014184031 2.5474345e-5 0.0014432995 0.0016776486 0.0042133695 1.13853435e-4 0.009973005 5.296929e-4 0.0026799166 1.4531739e-4 0.009333238 0.11138398 0.007289252 0.20099348 0.0092171915 0.56232077 0.028398523 0.016423741 0.019621696 0.0028835863 0.0047322437 6.7629364e-5 0.0013840985 4.6298068e-4 8.31411e-4 2.6254606e-4 5.2894764e-5 3.6491512e-4 0.0014329263 2.9699248e-5 2.7587164e-5 3.814115e-5 1.9130764e-5 1.7014232e-5 1.7014232e-5 2.1246224e-5 1.7014232e-5 0.0092171915 6.7614574 2.1061482 
701 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 1 1 0.748577 0.25142297 1.0 1.0 0.13488416 2.890207 3.7292173 4.586229e-4 5.008957e-4 5.008957e-4 5.008957e-4 5.4200133e-4 5.4200133e-4 5.4200133e-4 6.2126026e-4 9.779802e-4 0.0038031389 0.0015299921 0.0024248648 0.007324202 0.006265369 0.01412414 0.0036758927 0.019322516 0.043065622 0.037812114 0.21542606 0.107153736 0.13488416 0.12490536 0.07608755 0.06251113 0.022580808 0.0407008 0.0041562556 0.0133708175 0.013605175 0.022743916 0.0046186 0.0010761904 0.0053693005 8.0632314e-4 6.9724984e-4 0.001011072 8.415724e-4 5.008957e-4 4.586229e-4 5.008957e-4 5.4200133e-4 4.586229e-4 4.586229e-4 0.13488416 2.890207 3.7292173 
701 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 0 0.95327425 0.04672577 1.0 1.0 0.0018606558 9.069973 3.0821424 4.9996746e-5 5.593764e-5 5.593764e-5 7.987027e-5 6.184769e-5 6.184769e-5 6.184769e-5 7.358765e-5 1.3114334e-4 0.0012015933 1.1975334e-4 6.138885e-4 0.0023046266 0.0022224607 0.0055585383 0.0018606558 0.010105661 0.036870115 0.023698911 0.30010775 0.04297362 0.23834772 0.11898709 0.06453744 0.06513072 0.01276618 0.041332476 0.0015115824 0.007154344 0.012380044 0.0042810207 0.0014404871 1.7108512e-4 0.0029211373 1.0256627e-4 1.5508333e-4 7.942237e-5 1.0830991e-4 5.593764e-5 4.9996746e-5 5.593764e-5 6.184769e-5 4.9996746e-5 4.9996746e-5 0.0018606558 9.069973 3.0821424 
701 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 3 0 0.9781898 0.021810187 1.0 1.0 0.23979627 2.060119 2.792495 2.161227e-5 3.4226978e-5 7.566063e-5 5.2731304e-4 6.742689e-5 2.0553719e-4 5.233752e-4 9.883553e-4 0.002393451 2.8304468e-4 0.0044524274 0.010145943 0.019148279 0.037072673 0.021625021 0.12518643 0.23979627 0.03518305 0.11060653 0.018011143 0.012862611 1.1656562e-4 0.0025646286 0.0052369284 0.0016049371 0.0048775086 0.3452841 6.8042096e-4 5.5033008e-5 4.2576015e-5 3.8406564e-5 5.9170605e-5 2.161227e-5 1.7374166e-5 2.161227e-5 1.7374166e-5 2.5831805e-5 1.7374166e-5 1.7374166e-5 1.7374166e-5 2.161227e-5 1.7374166e-5 1.7374166e-5 1.7374166e-5 0.23979627 2.060119 2.792495 
701 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 3 0 0.91745406 0.08254593 1.0 1.0 0.037134405 4.7511 3.5467079 4.23238e-5 6.407315e-5 8.516395e-5 2.911271e-4 0.003835134 1.6576848e-4 0.018091261 0.0014347809 0.006373667 0.0058099534 0.0020408598 0.037134405 0.07080453 0.045674525 0.065718055 0.08571535 0.1123628 0.051328186 0.2670081 0.016879858 0.03808108 0.09020016 2.8051037e-4 0.008001296 0.06311166 0.0053273393 0.001088021 2.1424031e-4 0.0018431453 1.3607924e-4 1.0578979e-4 9.5527066e-5 1.4603489e-4 5.3299085e-5 4.23238e-5 5.3299085e-5 4.23238e-5 6.407315e-5 4.23238e-5 4.23238e-5 4.23238e-5 4.23238e-5 4.23238e-5 4.23238e-5 0.037134405 4.7511 3.5467079 
701 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 3 0 0.92262447 0.07737555 1.0 1.0 0.0045965435 7.765235 3.5056925 1.06318104e-4 9.602085e-4 0.0026575583 0.004463771 0.010383847 0.0014452691 0.021078737 0.023942633 0.060829554 0.1424431 0.0722839 0.2142493 0.13255028 0.1288591 0.039349966 0.02425943 0.061658945 7.162473e-4 0.018722283 0.0045965435 0.020132365 0.005551437 4.138121e-4 0.0061827 4.29668e-4 1.9189526e-4 1.7087148e-4 2.742698e-4 8.412397e-5 6.142054e-5 8.412397e-5 6.142054e-5 1.06318104e-4 6.142054e-5 6.142054e-5 6.142054e-5 8.412397e-5 6.142054e-5 6.142054e-5 6.142054e-5 6.142054e-5 6.142054e-5 6.142054e-5 6.142054e-5 0.0045965435 7.765235 3.5056925 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 3 0 0.9957079 0.0042920285 1.0 0.99999994 0.042539112 4.555066 2.2843812 2.1154767e-5 2.4394356e-5 2.7632084e-5 2.7632084e-5 2.7632084e-5 3.4102803e-5 0.0031391846 0.0019661274 0.0016005106 0.0017086401 0.0019629495 0.0069251913 0.0019708013 2.2235948e-4 0.04045167 0.006430184 0.06811386 0.042539112 0.5635192 0.17584398 0.01197992 0.03213849 0.0068268366 0.015072587 0.008765059 9.8608114e-5 0.0021137842 7.1218784e-4 0.0012613848 3.968925e-4 0.0016164142 5.535694e-4 0.0015909683 4.0568197e-5 3.7336104e-5 5.3486237e-5 2.4394356e-5 2.1154767e-5 2.4394356e-5 2.1154767e-5 2.7632084e-5 2.1154767e-5 2.1154767e-5 2.4394356e-5 0.042539112 4.555066 2.2843812 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.9722753 0.027724685 1.0 1.0 0.022685105 5.462111 3.0445375 4.5665307e-5 6.476396e-5 6.476396e-5 8.37009e-5 1.7692857e-4 0.0014662606 1.9574276e-4 7.917514e-4 0.0013168184 0.0031392297 0.009469019 7.894692e-4 0.016997198 0.013278957 0.04408196 0.27707493 0.21671508 0.1811812 0.03249882 0.10064973 0.022685105 0.020599326 0.031074401 3.0550617e-4 0.011764698 0.0023206475 0.00544896 0.0018347759 2.0457829e-4 0.002672239 1.3055756e-4 1.0251536e-4 9.31217e-5 1.7729806e-4 5.523829e-5 4.5665307e-5 5.523829e-5 4.5665307e-5 6.476396e-5 4.5665307e-5 4.5665307e-5 5.523829e-5 4.5665307e-5 4.5665307e-5 0.022685105 5.462111 3.0445375 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.9803731 0.01962693 1.0 1.0 0.06899639 3.8573353 2.9183085 1.0478878e-5 1.2368085e-5 1.2368085e-5 1.425151e-5 1.425151e-5 1.425151e-5 1.8004012e-5 3.6576446e-5 0.0021182757 1.562214e-4 6.947292e-4 3.5867275e-4 0.0074445694 0.009513442 0.059083898 0.02059107 0.0026631954 0.10050116 0.06899639 0.33522713 0.19963196 0.007846989 0.12245234 0.0053307847 0.024099577 0.027089562 2.9861717e-4 0.0022084229 5.288509e-4 0.0019193471 3.4279682e-4 1.6518029e-4 4.2907067e-4 2.7322481e-5 2.1740803e-5 1.987417e-5 2.9177716e-5 1.2368085e-5 1.0478878e-5 1.2368085e-5 1.0478878e-5 1.0478878e-5 1.0478878e-5 1.0478878e-5 0.06899639 3.8573353 2.9183085 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 3 1 0.85405374 0.14594623 1.0 1.0 5.043994e-4 10.953146 3.4867632 1.0636188e-4 1.3903527e-4 1.3903527e-4 1.3903527e-4 1.7043321e-4 3.1602595e-4 0.0031153136 0.0010620321 0.0023772838 0.0017906756 0.0038491585 0.011513437 0.0013797249 0.026488826 0.14853434 0.06687569 0.1523939 0.17259528 0.15724827 0.03568512 0.08451709 0.036960635 0.028676728 0.029228805 5.043994e-4 0.013203105 0.0042220694 0.008118415 0.002411301 3.572581e-4 0.0038916161 2.451117e-4 2.0086627e-4 1.8575638e-4 3.1824736e-4 1.2288481e-4 1.0636188e-4 1.2288481e-4 1.0636188e-4 1.3903527e-4 1.0636188e-4 1.0636188e-4 1.2288481e-4 1.0636188e-4 5.043994e-4 10.953146 3.4867632 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.961463 0.038537025 1.0 1.0 0.057441864 4.1217537 3.5091 2.022874e-4 2.26542e-4 2.26542e-4 2.26542e-4 2.5069283e-4 2.5069283e-4 2.5069283e-4 2.9872404e-4 4.881648e-4 0.00306131 4.881648e-4 0.0012685389 0.0030395046 0.005578631 0.013236616 0.0016280375 0.024292376 0.03187396 0.057441864 0.19453475 0.08735414 0.19938736 0.07492658 0.1418861 0.043840956 0.028771391 0.04642466 7.900733e-4 0.01416054 0.0049385736 0.008531362 0.0028429662 5.3501193e-4 0.003907287 4.1754774e-4 3.464463e-4 3.2262056e-4 4.4113633e-4 2.26542e-4 2.022874e-4 2.26542e-4 2.5069283e-4 2.022874e-4 2.022874e-4 0.057441864 4.1217537 3.5091 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.8691822 0.13081783 1.0 1.0 7.3742156e-4 10.405223 3.612951 1.3272137e-4 1.7431735e-4 1.7431735e-4 1.7431735e-4 2.1445505e-4 3.658035e-4 0.0021318365 7.044769e-4 0.0012407374 0.0039435984 0.0036961378 0.01010058 0.0011856699 0.01571234 0.08307586 0.06746433 0.19636656 0.046724126 0.14561184 0.10722081 0.10087939 0.08888865 0.016807947 0.052495953 9.149802e-4 0.011879325 0.017920274 0.0068485728 0.005773416 7.3742156e-4 0.0065914104 6.5461744e-4 6.041789e-4 2.3409283e-4 3.2903097e-4 1.5373189e-4 1.3272137e-4 5.186484e-4 1.3272137e-4 5.3591473e-4 1.3272137e-4 1.3272137e-4 1.5373189e-4 1.3272137e-4 7.3742156e-4 10.405223 3.612951 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 2 0 0.9425374 0.057462577 1.0 1.0 0.021813093 5.518662 3.1865046 5.8318645e-5 5.8318645e-5 5.8318645e-5 5.8318645e-5 5.8318645e-5 5.8318645e-5 5.8318645e-5 5.8318645e-5 7.1969465e-5 0.019902222 7.1969465e-5 7.1969465e-5 8.54632e-5 8.54632e-5 8.54632e-5 1.120826e-4 0.020008132 0.0015629618 2.1541186e-4 6.3049817e-4 0.02110376 0.0028523393 0.025728513 8.190855e-4 0.01220976 0.015947714 0.033282526 0.12782943 0.042915814 0.1133338 0.07214306 0.39311883 0.021813093 0.01442046 0.023074938 3.773167e-4 0.007175737 0.021947132 0.004349223 0.0014502541 2.963086e-4 1.77123e-4 1.383182e-4 1.2524235e-4 0.021813093 5.518662 3.1865046 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.9223293 0.07767066 1.0 1.0 0.03425214 4.867662 3.3614647 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 2.7031372e-5 3.5983587e-5 3.5983587e-5 3.5983587e-5 3.5983587e-5 4.4749988e-5 4.4749988e-5 4.4749988e-5 6.187992e-5 1.2725346e-4 0.0075786193 6.337871e-4 0.0026428425 0.0013968112 0.009394809 0.03118857 0.0064219283 0.03425214 0.00925288 0.1352754 0.18293725 0.10766547 0.21141502 0.024964904 0.09688574 0.021013005 0.018104164 0.08345328 0.0011896048 0.007824009 0.0019605309 0.0013381753 7.913501e-4 0.0016550438 0.03425214 4.867662 3.3614647 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 2 0 0.92573893 0.07426107 1.0 1.0 0.0025359879 8.623237 3.4202979 7.333776e-5 7.333776e-5 7.333776e-5 7.333776e-5 7.333776e-5 7.333776e-5 8.5763735e-5 8.5763735e-5 8.5763735e-5 8.5763735e-5 9.804639e-5 9.804639e-5 9.804639e-5 1.2225965e-4 2.1591611e-4 0.001411243 2.1591611e-4 5.87935e-4 0.0019714788 0.0025359879 0.011562909 7.55497e-4 0.018645158 0.014889771 0.07104789 0.1348712 0.041888606 0.22613621 0.041892063 0.14981297 0.103064805 0.020665316 0.108732976 6.7527656e-4 0.014162344 0.0033472085 0.018607484 0.004857468 2.9492454e-4 0.0050332164 5.059657e-4 1.3421808e-4 1.9287682e-4 8.5763735e-5 0.0025359879 8.623237 3.4202979 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.96225476 0.037745215 1.0 1.0 0.019108089 5.7096725 3.0796654 4.1694606e-5 4.7849997e-5 5.3974396e-5 5.3974396e-5 5.3974396e-5 6.6144574e-5 1.1407537e-4 7.64019e-4 1.1407537e-4 3.112298e-4 7.585113e-4 0.0015176389 0.003335442 4.0202375e-4 0.0101506645 0.027045915 0.019108089 0.12353443 0.02209055 0.13348623 0.24228437 0.057194937 0.23242125 0.00726402 0.08493579 0.0036614204 0.01013618 0.014363172 0.002146097 7.088693e-4 1.4235894e-4 9.777113e-4 9.621709e-5 7.8227014e-5 7.219572e-5 1.0218322e-4 4.7849997e-5 4.1694606e-5 4.7849997e-5 4.1694606e-5 5.3974396e-5 4.1694606e-5 4.1694606e-5 4.7849997e-5 0.019108089 5.7096725 3.0796654 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 2 1 0.87161404 0.1283859 1.0 1.0 0.3650183 1.4539592 3.165557 5.8910475e-5 8.735459e-5 1.14469774e-4 2.155187e-4 0.001380292 4.366551e-4 7.904905e-4 0.002558586 0.003143014 0.0066209976 7.568966e-4 0.013431456 0.054486148 0.3650183 0.12950274 0.030878907 0.09616478 0.07049508 0.06658524 0.07579113 0.011069753 0.034489352 5.7564286e-4 0.007785348 0.011687995 0.0044785095 0.003749319 0.0010833119 0.0042876876 4.0370136e-4 3.703461e-4 1.2766437e-4 1.9106887e-4 7.33372e-5 5.8910475e-5 3.1372684e-4 5.8910475e-5 3.2516365e-4 5.8910475e-5 5.8910475e-5 5.8910475e-5 5.8910475e-5 5.8910475e-5 5.8910475e-5 0.3650183 1.4539592 3.165557 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 3 1 0.9123803 0.08761974 1.0 1.0 0.4095715 1.2878128 2.7893555 2.2267846e-5 5.2295346e-4 1.5283481e-4 2.8849975e-4 9.834308e-4 0.0011425414 0.0026874077 2.780264e-4 0.0052131587 0.08504323 0.01766925 0.06352111 0.013547871 0.059303876 0.2025364 0.030004034 0.06456119 0.0046310998 0.014966563 2.0569464e-4 0.003175907 0.0047766347 0.0017838314 0.010919639 0.4095715 0.0016822376 1.4040222e-4 1.2786285e-4 4.1486295e-5 6.435274e-5 2.2267846e-5 1.7242925e-5 1.0669074e-4 1.7242925e-5 1.10955225e-4 1.7242925e-5 1.7242925e-5 1.7242925e-5 2.2267846e-5 1.7242925e-5 1.7242925e-5 1.7242925e-5 1.7242925e-5 1.7242925e-5 0.4095715 1.2878128 2.7893555 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 3 1 0.90059114 0.09940881 1.0 1.0 0.39654225 1.3344536 3.0546126 9.153555e-5 9.153555e-5 9.153555e-5 1.0412603e-4 0.012743402 1.0412603e-4 1.0412603e-4 1.1655025e-4 1.1655025e-4 1.1655025e-4 1.4098098e-4 0.0128242755 0.0013921148 2.3479541e-4 6.006837e-4 0.013659207 0.0030637172 0.017153135 7.6329464e-4 0.012171595 0.012611672 0.02905856 0.08740009 0.032444898 0.07969094 0.048357293 0.39654225 0.18016413 0.011456992 0.017941922 3.7918478e-4 0.005891425 0.014299862 0.0036599596 0.001297843 3.4842524e-4 0.0017535486 2.0021116e-4 1.6495053e-4 1.5301761e-4 2.1180749e-4 9.153555e-5 1.0412603e-4 9.153555e-5 0.39654225 1.3344536 3.0546126 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 2 0 0.9613008 0.038699277 1.0 1.0 0.36628738 1.4489521 2.9768775 4.628799e-5 4.628799e-5 4.628799e-5 4.628799e-5 4.628799e-5 5.445724e-5 5.445724e-5 5.445724e-5 5.445724e-5 6.257725e-5 1.2010542e-4 6.257725e-5 2.475048e-4 1.4204973e-4 0.0014125106 1.4204973e-4 4.019728e-4 0.0027747948 0.002265016 0.011684453 7.3436374e-4 0.013282965 0.03410589 0.36628738 0.13491103 0.029337645 0.11105698 0.08614242 0.12879954 0.030005781 0.009723468 0.021197943 2.4271362e-4 0.005465761 0.0027350993 0.0032140028 9.776474e-4 1.8731107e-4 0.0013305651 1.1846138e-4 9.468103e-5 1.8264243e-4 5.445724e-5 4.628799e-5 0.36628738 1.4489521 2.9768775 
