dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref cpitch.order.stm.cpint-cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref cpitch.weight.stm.cpint-cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 1 0 0.9983482 0.0016518657 1.0 1.0 0.060719777 4.0416894 2.1921337 5.0580763e-4 0.0020186023 0.01232698 5.0580763e-4 0.0042841933 0.006799107 0.0012626065 0.060719777 0.0027741191 0.60065025 0.096275285 0.028639123 0.11754738 0.0027741191 0.03741528 0.006044827 5.0580763e-4 0.0027741191 0.0020186023 0.0012626065 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 0.0012626065 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 5.0580763e-4 0.060719777 4.0416894 2.1921337 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 2 0 0.9904307 0.009569357 1.0 1.0 2.951831e-4 11.726102 2.827215 1.2566548e-4 0.0060839523 0.007886158 4.637054e-4 0.096060865 0.09444562 0.31037578 0.1377635 0.0014661532 0.21575668 0.06300405 0.024613472 0.02416385 6.316242e-4 0.010319281 2.951831e-4 0.0014661532 7.9910754e-4 1.2566548e-4 7.9910754e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 4.637054e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 1.2566548e-4 2.951831e-4 11.726102 2.827215 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 1 0 0.96572393 0.03427604 1.0 1.0 0.0042067906 7.893064 3.5229852 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.011419585 0.0042067906 0.011419585 0.018461429 0.0042067906 0.0042067906 0.011419585 0.03228438 0.018461429 0.0042067906 0.18372253 0.052641273 0.39302346 0.03228438 0.03911002 0.0042067906 0.011419585 0.011419585 0.0042067906 0.03228438 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.011419585 0.0042067906 0.0042067906 0.011419585 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 0.0042067906 7.893064 3.5229852 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 0 0 0.99245083 0.007549214 1.0 1.0 3.9152062e-4 11.318624 2.7324646 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 1.2023341e-4 2.561648e-4 5.2651396e-4 1.2023341e-4 1.2023341e-4 0.0020007137 5.2651396e-4 0.030286107 2.561648e-4 0.0067795482 0.0015999266 0.04673221 0.3173141 0.0057208613 0.18877088 0.035251882 0.2508536 0.0386464 0.0015999266 0.0538961 3.9152062e-4 0.008761326 0.0038643398 0.0031997797 1.2023341e-4 3.9152062e-4 11.318624 2.7324646 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 1 0 0.99983025 1.6974226e-4 0.99999994 1.0 0.0026177703 8.577446 1.5801812 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 4.8235923e-4 0.004752838 4.8235923e-4 4.8235923e-4 4.8235923e-4 0.0026177703 0.007955142 4.8235923e-4 0.0058203046 0.004752838 0.0015501332 0.04530682 0.0026177703 0.7514732 0.09012113 0.035702944 0.0036853305 0.025031438 0.0036853305 0.0026177703 8.577446 1.5801812 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 1 0 0.9981701 0.0018299484 0.99999994 1.0 0.060097866 4.0565424 2.2249093 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 0.0022729232 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 6.5811584e-4 0.0022729232 0.0022729232 0.13700877 0.019972501 0.0038854033 0.07452809 0.016758146 0.05528644 0.5894188 0.008716622 0.060097866 6.5811584e-4 0.007106958 6.5811584e-4 0.060097866 4.0565424 2.2249093 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 1 0 0.99985486 1.45078e-4 0.99999994 1.0 0.7071007 0.5000124 1.5448885 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 4.8777758e-5 2.8972258e-4 1.2909943e-4 1.2909943e-4 4.8777758e-5 6.1093306e-4 0.0010124111 1.2909943e-4 0.043148812 2.094133e-4 0.0043842704 0.014578239 0.0039026113 0.7071007 0.0014138656 0.13414255 0.05213659 0.034842893 1.2909943e-4 0.7071007 0.5000124 1.5448885 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 2 0 0.9891389 0.01086111 1.0 1.0 0.002279941 8.776788 2.8787744 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 1.3410471e-5 3.3194185e-5 1.3410471e-5 1.3410471e-5 0.022424681 1.3410471e-5 5.2840274e-5 1.3079257e-4 0.004312534 0.041717544 5.2840274e-5 0.04794028 0.002279941 0.11165275 0.20833457 0.028218264 0.32182723 0.003532022 0.109039016 0.031223234 0.06682681 5.2840274e-5 0.002279941 8.776788 2.8787744 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 2 0 0.99090564 0.009094382 1.0 1.0 0.0061583235 7.3432465 2.8070602 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 3.3076256e-4 0.0015086182 0.0015086182 3.3076256e-4 0.0020935284 0.004420856 0.0015086182 3.3076256e-4 0.0061583235 3.3076256e-4 0.08823768 0.006736406 0.22735874 0.22389667 0.014865046 0.19894794 0.0026769221 0.17060488 0.029300004 3.3076256e-4 3.3076256e-4 0.010915791 3.3076256e-4 0.0061583235 7.3432465 2.8070602 
