dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref cpitch.order.stm.cpintfref cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref cpitch.weight.stm.cpintfref cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 1 11 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 53 96 4 600000 0 0 23 240 2 0 0.89225996 0.10773999 1.0 1.0 0.017671268 5.8224506 4.237414 0.0031021629 0.004335865 0.014971157 0.0045091864 0.004335865 0.0074239075 0.0031021629 0.017671268 0.0038777038 0.16161093 0.0357512 0.014731742 0.042377204 0.004335865 0.014971157 0.0045091864 0.004335865 0.0074239075 0.0031021629 0.017671268 0.0038777038 0.16161093 0.0357512 0.014731742 0.042377204 0.004335865 0.014971157 0.0045091864 0.004335865 0.0074239075 0.0031021629 0.017671268 0.0038777038 0.16161093 0.0357512 0.014731742 0.042377204 0.004335865 0.014971157 0.0045091864 0.004335865 0.0031021629 0.017671268 0.0038777038 0.017671268 5.8224506 4.237414 
701 1 12 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 264 3 0 0.74693686 0.25306314 1.0 1.0 0.0016820161 9.215592 4.8992352 0.053925008 0.004459806 0.007606818 0.0016820161 0.028365763 0.030357603 0.053925008 0.03604026 0.002379983 0.063563295 0.017336996 0.015069723 0.009751172 0.004459806 0.007606818 0.0016820161 0.028365763 0.030357603 0.053925008 0.03604026 0.002379983 0.063563295 0.017336996 0.015069723 0.009751172 0.004459806 0.007606818 0.0016820161 0.028365763 0.030357603 0.053925008 0.03604026 0.002379983 0.063563295 0.017336996 0.015069723 0.009751172 0.004459806 0.007606818 0.0016820161 0.028365763 0.053925008 0.03604026 0.002379983 0.0016820161 9.215592 4.8992352 
701 1 13 "Dallapiccola_quartina_2" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 288 2 0 0.72561365 0.27438635 1.0 1.0 0.049120918 4.347519 5.038805 0.02173755 0.01188869 0.049120918 0.008971636 0.06325176 0.011681033 0.02173755 0.018407874 0.004141646 0.037446026 0.006191056 0.02595666 0.00811929 0.01188869 0.049120918 0.008971636 0.06325176 0.011681033 0.02173755 0.018407874 0.004141646 0.037446026 0.006191056 0.02595666 0.00811929 0.01188869 0.049120918 0.008971636 0.06325176 0.011681033 0.02173755 0.018407874 0.004141646 0.037446026 0.006191056 0.02595666 0.00811929 0.01188869 0.049120918 0.008971636 0.06325176 0.02173755 0.018407874 0.004141646 0.049120918 4.347519 5.038805 
701 2 1 "Schoenberg_I" NA 0 0 1 0 NA 0 0 0 NA NA 79 96 4 600000 0 -1 23 0 0 0 0.70202076 0.2979792 1.0 1.0 0.0464444 4.4283514 5.025371 0.015185898 0.0048372936 0.04275752 0.005752077 0.022151375 0.008621367 0.015185898 0.04138989 0.002031898 0.0464444 0.010683289 0.049222212 0.03449216 0.0048372936 0.04275752 0.005752077 0.022151375 0.008621367 0.015185898 0.04138989 0.002031898 0.0464444 0.010683289 0.049222212 0.03449216 0.0048372936 0.04275752 0.005752077 0.022151375 0.008621367 0.015185898 0.04138989 0.002031898 0.0464444 0.010683289 0.049222212 0.03449216 0.0048372936 0.04275752 0.005752077 0.022151375 0.015185898 0.04138989 0.002031898 0.0464444 4.4283514 5.025371 
701 2 2 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 85 96 4 600000 0 -1 23 24 1 0 0.67013973 0.32986027 1.0 1.0 0.0017285601 9.176213 4.6357813 0.012379854 0.0024990242 0.021628935 0.0017285601 0.0072341054 0.0031580105 0.012379854 0.05308881 0.004128839 0.09479364 0.016344734 0.06011264 0.01788014 0.0024990242 0.021628935 0.0017285601 0.0072341054 0.0031580105 0.012379854 0.05308881 0.004128839 0.09479364 0.016344734 0.06011264 0.01788014 0.0024990242 0.021628935 0.0017285601 0.0072341054 0.0031580105 0.012379854 0.05308881 0.004128839 0.09479364 0.016344734 0.06011264 0.01788014 0.0024990242 0.021628935 0.0017285601 0.0072341054 0.012379854 0.05308881 0.004128839 0.0017285601 9.176213 4.6357813 
701 2 3 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 83 96 4 600000 0 -1 23 48 2 0 0.723166 0.27683407 0.99999994 1.0 0.005616322 7.4761586 4.890288 0.0051703504 0.005616322 0.08205721 0.034619935 0.013066472 0.035411406 0.0051703504 0.037799906 0.005903647 0.013199962 0.009339014 0.007871529 0.020142859 0.005616322 0.08205721 0.034619935 0.013066472 0.035411406 0.0051703504 0.037799906 0.005903647 0.013199962 0.009339014 0.007871529 0.020142859 0.005616322 0.08205721 0.034619935 0.013066472 0.035411406 0.0051703504 0.037799906 0.005903647 0.013199962 0.009339014 0.007871529 0.020142859 0.005616322 0.08205721 0.034619935 0.013066472 0.0051703504 0.037799906 0.005903647 0.005616322 7.4761586 4.890288 
701 2 4 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 86 96 4 600000 0 -1 23 72 2 0 0.7300033 0.2699967 0.99999994 1.0 0.018594202 5.7490034 5.0082545 0.005646784 0.024902571 0.08342044 0.012040851 0.018594202 0.009411305 0.005646784 0.008585401 0.03129936 0.021892704 0.010951639 0.028039863 0.015169401 0.024902571 0.08342044 0.012040851 0.018594202 0.009411305 0.005646784 0.008585401 0.03129936 0.021892704 0.010951639 0.028039863 0.015169401 0.024902571 0.08342044 0.012040851 0.018594202 0.009411305 0.005646784 0.008585401 0.03129936 0.021892704 0.010951639 0.028039863 0.015169401 0.024902571 0.08342044 0.012040851 0.018594202 0.005646784 0.008585401 0.03129936 0.018594202 5.7490034 5.0082545 
701 2 5 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 84 96 4 600000 0 -1 23 96 2 0 0.92678046 0.07321954 1.0 1.0 0.15432991 2.6959105 3.8437254 0.010488897 0.0015149169 0.15432991 8.21482e-4 0.035410512 0.0018152718 0.010488897 0.009712481 3.6467143e-4 0.034365974 4.8622862e-4 0.0026150886 0.007030641 0.0015149169 0.15432991 8.21482e-4 0.035410512 0.0018152718 0.010488897 0.009712481 3.6467143e-4 0.034365974 4.8622862e-4 0.0026150886 0.007030641 0.0015149169 0.15432991 8.21482e-4 0.035410512 0.0018152718 0.010488897 0.009712481 3.6467143e-4 0.034365974 4.8622862e-4 0.0026150886 0.007030641 0.0015149169 0.15432991 8.21482e-4 0.035410512 0.010488897 0.009712481 3.6467143e-4 0.15432991 2.6959105 3.8437254 
701 2 6 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 -1 23 120 3 0 0.7544561 0.24554385 1.0 1.0 0.004503948 7.7945943 4.7682242 0.0071070604 0.012507544 0.07068166 0.0024793802 0.03192803 0.0027538273 0.0071070604 0.025678597 3.0064964e-4 0.023641836 0.004503948 0.040307287 0.05884684 0.012507544 0.07068166 0.0024793802 0.03192803 0.0027538273 0.0071070604 0.025678597 3.0064964e-4 0.023641836 0.004503948 0.040307287 0.05884684 0.012507544 0.07068166 0.0024793802 0.03192803 0.0027538273 0.0071070604 0.025678597 3.0064964e-4 0.023641836 0.004503948 0.040307287 0.05884684 0.012507544 0.07068166 0.0024793802 0.03192803 0.0071070604 0.025678597 3.0064964e-4 0.004503948 7.7945943 4.7682242 
701 2 7 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 -1 23 144 4 0 0.84858507 0.15141493 1.0 1.0 0.0065048947 7.2642584 4.3815913 9.0496754e-4 0.0019834994 0.024650482 0.008480065 0.00151448 0.0065048947 9.0496754e-4 0.021398582 0.0024685916 0.12586135 0.048073996 0.018147038 0.052576825 0.0019834994 0.024650482 0.008480065 0.00151448 0.0065048947 9.0496754e-4 0.021398582 0.0024685916 0.12586135 0.048073996 0.018147038 0.052576825 0.0019834994 0.024650482 0.008480065 0.00151448 0.0065048947 9.0496754e-4 0.021398582 0.0024685916 0.12586135 0.048073996 0.018147038 0.052576825 0.0019834994 0.024650482 0.008480065 0.00151448 9.0496754e-4 0.021398582 0.0024685916 0.0065048947 7.2642584 4.3815913 
