dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpintfref-cpitch cpitch.order.stm.cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpintfref-cpitch cpitch.weight.stm.cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 2 8 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 88 96 4 600000 0 -1 23 168 1 0 0.92711943 0.07288054 1.0 1.0 1.5797187e-4 12.628045 3.5642233 1.5797187e-4 1.5797187e-4 1.5797187e-4 1.5797187e-4 1.5797187e-4 1.5797187e-4 2.7417962e-4 9.198126e-4 1.5797187e-4 0.0022142804 1.5797187e-4 0.004738267 0.002789002 5.504513e-4 0.025336448 2.1669651e-4 0.013208314 0.039913617 0.013208314 0.053864248 9.198126e-4 0.048235018 0.04079873 0.06532334 0.03369998 0.005327522 0.094342135 0.27330574 0.097157 0.086277805 0.008120207 0.08408355 2.1669651e-4 0.0013361637 2.4615967e-4 4.9629743e-4 1.5797187e-4 2.4615967e-4 2.4615967e-4 2.4615967e-4 2.4615967e-4 1.5797187e-4 1.5797187e-4 1.5797187e-4 1.5797187e-4 12.628045 3.5642233 
701 2 9 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 82 96 4 600000 0 -1 23 192 0 0 0.92322403 0.07677603 1.0 1.0 4.6189193e-4 11.080157 3.640268 4.6189193e-4 4.6189193e-4 4.6189193e-4 4.6189193e-4 4.6189193e-4 4.6189193e-4 7.6503016e-4 0.002448948 4.6189193e-4 0.0058164666 4.6189193e-4 0.012363478 0.007308999 0.0014859774 0.06549478 6.150323e-4 0.03425289 0.0014859774 0.03425289 0.13876371 0.002448948 0.12432264 0.0045479876 0.1681417 0.08699977 0.013889622 0.15327205 0.0058164666 0.067238815 0.0033825133 0.021114366 0.029015131 6.150323e-4 0.0035327366 6.970997e-4 0.0013446951 4.6189193e-4 6.970997e-4 6.970997e-4 6.970997e-4 6.970997e-4 6.970997e-4 4.6189193e-4 4.6189193e-4 4.6189193e-4 11.080157 3.640268 
701 2 10 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 600000 0 -1 23 216 0 0 0.92671144 0.07328853 1.0 1.0 0.0013689327 9.5127325 3.6455615 5.037304e-4 5.037304e-4 5.037304e-4 5.037304e-4 5.037304e-4 5.037304e-4 7.998803e-4 0.0024572387 5.037304e-4 0.0057894015 5.037304e-4 0.012290538 0.007269567 0.0015079378 0.06534157 6.531458e-4 0.034107793 0.0015079378 0.034107793 0.13879085 0.0024572387 0.12429907 0.0045327446 0.16828908 0.086877055 0.013808426 0.15335588 0.0057894015 0.06708717 0.003339309 0.021002173 0.028880268 6.531458e-4 0.003485784 7.304369e-4 0.0013689327 7.304369e-4 7.304369e-4 7.304369e-4 7.304369e-4 7.304369e-4 7.304369e-4 5.037304e-4 5.037304e-4 0.0013689327 9.5127325 3.6455615 
701 2 11 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 240 1 0 0.9975203 0.0024796317 1.0 1.0 8.8240115e-5 13.468206 2.1724312 8.8240115e-5 8.8240115e-5 8.8240115e-5 8.8240115e-5 8.8240115e-5 8.8240115e-5 1.451573e-4 4.8585387e-4 8.8240115e-5 0.0012221669 8.8240115e-5 0.0027482028 0.0015615658 2.8723534e-4 0.016600111 1.1670743e-4 0.008245219 2.8723534e-4 0.008245219 0.037349176 4.8585387e-4 0.03316872 9.3915634e-4 0.045959067 0.022556903 0.003115203 0.041584563 0.0012221669 0.017077954 6.0138165e-4 0.0048923986 0.13046412 1.1670743e-4 0.6185312 1.1712221e-4 2.8825618e-4 1.1712221e-4 1.1712221e-4 1.1712221e-4 1.1712221e-4 1.1712221e-4 1.1712221e-4 8.8240115e-5 8.8240115e-5 8.8240115e-5 13.468206 2.1724312 
701 2 12 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 90 96 4 600000 0 -1 23 264 0 0 0.932591 0.06740897 1.0 1.0 7.560733e-4 10.369186 3.6492095 5.463095e-4 5.463095e-4 5.463095e-4 5.463095e-4 5.463095e-4 5.463095e-4 8.3272357e-4 0.002450703 5.463095e-4 0.0057290783 5.463095e-4 0.012161081 0.0071904548 0.0015219373 0.06512872 6.905984e-4 0.033879045 0.0015219373 0.033879045 0.13895151 0.002450703 0.12436043 0.004490426 0.16868092 0.08673585 0.013666762 0.15362614 0.0057290783 0.06687862 0.0032508958 0.020815887 0.028663667 6.905984e-4 0.0033916899 7.560733e-4 0.0016662304 7.560733e-4 7.560733e-4 7.560733e-4 7.560733e-4 7.560733e-4 7.560733e-4 5.463095e-4 7.560733e-4 7.560733e-4 10.369186 3.6492095 
701 2 13 "Schoenberg_I" NA 0 0 1 0 NA 0 24 1 NA NA 89 96 4 600000 0 -1 23 288 1 1 0.9583998 0.04160024 1.0 0.99999994 2.342064e-4 12.059933 2.7692182 2.342064e-4 2.342064e-4 2.342064e-4 2.342064e-4 2.342064e-4 2.342064e-4 3.6118293e-4 0.0010951933 2.342064e-4 0.002621145 2.342064e-4 0.005681001 0.0033104976 6.7122956e-4 0.031870894 2.979906e-4 0.016281622 6.7122956e-4 0.016281622 0.06943719 0.0010951933 0.061955195 0.0020406377 0.08474715 0.04278225 0.00640503 0.076984026 0.002621145 0.032751225 0.001410747 0.009869778 0.013711632 2.979906e-4 0.0014735732 3.1512257e-4 7.0981967e-4 3.1512257e-4 3.1512257e-4 3.1512257e-4 3.1512257e-4 3.1512257e-4 3.1512257e-4 2.342064e-4 0.50825 2.342064e-4 12.059933 2.7692182 
701 3 1 "Schoenberg_R" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 600000 0 0 23 0 0 0 0.89447397 0.10552598 0.99999994 1.0 0.137855 2.8587766 4.182194 9.3975273e-4 0.0012441085 0.009656576 9.3975273e-4 0.007991863 0.002112755 0.024447476 0.016585773 0.005284999 0.090713 0.0023921155 0.04716417 0.0025303357 0.06664023 0.137855 0.003608231 0.10796006 0.008590711 0.09951474 0.052784365 0.004391494 0.08672874 0.0072661433 0.049304802 0.010125779 0.032628156 0.050951418 0.00266767 0.025813537 0.0061609354 0.013232345 0.0060367496 0.0015398291 0.0025303357 0.0013928965 0.0015398291 0.0012441085 0.0013928965 9.3975273e-4 9.3975273e-4 9.3975273e-4 0.0012441085 9.3975273e-4 0.001093185 0.137855 2.8587766 4.182194 
701 3 2 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 24 1 0 0.9167526 0.08324742 1.0 1.0 0.18154694 2.4615855 3.2486353 1.499158e-4 1.9986056e-4 0.008191702 1.499158e-4 0.0029092908 3.439114e-4 0.01646846 0.004332038 0.0016984014 0.088006474 0.0012456157 0.046954453 0.0028364523 0.18154694 0.2581823 0.0037401773 0.16299923 0.0014481037 0.1015564 0.034698408 7.2798843e-4 0.03425989 0.0012197284 0.011394124 0.0017138679 0.0056858878 0.012351402 4.3676945e-4 0.0044721784 0.0018400402 0.0030205355 0.0010086889 2.4868417e-4 4.1373906e-4 2.2439322e-4 0.0019253109 1.9986056e-4 2.2439322e-4 1.499158e-4 1.499158e-4 1.499158e-4 1.9986056e-4 1.499158e-4 1.7505055e-4 0.18154694 2.4615855 3.2486353 
701 3 3 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 600000 0 0 23 48 2 0 0.98653066 0.013469277 1.0 1.0 0.0012181338 9.681112 2.460694 4.390501e-5 5.982727e-5 0.002886931 4.390501e-5 0.0027814056 1.0729032e-4 0.008438107 0.0033461298 0.0010960485 0.062921986 1.2303943e-4 0.23517978 0.0024569402 0.10534838 0.44602743 0.003362599 0.07391528 5.0400646e-4 0.0151013015 0.0082783075 2.4045145e-4 0.010976656 0.0012181338 0.00346255 0.0021911783 0.0021960728 0.0035903065 1.3876101e-4 0.0016960176 3.492964e-4 8.1161846e-4 3.4153915e-4 7.569117e-5 1.3090343e-4 6.776557e-5 7.569117e-5 5.982727e-5 6.776557e-5 4.390501e-5 4.390501e-5 4.390501e-5 5.982727e-5 4.390501e-5 5.1874515e-5 0.0012181338 9.681112 2.460694 
701 3 4 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 72 2 0 0.9749028 0.025097141 1.0 1.0 0.15563646 2.683748 2.7760715 1.2206092e-4 1.6572104e-4 0.0015465604 1.2206092e-4 0.0012583536 2.9515428e-4 0.0042564883 0.0027887027 8.0177037e-4 0.034547642 3.379339e-4 0.008711445 3.5927034e-4 0.031461183 0.02983325 5.289266e-4 0.029872281 0.0013614618 0.01965728 0.035138927 6.552169e-4 0.15563646 0.49358734 0.059244685 0.043930683 0.014429402 0.0094765555 0.0091864 0.004516357 9.4763347e-4 0.00218013 9.268335e-4 2.0908348e-4 3.5927034e-4 1.874346e-4 2.0908348e-4 1.6572104e-4 1.874346e-4 1.2206092e-4 1.2206092e-4 1.2206092e-4 1.6572104e-4 1.2206092e-4 1.4393376e-4 0.15563646 2.683748 2.7760715 
701 3 5 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 96 2 0 0.98736584 0.012634138 1.0 1.0 0.16839896 2.570045 2.578995 6.31895e-5 8.612786e-5 8.27052e-4 6.31895e-5 6.711565e-4 1.5453242e-4 0.0023058883 0.0015025928 4.251758e-4 0.011096075 1.7723671e-4 0.0050888015 1.885746e-4 0.008851934 0.025567263 2.7900026e-4 0.019913334 0.04007815 0.044065207 0.51836234 0.0033241357 0.16839896 0.0030138583 0.05670616 0.04148528 0.008056537 0.027371544 5.3716335e-4 0.0050670714 5.0360145e-4 0.0028210788 4.9240794e-4 4.476009e-4 5.259791e-4 4.3639034e-4 1.0898733e-4 4.2517608e-4 9.756618e-5 6.31895e-5 6.31895e-5 6.31895e-5 8.612786e-5 6.31895e-5 7.466999e-5 0.16839896 2.570045 2.578995 
701 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 3 1 0.81216586 0.18783411 1.0 1.0 6.533674e-4 10.579818 3.2830849 1.9259304e-4 2.4846976e-4 0.0015971507 1.9259304e-4 0.0013450313 4.0188452e-4 0.0037122357 0.00261001 9.239659e-4 0.01576451 4.4985398e-4 0.007118889 4.7339388e-4 0.02020184 0.048544675 6.533674e-4 0.03164872 0.003813662 0.06693657 0.14694363 0.006412323 0.2916124 0.16443025 0.09588601 0.007008087 0.013909121 0.04651925 0.0011198929 0.007093874 0.0010620112 0.0043820012 0.001042556 9.638673e-4 0.0011006776 9.439654e-4 3.015544e-4 9.239659e-4 2.753086e-4 1.9259304e-4 1.9259304e-4 1.9259304e-4 2.4846976e-4 1.9259304e-4 2.2094134e-4 6.533674e-4 10.579818 3.2830849 
701 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.9213341 0.078665905 1.0 1.0 0.32897347 1.6039568 3.5949228 4.2300348e-4 5.6473946e-4 0.004661644 4.2300348e-4 0.0038361566 9.7441964e-4 0.012135678 0.008137778 0.0025055308 0.04683809 0.0011073853 0.04990972 0.0011733493 0.040073827 0.11309475 0.0020597442 0.32897347 0.004132565 0.0515258 0.026814722 0.0020703883 0.082000375 0.0041525885 0.050959777 0.0048951176 0.016337553 0.051769916 0.0012389979 0.039686363 0.0029342792 0.0064485357 0.030975783 7.0346706e-4 0.0011733493 6.3442765e-4 7.0346706e-4 5.6473946e-4 6.3442765e-4 4.2300348e-4 4.2300348e-4 4.2300348e-4 5.6473946e-4 4.2300348e-4 4.943069e-4 0.32897347 1.6039568 3.5949228 
701 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 2 0 0.9910526 0.008947401 1.0 1.0 0.0046890886 7.7364764 2.5117168 3.279154e-5 4.4746885e-5 4.3333144e-4 3.279154e-5 3.513763e-4 8.046124e-5 0.001212798 0.004068805 5.923837e-4 0.019187888 9.2330054e-5 0.0046890886 9.8259196e-5 0.078798056 0.1453961 0.0023928827 0.32068348 0.0036674126 0.31758535 0.016880633 1.8099221e-4 0.067111865 7.032053e-4 0.0066216895 4.5672033e-4 0.002034893 0.0027361857 1.0418509e-4 0.001653894 2.633722e-4 9.821695e-4 2.574966e-4 5.6673103e-5 9.8259196e-5 5.0713163e-5 5.6673103e-5 4.4746885e-5 5.0713163e-5 3.279154e-5 3.279154e-5 3.279154e-5 4.4746885e-5 3.279154e-5 3.8773393e-5 0.0046890886 7.7364764 2.5117168 
701 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 2 0 0.9910786 0.008921369 1.0 1.0 0.014888727 6.069636 2.5462005 4.8262787e-5 6.5859225e-5 6.37822e-4 4.8262787e-5 5.1718904e-4 1.1842598e-4 0.0064060697 0.0042535476 0.008037528 0.34124684 1.3589546e-4 0.2514794 0.0017070767 0.22351743 0.04156209 2.2648655e-4 0.060083374 5.602986e-4 0.014557832 0.014888727 2.6639694e-4 0.0073923967 4.8150274e-4 0.008485982 0.00222693 0.0024579712 0.004027595 1.5334468e-4 0.0018960211 3.8765324e-4 9.0425136e-4 3.7900492e-4 8.341293e-5 1.4462243e-4 7.464073e-5 8.341293e-5 6.5859225e-5 7.464073e-5 4.8262787e-5 4.8262787e-5 4.8262787e-5 6.5859225e-5 4.8262787e-5 5.7067136e-5 0.014888727 6.069636 2.5462005 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 2 0 0.996654 0.0033459894 1.0 1.0 0.010194633 6.616046 2.2297165 4.53657e-5 6.201425e-5 6.083059e-4 4.53657e-5 4.9267395e-4 1.118808e-4 0.0017124441 0.0011113983 3.1077024e-4 0.0094464505 1.2848421e-4 0.006363292 1.3678316e-4 0.007350361 0.018747995 2.1256441e-4 0.39292726 0.010194633 0.38593408 0.064742774 2.528242e-4 0.064287804 0.0025435798 0.012007642 0.0061691757 0.0023620836 0.005950692 8.404588e-4 0.0018193967 0.0010630541 8.6410093e-4 3.6040903e-4 7.864763e-5 1.3678316e-4 7.033259e-5 7.864763e-5 6.201425e-5 7.033259e-5 4.53657e-5 4.53657e-5 4.53657e-5 6.201425e-5 4.53657e-5 5.369215e-5 0.010194633 6.616046 2.2297165 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 2 0 0.9812182 0.018781794 1.0 1.0 0.006044211 7.3702307 2.9123414 1.0804127e-4 1.4697753e-4 0.0013916296 1.0804127e-4 0.0011307832 2.6275215e-4 0.0038552848 0.0025189382 7.183871e-4 0.016244812 3.0109924e-4 0.008176024 3.2023698e-4 0.011937403 0.1268953 0.006126911 0.073581465 0.20695588 0.033685394 0.38918802 0.006044211 0.021372097 0.03377792 0.008322552 0.006892912 0.0052914172 0.013945463 3.3935285e-4 0.00409223 8.5000036e-4 0.012709205 8.312238e-4 1.8571496e-4 3.2023698e-4 1.6636788e-4 1.8571496e-4 1.4697753e-4 1.6636788e-4 1.0804127e-4 1.0804127e-4 1.0804127e-4 1.4697753e-4 1.0804127e-4 1.2753798e-4 0.006044211 7.3702307 2.9123414 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 2 0 0.95809424 0.041905813 1.0 1.0 0.22428453 2.1565979 3.3579676 2.0406605e-4 2.756022e-4 0.0024748528 2.0406605e-4 0.0020208282 4.8599625e-4 0.0066935015 0.0044174376 0.0012976321 0.027264064 5.5513956e-4 0.014398897 5.8956724e-4 0.020836435 0.045352332 9.513585e-4 0.03491248 0.034558084 0.22428453 0.016240017 0.0011654443 0.31941396 0.034221046 0.014189839 0.032893114 0.009118598 0.014698037 6.2390725e-4 0.007094902 0.06080623 0.0034681195 0.06077816 3.4632566e-4 5.8956724e-4 3.1105208e-4 3.4632566e-4 2.756022e-4 3.1105208e-4 2.0406605e-4 2.0406605e-4 2.0406605e-4 2.756022e-4 2.0406605e-4 2.3995119e-4 0.22428453 2.1565979 3.3579676 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 2 0 0.99998695 1.3092852e-5 1.0 1.0 3.141198e-4 11.636397 1.0322847 2.2023933e-5 3.0137884e-5 4.731902e-4 2.2023933e-5 2.4109645e-4 5.447959e-5 8.4150553e-4 5.453589e-4 3.2714428e-4 0.0057482203 6.259346e-5 0.0024595542 6.66504e-5 0.003988324 0.026683073 2.7846702e-4 0.8568448 6.160435e-4 0.041734148 0.024431186 0.0017051998 0.020127255 3.9611745e-4 0.0046482156 3.141198e-4 0.0013372864 0.0031395466 7.070731e-5 8.9424377e-4 5.3083966e-4 7.742481e-4 1.7618659e-4 3.825181e-5 6.66504e-5 3.4194847e-5 3.825181e-5 3.0137884e-5 3.4194847e-5 2.2023933e-5 2.2023933e-5 2.2023933e-5 3.0137884e-5 2.2023933e-5 2.6080912e-5 3.141198e-4 11.636397 1.0322847 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.8947724 0.10522758 1.0 1.0 0.086778946 3.5265112 4.179664 9.388707e-4 0.00124306 0.009655086 9.388707e-4 0.007990126 0.0021113527 0.02445129 0.016586212 0.0052831178 0.09076687 0.002390628 0.04727949 0.0025288097 0.06667294 0.13804217 0.0037383037 0.10803044 0.008589049 0.09957691 0.052806173 0.0043896586 0.086778946 0.007385868 0.049226914 0.010124378 0.032636393 0.05087511 0.0025288097 0.025818033 0.006034869 0.013118263 0.006034869 0.0013917761 0.0025288097 0.00124306 0.0015386424 0.00124306 0.0013917761 9.388707e-4 9.388707e-4 9.388707e-4 0.00124306 9.388707e-4 0.0010922153 0.086778946 3.5265112 4.179664 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 1 0 0.84193844 0.15806158 1.0 1.0 0.097773 3.3544202 3.6153188 3.8802085e-4 5.052934e-4 0.0034772712 3.8802085e-4 0.0029099793 8.3181495e-4 0.008335962 0.005785674 0.001971675 0.031597447 9.3495805e-4 0.016336884 9.857238e-4 0.025303049 0.061856695 0.0026532721 0.05109757 0.00820484 0.097773 0.09825647 0.010759129 0.295616 0.009728757 0.12071342 0.012256135 0.023317518 0.06527752 0.0022703414 0.015791917 0.0022346075 0.008582427 0.0022346075 0.0019194788 0.0022703414 0.0018748046 6.1761594e-4 0.0018748046 5.619826e-4 3.8802085e-4 3.8802085e-4 3.8802085e-4 5.052934e-4 3.8802085e-4 4.473811e-4 0.097773 3.3544202 3.6153188 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 2 0 0.93669355 0.06330648 1.0 1.0 0.0015444668 9.3386755 3.16821 1.2321213e-4 1.6529116e-4 0.0020764587 1.2321213e-4 0.0011592265 2.8780385e-4 0.0037383013 0.0024901347 0.0014366842 0.02154981 3.2777467e-4 0.00983565 3.4763446e-4 0.015315949 0.13261175 0.0045640892 0.24810058 0.0025698643 0.17348954 0.13738744 0.012523334 0.14350279 0.0017407801 0.028676124 0.0021466415 0.005672165 0.029693125 3.4763446e-4 0.0039573307 0.0015444668 0.009571653 8.641163e-4 1.8604846e-4 3.4763446e-4 1.6529116e-4 2.0665003e-4 1.6529116e-4 1.8604846e-4 1.2321213e-4 1.2321213e-4 1.2321213e-4 1.6529116e-4 1.2321213e-4 1.4435567e-4 0.0015444668 9.3386755 3.16821 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 2 0 0.8161881 0.18381189 1.0 1.0 6.8734173e-4 10.506685 4.0904503 4.7998223e-4 6.200204e-4 0.004022351 4.7998223e-4 0.0033845184 0.0010052354 0.009388229 0.006589198 0.0023206673 0.03105855 0.00112585 0.017131831 0.0011850627 0.023440678 0.045527507 0.0016927399 0.036404807 0.023877027 0.099957526 0.018949553 0.03942868 0.071590506 0.040069256 0.017774362 0.004200315 0.012217169 0.078923985 0.022430021 0.19314505 0.036465988 0.005319964 0.12061319 6.8734173e-4 0.0011850627 6.200204e-4 7.5320725e-4 6.200204e-4 6.8734173e-4 4.7998223e-4 4.7998223e-4 4.7998223e-4 0.02215639 4.7998223e-4 5.510067e-4 6.8734173e-4 10.506685 4.0904503 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 1 0 0.8547694 0.14523062 1.0 1.0 0.0015797059 9.3061285 3.872768 6.1306555e-4 8.015725e-4 0.0056807087 6.1306555e-4 0.004741057 0.00132961 0.013800868 0.009525496 0.0031933337 0.048313156 0.0014971428 0.02591042 0.0015797059 0.03598135 0.072112285 0.002294799 0.057056274 0.0050799935 0.072919205 0.14728889 0.0026753591 0.06394851 0.0043979473 0.026929017 0.005944196 0.018184464 0.027789703 0.0015797059 0.13695674 0.17964561 0.00761327 0.003626091 0.0013564922 0.0015797059 8.015725e-4 9.827563e-4 8.015725e-4 8.9294673e-4 6.1306555e-4 6.1306555e-4 6.1306555e-4 8.015725e-4 6.1306555e-4 7.0838834e-4 0.0015797059 9.3061285 3.872768 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 1 0 0.8088825 0.19111748 1.0 1.0 0.06784496 3.8816147 4.2131996 7.288629e-4 9.393588e-4 0.0059928973 7.288629e-4 0.0050503905 0.0015164041 0.013881795 0.009773966 0.0034746241 0.045435186 0.0016966303 0.025195772 0.0017850433 0.034377575 0.066374056 0.002541626 0.089452855 0.0053914203 0.07297566 0.06784496 0.002938812 0.06445063 0.051098764 0.026132127 0.0062556206 0.01802224 0.0670998 0.0027635675 0.15690458 0.0058911527 0.007906399 0.003918675 0.07276423 0.0017850433 9.393588e-4 0.049300816 9.393588e-4 0.0010403935 7.288629e-4 7.288629e-4 7.288629e-4 9.393588e-4 7.288629e-4 8.3568215e-4 0.06784496 3.8816147 4.2131996 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 2 0 0.9919408 0.0080592325 1.0 1.0 0.48927674 1.0312774 2.483644 6.704194e-5 9.1509966e-5 8.8799256e-4 6.704194e-5 7.199128e-4 1.6463439e-4 0.0024875856 0.001617779 4.5509925e-4 0.013607333 1.8894285e-4 0.009130396 2.0108733e-4 0.010530296 0.026766367 3.101543e-4 0.48927674 0.01564764 0.19143729 0.09321416 3.706032e-4 0.092557326 0.0036633033 0.017252555 0.008894954 0.0034260708 0.008577027 0.0012421197 0.0026421933 0.0015697796 0.0012473427 5.2742165e-4 1.1769666e-4 2.0108733e-4 9.1509966e-5 1.1592429e-4 9.1509966e-5 1.03722974e-4 6.704194e-5 6.704194e-5 6.704194e-5 9.1509966e-5 6.704194e-5 7.928366e-5 0.48927674 1.0312774 2.483644 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 3 0 0.9923669 0.0076331124 0.99999994 0.99999994 0.35691407 1.4863513 2.4898946 2.9831603e-5 4.072459e-5 3.9556882e-4 2.9831603e-5 3.2066644e-4 7.32856e-5 0.0011086209 0.003719711 5.4035697e-4 0.017580202 8.41113e-5 0.004626738 8.9520036e-5 0.35691407 0.28125793 0.0021489644 0.1428577 0.0033517412 0.11161331 0.030166313 1.6502844e-4 0.023088569 6.3096586e-4 0.0060545267 4.1694843e-4 0.0018607547 0.0024985825 9.6202195e-5 0.0015118269 2.4349132e-4 0.0057327067 2.3489489e-4 5.2288437e-5 8.9520036e-5 4.072459e-5 5.1594932e-5 4.072459e-5 4.6162222e-5 2.9831603e-5 2.9831603e-5 2.9831603e-5 4.072459e-5 2.9831603e-5 3.528134e-5 0.35691407 1.4863513 2.4898946 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 4 0 0.9888688 0.011131189 1.0 1.0 0.22939582 2.124089 2.6636677 3.377647e-5 4.605935e-5 0.0010615828 3.377647e-5 9.786861e-4 8.271426e-5 0.003070859 0.0014219901 8.482571e-4 0.102606334 9.488666e-5 0.12159357 7.235454e-4 0.07855655 0.3530296 0.002613955 0.065038204 3.8998533e-4 0.015733702 0.004197583 1.8572819e-4 0.0063527767 0.0015631443 0.0026856277 0.22939582 0.0017051942 0.0027851763 1.09003035e-4 0.001316108 2.749891e-4 6.227621e-4 2.6402934e-4 5.937349e-5 1.00966114e-4 4.605935e-5 5.8305024e-5 4.605935e-5 5.2186242e-5 3.377647e-5 3.377647e-5 3.377647e-5 4.605935e-5 3.377647e-5 3.9923256e-5 0.22939582 2.124089 2.6636677 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 2 0 0.979274 0.020726014 1.0 1.0 0.48125327 1.0551318 2.9980707 1.3358406e-4 1.8161463e-4 0.0017119388 1.3358406e-4 0.001391626 3.2429906e-4 0.0047330842 0.0030950774 8.848958e-4 0.019886788 3.7152827e-4 0.01567762 3.9509416e-4 0.026806831 0.03146625 6.060249e-4 0.042877965 0.001506186 0.028778942 0.01136864 7.2249403e-4 0.096881375 0.04832743 0.056800365 0.06821265 0.018380595 0.48125327 0.0067531117 0.005023384 0.0073709795 0.0023943086 0.0071193394 2.3674537e-4 0.006520667 1.8161463e-4 2.2937453e-4 1.8161463e-4 2.0552399e-4 1.3358406e-4 1.3358406e-4 1.3358406e-4 1.8161463e-4 1.3358406e-4 1.576382e-4 0.48125327 1.0551318 2.9980707 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 3 0 0.9846724 0.01532753 0.99999994 1.0 0.4599419 1.1204765 2.863208 1.7079486e-5 2.325983e-5 2.2198104e-4 1.7079486e-5 1.8024127e-4 4.1666775e-5 6.171725e-4 4.0264003e-4 1.1432464e-4 0.0026137484 4.77707e-5 0.0012751168 5.0818013e-5 0.0024776787 0.006904112 7.8132514e-5 0.0032388873 0.056958437 0.008040013 0.0014749618 9.3238756e-5 0.0858903 0.037526917 0.4599419 0.047711834 0.06281197 0.05602688 0.019356553 0.09445264 0.03942499 0.007541991 0.002396209 3.0066583e-5 6.2823907e-4 6.0186995e-4 2.9414407e-5 2.325983e-5 6.048007e-4 1.7079486e-5 1.7079486e-5 1.7079486e-5 2.325983e-5 1.7079486e-5 2.0173358e-5 0.4599419 1.1204765 2.863208 
