dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpintfref-cpitch cpitch.order.stm.cpint-cpintfref-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpintfref-cpitch cpitch.weight.stm.cpint-cpintfref-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.47 cpitch.48 cpitch.49 cpitch.50 cpitch.51 cpitch.52 cpitch.53 cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 6 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 61 96 4 600000 0 0 23 120 2 0 0.9436646 0.05633543 1.0 1.0 4.8461673e-4 11.010868 3.0464165 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 0.00528618 4.8461673e-4 9.520939e-4 4.8461673e-4 0.005699779 0.020724876 4.8461673e-4 0.024584094 0.0027223828 0.07891754 0.21991923 0.0058900598 0.2524065 0.15769635 0.13218029 0.0058900598 0.0111633185 0.053822048 9.520939e-4 0.0040005185 4.8461673e-4 0.0027223828 4.8461673e-4 9.520939e-4 9.520939e-4 9.520939e-4 4.8461673e-4 9.520939e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 4.8461673e-4 11.010868 3.0464165 
701 3 7 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 0 0 0.9259716 0.07402838 1.0 1.0 0.372354 1.4252533 4.0975738 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.04397452 0.008884007 0.008884007 0.04397452 0.008884007 0.372354 0.008884007 0.008884007 0.008884007 0.008884007 0.04397452 0.008884007 0.04397452 0.008884007 0.008884007 0.04397452 0.008884007 0.04397452 0.008884007 0.008884007 0.04397452 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.008884007 0.372354 1.4252533 4.0975738 
701 3 8 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 57 96 4 600000 0 0 23 168 1 0 0.9966647 0.00333535 1.0 1.0 0.0025033196 8.641942 2.4240825 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 0.0036354193 6.117933e-4 0.014917016 2.3187342e-4 0.0025033196 2.3187342e-4 0.077945724 0.14264071 0.0025033196 0.3280591 0.0036354193 0.33103114 0.014917016 2.3187342e-4 0.06450291 6.117933e-4 0.0043894663 2.3187342e-4 6.117933e-4 2.3187342e-4 2.3187342e-4 6.117933e-4 2.3187342e-4 6.117933e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 2.3187342e-4 0.0025033196 8.641942 2.4240825 
701 3 9 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 192 1 0 0.9962907 0.0037093454 1.0 1.0 0.01195395 6.3863688 2.4637945 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 0.005513672 0.003900003 0.008736074 0.35711634 6.628009e-4 0.260734 0.002283768 0.22946261 0.03121066 6.628009e-4 0.053618427 6.628009e-4 0.007125556 0.01195395 6.628009e-4 6.628009e-4 6.628009e-4 0.005513672 0.002283768 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 6.628009e-4 0.01195395 6.3863688 2.4637945 
701 3 10 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 216 1 0 0.9989643 0.001035724 1.0 1.0 0.010626052 6.5562506 2.0479965 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 0.0025686878 3.676958e-4 0.0033017392 3.676958e-4 0.0025686878 0.0076973 3.676958e-4 0.40920004 0.010626052 0.40482414 0.06473416 3.676958e-4 0.061080538 0.0025686878 0.009161796 0.0062325117 3.676958e-4 0.0025686878 0.0011018327 3.676958e-4 0.0011018327 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 3.676958e-4 0.010626052 6.5562506 2.0479965 
701 3 11 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 240 1 0 0.9895006 0.010499414 1.0 1.0 0.008122064 6.943938 2.8876195 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.112164766 0.008122064 0.060427137 0.22632356 0.019845406 0.41906032 0.008122064 0.008122064 0.03729486 0.0021961506 0.008122064 0.0021961506 0.008122064 0.0021961506 0.0021961506 0.0021961506 0.013997175 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.0021961506 0.008122064 6.943938 2.8876195 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.944287 0.055712983 1.0 1.0 0.21051133 2.2480302 3.8359103 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.03836594 0.21051133 0.0066199377 0.0066199377 0.29267162 0.03836594 0.0066199377 0.03836594 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.068391055 0.0066199377 0.068391055 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.0066199377 0.21051133 2.2480302 3.8359103 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 1 0 0.9999975 2.5469058e-6 1.0 1.0 1.324078e-4 12.882724 0.8669862 1.324078e-4 1.324078e-4 3.1359665e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 3.1359665e-4 0.0023066653 1.324078e-4 8.571619e-4 1.324078e-4 0.0015819141 0.021693679 3.1359665e-4 0.8812372 4.9478526e-4 0.03908759 0.02332436 0.001763102 0.017345196 3.1359665e-4 0.003031416 1.324078e-4 3.1359665e-4 0.0014007261 1.324078e-4 1.324078e-4 4.9478526e-4 4.9478526e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 1.324078e-4 12.882724 0.8669862 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.9726048 0.02739526 1.0 1.0 0.117066495 3.0945997 3.3462076 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0061675953 0.0013342833 0.0025629927 0.0013342833 0.007353485 0.0349757 0.0025629927 0.030438226 0.007353485 0.117066495 0.1378096 0.012050141 0.28213626 0.009709895 0.1812065 0.012050141 0.019002154 0.07967042 0.0025629927 0.010881794 0.0013342833 0.0061675953 0.0013342833 0.0025629927 0.0025629927 0.0025629927 0.0013342833 0.0025629927 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.0013342833 0.117066495 3.0945997 3.3462076 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 1 0 0.98741245 0.012587565 0.99999994 1.0 0.0012270765 9.670559 2.9507437 5.5096275e-4 5.5096275e-4 0.0012270765 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 0.0012270765 0.008513054 5.5096275e-4 0.003232053 5.5096275e-4 0.005880393 0.13698976 0.0046910797 0.29345512 0.0018981993 0.16155685 0.15915304 0.013357731 0.131664 0.0012270765 0.024670191 0.0012270765 0.0012270765 0.025576992 5.5096275e-4 5.5096275e-4 0.0012270765 0.008775688 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 5.5096275e-4 0.0012270765 9.670559 2.9507437 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 1 0 0.88961226 0.110387765 0.99999994 1.0 0.008000645 6.965668 4.36087 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.028016077 0.046221234 0.008000645 0.046221234 0.028016077 0.046221234 0.008000645 0.008000645 0.008000645 0.08030845 0.028016077 0.23310298 0.028016077 0.008000645 0.14382304 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.008000645 0.028016077 0.008000645 0.008000645 0.008000645 6.965668 4.36087 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 0 0 0.82331 0.17668994 1.0 1.0 0.014516433 6.106169 4.8040113 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.13494216 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.13494216 0.13494216 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 0.014516433 6.106169 4.8040113 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 0 0 0.7884151 0.21158496 1.0 1.0 0.05801273 4.1074867 4.929813 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.05801273 0.013378075 0.013378075 0.05801273 0.013378075 0.013378075 0.05801273 0.013378075 0.013378075 0.013378075 0.05801273 0.013378075 0.15693519 0.013378075 0.013378075 0.013378075 0.05801273 0.013378075 0.013378075 0.05801273 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.013378075 0.05801273 4.1074867 4.929813 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.9979617 0.0020383138 1.0 1.0 0.52957416 0.91709536 2.259292 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 0.0037862659 5.430449e-4 0.004865563 5.430449e-4 0.0037862659 0.011333389 5.430449e-4 0.52957416 0.016716963 0.19584192 0.09511014 5.430449e-4 0.089747325 0.0037862659 0.013487334 0.0091786 5.430449e-4 0.0037862659 0.0016254901 5.430449e-4 0.0016254901 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 5.430449e-4 0.52957416 0.91709536 2.259292 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 2 0 0.996887 0.0031130193 1.0 1.0 0.3712409 1.4295725 2.400059 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 0.0033006833 5.55241e-4 0.013547778 2.1039434e-4 0.0026154518 2.1039434e-4 0.3712409 0.2872721 0.0022726338 0.14160709 0.0033006833 0.10977604 0.028434511 2.1039434e-4 0.019195203 5.55241e-4 0.0039854674 2.1039434e-4 5.55241e-4 2.1039434e-4 2.1039434e-4 5.55241e-4 2.1039434e-4 0.0055493894 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 2.1039434e-4 0.3712409 1.4295725 2.400059 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 3 0 0.99477935 0.0052206935 1.0 1.0 0.23954234 2.0616474 2.5877824 3.8414082e-4 3.8414082e-4 0.0010116888 3.8414082e-4 0.0010116888 3.8414082e-4 0.002261116 0.0010116888 0.0010116888 0.1017565 3.8414082e-4 0.12435996 0.0010116888 0.07667803 0.36170903 0.0028842727 0.06013998 3.8414082e-4 0.010327432 0.001637044 3.8414082e-4 0.001637044 0.001637044 3.8414082e-4 0.23954234 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 3.8414082e-4 0.23954234 2.0616474 2.5877824 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 1 0 0.9874187 0.0125813475 1.0 1.0 0.52875704 0.9193231 2.9830472 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.009565377 0.0030199336 0.016048692 0.0030199336 0.0030199336 0.022497827 0.0030199336 0.009565377 0.0030199336 0.0030199336 0.08619071 0.05447096 0.05447096 0.07352453 0.016048692 0.52875704 0.009565377 0.0030199336 0.009565377 0.0030199336 0.009565377 0.0030199336 0.009565377 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.0030199336 0.52875704 0.9193231 2.9830472 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 2 0 0.9907141 0.009285904 1.0 1.0 0.46991262 1.0895356 2.8254967 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 9.4541756e-4 0.0031780987 3.813984e-4 3.813984e-4 0.05774146 0.005394642 3.813984e-4 3.813984e-4 0.08311003 0.038036384 0.46991262 0.0472552 0.06307897 0.054428544 0.019323109 0.09549632 0.03912195 0.007602424 0.0026219806 3.813984e-4 9.4541756e-4 9.4541756e-4 3.813984e-4 3.813984e-4 9.4541756e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 3.813984e-4 0.46991262 1.0895356 2.8254967 
701 4 12 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 2 0 0.9929524 0.0070476537 1.0 1.0 5.074168e-4 10.944541 2.7050743 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 0.0016176169 5.074168e-4 0.009301915 5.074168e-4 0.0016176169 0.036461875 0.0016176169 0.28087944 0.2723446 0.1301108 0.009301915 0.17189811 0.046194144 5.074168e-4 0.020196555 5.074168e-4 5.074168e-4 0.0016176169 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 0.0016176169 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 5.074168e-4 10.944541 2.7050743 
701 4 13 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 0 0 0.8777365 0.12226347 1.0 1.0 0.2113527 2.2422755 4.518352 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.2113527 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.013745098 0.2113527 0.013745098 0.013745098 0.2113527 2.2422755 4.518352 
701 4 14 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 1 0 0.9748549 0.025145115 1.0 1.0 0.003174557 8.29923 2.7327766 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 0.003174557 6.843482e-4 0.0013165348 6.843482e-4 0.003786493 0.018074948 0.0013165348 0.015724992 0.003786493 0.066259414 0.07144435 0.006212011 0.14650996 0.005003083 0.09400201 0.006212011 0.009806196 0.04125104 0.0013165348 0.0056083887 6.843482e-4 0.003174557 6.843482e-4 0.0013165348 0.0013165348 0.0013165348 6.843482e-4 0.47769886 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 6.843482e-4 0.003174557 8.29923 2.7327766 
701 4 15 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 1 0 0.9982274 0.0017726094 1.0 1.0 0.0064503364 7.2764096 2.215356 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0064503364 0.0014372349 0.0014372349 0.0014372349 0.0064503364 0.0064503364 0.0014372349 0.0014372349 0.0014372349 0.0064503364 0.0014372349 0.0014372349 0.0014372349 0.011455577 0.18345742 0.0064503364 0.5812413 0.0014372349 0.08133738 0.06139045 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0014372349 0.0064503364 7.2764096 2.215356 
701 4 16 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 1 0 0.9914549 0.008545054 1.0 1.0 0.010893637 6.5203705 2.8070598 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.042349804 0.010893637 0.02666446 0.55114305 0.02666446 0.13572921 0.010893637 0.010893637 0.050172184 0.0029379663 0.010893637 0.0029379663 0.010893637 0.0029379663 0.0029379663 0.0029379663 0.018793764 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.0029379663 0.010893637 6.5203705 2.8070598 
701 5 1 "Webern_Lieder_4" NA 0 0 1 0 NA 0 0 0 NA NA 71 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.022727273 5.4594316 5.45943 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 0.022727273 5.4594316 5.45943 
701 5 2 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 24 0 0 0.99668044 0.0033195682 1.0 1.0 0.0046795933 7.739401 2.426682 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0046795933 0.0012533788 0.0046795933 0.0012533788 0.0046795933 0.0046795933 0.0012533788 0.052301243 0.0012533788 0.31930503 0.0012533788 0.09635984 0.42380226 0.0046795933 0.025128735 0.0012533788 0.01491699 0.0012533788 0.0012533788 0.0046795933 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0012533788 0.0046795933 7.739401 2.426682 
701 5 3 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 48 1 0 0.99530494 0.004695022 1.0 1.0 7.098878e-4 10.460121 2.551843 3.324682e-4 3.324682e-4 0.0037096953 3.324682e-4 0.0010863128 3.324682e-4 0.0070691495 0.0010863128 7.098878e-4 0.04561672 7.098878e-4 0.023415567 0.0014621102 0.11270144 0.117116176 0.0018374478 0.09503395 3.324682e-4 0.053742528 0.015253255 3.324682e-4 0.011536757 3.324682e-4 0.0018374478 3.324682e-4 3.324682e-4 0.002212421 3.324682e-4 3.324682e-4 0.4947963 7.098878e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 7.098878e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 3.324682e-4 7.098878e-4 10.460121 2.551843 
701 5 4 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 72 1 0 0.98360604 0.01639397 0.99999994 1.0 0.00672375 7.216518 3.1250858 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.0964766 0.0964766 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.5313732 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 0.00672375 7.216518 3.1250858 
701 5 5 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 500000 0 0 23 96 0 0 0.94757736 0.05242269 1.0 1.0 0.0049343524 7.662924 3.7699842 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.03957753 0.0049343524 0.0049343524 0.0049343524 0.03957753 0.0049343524 0.0049343524 0.022675574 0.0049343524 0.0049343524 0.056076072 0.0049343524 0.2876554 0.16652043 0.10420448 0.08833548 0.0049343524 0.0049343524 0.022675574 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 0.0049343524 7.662924 3.7699842 
701 5 6 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 500000 0 0 23 120 0 0 0.98599035 0.014009674 1.0 1.0 0.0013171578 9.568356 2.4777484 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.008714445 0.0013171578 0.0048487186 0.0013171578 0.0048487186 0.0048487186 0.0013171578 0.05280646 0.0013171578 0.3161941 0.0013171578 0.096655056 0.4184006 0.0048487186 0.025571728 0.0013171578 0.015265109 0.0013171578 0.0013171578 0.0048487186 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 0.0013171578 9.568356 2.4777484 
701 5 7 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 144 0 0 0.9662924 0.03370757 0.99999994 1.0 0.0055156983 7.502241 3.5037582 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.038651444 0.25571448 0.0055156983 0.0055156983 0.316091 0.038651444 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.070647284 0.0055156983 0.070647284 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 0.0055156983 7.502241 3.5037582 
